day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710320.72,710263,710394,322.283,254,380,0.0,0,0,0.0,0,0,0.0,0,0,14.857,5,28,0.0,0,0
1,709939.785,709844,710043,652.834,559,735,0.0,0,0,0.584,0,4,0.0,0,0,42.98,23,63,0.812,0,6
2,709496.242,709389,709635,1021.024,878,1119,0.0,0,0,2.237,0,8,0.0,0,0,84.489,53,117,3.243,0,11
3,708964.797,708823,709124,1450.443,1308,1570,0.0,0,0,5.691,0,15,0.0,0,0,138.911,101,190,7.74,0,18
4,708313.201,708133,708481,1967.725,1824,2103,0.0,0,0,11.318,2,21,0.0,0,0,209.659,168,254,15.388,5,29
5,707506.552,707305,707723,2601.25,2410,2775,0.002,0,1,19.681,7,33,0.0,0,0,299.811,246,361,26.737,13,46
6,706503.382,706260,706757,3383.627,3161,3595,0.027,0,2,32.073,15,51,0.0,0,0,413.168,353,478,42.811,25,66
7,705254.871,704950,705531,4353.451,4115,4595,0.096,0,2,49.09,25,72,0.001,0,1,555.615,488,639,64.321,43,93
8,703702.316,703335,704043,5554.246,5268,5828,0.266,0,3,72.47,44,102,0.005,0,1,733.74,646,836,91.691,62,128
9,701766.962,701325,702171,7049.574,6700,7417,0.61,0,4,104.35,75,140,0.009,0,1,954.659,849,1073,127.018,86,166
10,699353.5,698738,699865,8910.528,8496,9405,1.194,0,6,147.104,111,190,0.017,0,1,1231.526,1088,1352,171.598,125,220
11,696350.022,695644,697009,11223.362,10695,11799,1.992,0,7,203.363,161,245,0.02,0,1,1575.324,1447,1733,227.112,181,287
12,692609.187,691775,693452,14100.648,13431,14770,3.197,0,10,275.801,225,324,0.038,0,1,2004.126,1839,2162,297.464,243,371
13,687960.825,686939,689051,17671.984,16803,18435,4.846,0,13,369.502,305,428,0.072,0,2,2538.199,2356,2743,384.579,328,458
14,682195.545,681006,683488,22092.684,21063,23091,7.091,0,18,489.674,423,569,0.11,0,2,3202.377,3015,3404,493.224,426,578
15,675057.365,673592,676540,27554.819,26371,28818,10.101,1,23,643.285,561,735,0.178,0,3,4027.728,3800,4276,628.412,545,718
16,666244.357,664506,668142,34283.743,32747,35767,13.719,3,31,835.874,749,986,0.274,0,3,5054.399,4800,5369,796.573,697,913
17,655395.206,653132,657641,42547.679,40720,44386,18.432,7,34,1079.5,950,1251,0.422,0,3,6325.356,5950,6758,1004.736,898,1138
18,642109.675,639382,644974,52628.222,50319,54794,24.327,11,46,1387.165,1251,1542,0.609,0,4,7896.136,7443,8308,1263.793,1126,1391
