day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113077.117,113045,113093,15.883,0,48,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113018.042,112940,113073,73.063,19,144,0.0,0,0,0.0,0,0,0.0,0,0,0.228,0,3,0.0,0,0
8,112877.54,112757,112988,204.707,101,318,0.0,0,0,0.012,0,2,0.0,0,0,1.41,0,7,0.132,0,3
9,112607.862,112430,112809,449.194,269,615,0.0,0,0,0.111,0,2,0.0,0,0,4.534,0,13,0.932,0,6
10,112146.316,111853,112401,855.436,621,1103,0.0,0,0,0.444,0,4,0.0,0,0,11.315,1,24,3.528,0,11
11,111420.891,111012,111758,1475.782,1184,1835,0.0,0,0,1.219,0,6,0.0,0,0,23.977,11,42,10.051,2,23
12,110341.235,109778,110783,2372.892,1991,2865,0.015,0,1,2.906,0,9,0.0,0,0,45.734,22,70,23.87,8,48
13,108792.168,108026,109437,3629.569,3068,4229,0.112,0,3,6.765,0,17,0.001,0,1,79.995,54,117,49.666,27,78
14,106649.536,105720,107435,5326.116,4714,6030,0.381,0,3,14.605,5,29,0.003,0,1,131.926,93,182,93.39,54,135
15,103765.698,102609,104692,7551.477,6794,8365,1.028,0,6,29.731,10,53,0.008,0,1,206.884,156,257,163.127,104,217
16,99983.173,98608,101002,10402.625,9658,11375,2.355,0,9,56.666,33,85,0.024,0,1,312.765,244,381,268.131,204,354
17,95155.598,93691,96214,13946.88,13126,14950,4.701,0,14,102.809,70,146,0.047,0,2,455.538,386,547,420.999,329,539
18,89171.593,87605,90426,18211.462,17323,19390,8.439,1,19,177.193,130,233,0.12,0,2,645.359,552,751,634.849,499,780
19,81995.873,80120,83398,23137.764,22126,24564,13.971,3,26,292.229,229,365,0.275,0,3,888.852,775,1007,925.746,797,1096
20,73697.685,71769,75398,28582.341,27380,29991,21.365,6,39,464.88,387,557,0.56,0,5,1193.942,1068,1355,1311.254,1139,1475
21,64515.701,62576,66190,34239.582,33102,35505,30.728,13,53,717.05,600,852,1.043,0,6,1564.343,1412,1747,1810.355,1631,2019
22,54864.724,52906,56521,39666.102,38547,40864,41.101,19,67,1073.674,925,1261,1.966,0,7,1998.811,1842,2187,2435.227,2218,2696
23,45279.333,43630,46909,44360.756,43368,45298,51.749,30,79,1567.175,1361,1800,3.397,0,12,2488.813,2257,2679,3194.912,2960,3504
24,36336.814,34772,37777,47833.952,47026,48614,61.316,35,90,2231.437,1967,2481,5.718,0,14,3019.14,2822,3210,4091.092,3829,4442
25,28510.861,27228,29772,49760.229,49107,50390,68.787,42,98,3108.147,2802,3425,8.935,1,20,3568.378,3334,3801,5102.199,4775,5427
26,22022.282,20901,23013,50110.019,49372,50710,73.949,49,103,4229.504,3891,4572,13.367,4,27,4111.506,3869,4326,6205.179,5855,6545
27,16862.656,15904,17763,49086.725,48231,49731,77.535,50,107,5631.115,5218,6101,19.064,7,39,4622.79,4389,4801,7360.265,7019,7730
28,12853.312,12059,13524,47043.252,46124,47972,80.365,52,112,7339.577,6866,7920,26.294,10,46,5082.215,4870,5302,8509.275,8179,8889
29,9773.843,9188,10317,44317.757,43367,45186,83.108,58,116,9368.794,8797,9972,35.102,14,53,5476.064,5254,5687,9608.519,9275,9999
30,7424.409,6952,7850,41204.531,40434,42001,85.93,60,120,11721.701,11138,12324,45.448,25,68,5800.264,5568,6011,10600.524,10213,10968
31,5635.126,5289,6039,37910.5,37217,38690,89.136,61,124,14387.998,13669,15108,57.064,34,83,6052.984,5835,6277,11458.685,11115,11918
32,4273.336,3971,4604,34590.89,33941,35267,92.317,66,125,17338.544,16571,18089,70.5,48,103,6235.505,6010,6493,12161.578,11773,12518
33,3240.162,3019,3548,31359.107,30631,32065,95.802,67,124,20539.928,19818,21278,85.062,56,120,6353.625,6130,6590,12693.318,12350,13034
34,2457.976,2251,2668,28272.174,27625,28995,99.214,70,132,23938.564,23138,24622,100.507,75,134,6414.079,6207,6637,13070.356,12700,13362
35,1862.696,1704,2019,25380.544,24762,26087,102.599,68,132,27502.07,26658,28288,116.848,85,151,6418.745,6194,6676,13286.02,12919,13591
36,1411.491,1268,1589,22701.617,22102,23351,106.16,77,137,31178.689,30339,31962,133.887,101,177,6375.927,6135,6632,13364.605,12989,13739
37,1069.868,918,1218,20243.518,19648,20899,109.781,74,146,34918.784,34070,35810,150.969,114,192,6295.07,6039,6528,13320.929,12980,13667
38,811.492,701,933,18002.982,17472,18605,112.974,82,146,38689.884,37796,39515,168.403,128,213,6181.65,5909,6417,13169.701,12832,13557
39,615.055,508,697,15979.376,15468,16442,116.253,85,151,42452.676,41589,43284,186.044,146,231,6038.9,5754,6279,12929.081,12562,13290
40,465.786,391,538,14161.262,13726,14592,119.081,85,158,46180.485,45286,46976,203.275,162,256,5874.426,5599,6130,12612.168,12207,12965
41,352.955,281,417,12530.301,12111,12978,121.949,91,155,49843.235,48973,50560,220.391,179,281,5693.222,5428,5956,12237.591,11845,12646
42,266.867,207,335,11069.004,10692,11505,124.323,92,155,53422.861,52560,54146,237.489,196,300,5498.084,5219,5771,11813.84,11458,12266
43,202.311,152,260,9766.326,9388,10211,126.985,95,159,56898.836,56077,57601,253.843,209,312,5294.514,5060,5526,11354.601,10974,11704
44,153.343,106,197,8607.679,8251,9033,129.043,96,161,60261.949,59421,60926,269.558,227,327,5082.639,4836,5341,10869.751,10551,11209
45,116.104,71,157,7583.316,7258,7938,131.154,100,165,63498.064,62747,64254,284.588,238,339,4868.076,4614,5096,10369.53,10033,10687
46,87.964,58,122,6676.026,6388,6987,132.977,101,172,66599.497,65876,67317,299.034,252,351,4653.048,4421,4875,9862.727,9539,10215
