age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,77274.4062361809,75907.95979899497,78725.79396984924,10840.616904522612,9681.291457286432,12005.427135678392,523.3702060301507,460.1758793969849,585.9597989949749,1075943.507964824,1074417.3417085428,1077481.472361809,612.7460653266331,540.9346733668342,697.427135678392,42014.56770351759,40895.17085427135,43076.08040201005,46726.58972361808,45358.88944723618,48116.68844221105,average
1,99.0,36325.74744221106,35615.39698492462,37093.70351758794,5462.5747587939695,4843.984924623115,6083.542713567839,377.1557236180905,328.29145728643215,431.70854271356785,543481.6907989951,542653.8693467337,544334.0653266332,869.8122512562813,769.3668341708543,953.8994974874372,9743.689592964824,9417.683417085427,10064.934673366834,32977.276949748746,31951.829145728643,33980.33668341709,average
2,99.0,38420.73919095477,37680.53266331658,39183.17085427135,5695.014582914571,5068.874371859297,6321.125628140703,382.5554673366834,331.23115577889445,436.38693467336685,566077.3925979899,565179.9547738694,566975.487437186,905.2309547738693,808.6582914572864,991.4723618090452,10158.66455276382,9816.11055276382,10497.698492462312,34378.8602160804,33328.979899497484,35429.20100502513,average
3,99.0,46527.49494974874,45611.16582914573,47481.31658291457,6933.248678391961,6157.964824120603,7708.030150753769,414.05275879396993,360.9145728643216,469.7537688442211,688348.4049396985,687278.8894472362,689457.3216080402,2203.336582914573,2066.613065326633,2381.0804020100504,12365.113768844221,11957.417085427136,12750.557788944723,41855.287407035175,40529.38190954774,43116.31155778895,average
4,99.0,41612.82783417086,40832.83417085427,42447.98492462312,6081.809944723618,5433.085427135678,6761.62311557789,414.7748492462312,356.7286432160804,472.1708542713568,598640.5915628141,597542.5929648242,599636.0452261306,6279.044497487438,6041.035175879397,6553.738693467337,10848.172246231155,10506.27135678392,11201.874371859296,36717.78568341708,35595.38693467337,37857.74874371859,average
5,99.0,38169.01430653267,37518.31658291457,38855.65326633166,5144.236648241205,4629.70351758794,5673.301507537689,431.226231155779,377.07035175879395,488.47236180904525,493926.1636080402,492884.93969849247,494873.98994974873,14640.466055276382,14282.798994974873,15067.442211055277,9178.041854271356,8873.457286432162,9485.21608040201,31053.472582914572,30141.070351758794,31956.02512562814,average
6,99.0,41456.8498040201,40757.77386934673,42184.15577889447,5413.929698492463,4875.110552763819,5944.43216080402,636.9796733668342,570.3718592964824,706.7688442211055,485142.1573969849,483844.1256281407,486349.2261306533,48692.268316582915,47996.29648241206,49458.994974874375,9657.553130653265,9318.4824120603,9969.608040201005,32686.254934673372,31746.03015075377,33696.68844221105,average
7,99.0,9858.26924120603,9690.371859296483,10009.824120603014,968.43675879397,837.8844221105528,1105.4874371859296,37.96038190954774,22.753768844221106,55.005025125628144,92665.326040201,92445.52261306533,92888.79899497487,390.70994472361815,337.54773869346735,457.57286432160805,1726.666623115578,1631.9798994974874,1829.6180904522614,5842.821301507536,5627.798994974874,6066.35175879397,average
,,41205.66862562814,40451.79396984924,41997.70037688442,5817.483496859297,5190.98743718593,6450.371231155779,402.25941143216085,350.9422110552764,455.7782663316583,568028.1543636934,567030.904522613,568999.5508793971,9324.201833542715,9105.406407035176,9570.20351758794,13211.558684045225,12802.071608040202,13609.448492462312,32779.79359987437,31784.92085427136,33777.41896984925,aoa
,,18334.022702463415,18007.691346787644,18686.618116874233,2694.3591802418537,2409.9831933418027,2978.8802271155655,170.9755392978417,155.61225222960675,186.33725313071176,270536.35532230366,270205.78203445656,270877.44720332924,16631.036140743894,16417.729155540714,16868.05683507011,12059.75971553578,11758.989054682988,12340.902980174442,12092.328829623119,11738.511903111019,12441.149770323242,std
