day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665278.71,665234,665317,129.231,93,169,0.0,0,0,0.0,0,0,0.0,0,0,40.419,21,64,0.0,0,0
1,665031.991,664950,665103,299.589,243,363,0.0,0,0,3.546,0,10,0.0,0,0,108.588,78,145,0.417,0,4
2,664658.116,664502,664759,554.764,475,682,0.0,0,0,13.164,3,25,0.0,0,0,210.403,165,258,1.397,0,7
3,664097.547,663863,664244,933.029,823,1099,0.0,0,0,31.398,16,52,0.0,0,0,363.33,299,442,3.389,0,10
4,663260.339,662947,663485,1492.59,1340,1712,0.0,0,0,63.205,38,89,0.0,0,0,592.0,504,679,6.892,0,17
5,662007.953,661642,662301,2326.505,2096,2614,0.051,0,1,115.203,76,154,0.0,0,0,932.934,817,1073,11.973,3,24
6,660144.559,659646,660553,3562.623,3272,3954,0.163,0,3,197.36,148,250,0.0,0,0,1439.828,1288,1636,19.571,7,40
7,657380.682,656646,657983,5387.773,4960,5978,0.389,0,4,324.59,256,398,0.0,0,0,2194.674,1995,2428,30.789,14,52
8,653291.909,652290,654078,8081.495,7551,8749,0.77,0,6,519.398,430,611,0.0,0,0,3311.67,3047,3684,47.473,22,69
9,647267.967,645747,648405,12033.26,11223,13013,1.37,0,6,813.11,708,941,0.0,0,0,4966.531,4605,5416,71.744,47,104
10,638418.554,636281,640040,17822.186,16709,19127,2.366,0,8,1254.752,1130,1407,0.001,0,1,7402.534,6810,8093,108.326,76,143
11,625516.471,622450,627942,26201.895,24659,28188,3.796,0,11,1913.555,1711,2110,0.002,0,1,10996.335,10271,12027,162.528,122,208
12,606869.374,602469,610351,38225.667,36051,41129,5.94,0,14,2889.837,2605,3125,0.009,0,1,16249.554,15222,17601,242.15,184,302
13,580247.119,574462,585221,55198.55,52125,58798,9.12,1,21,4334.513,3952,4720,0.01,0,1,23879.684,22426,25654,359.416,296,446
14,542951.638,535021,549832,78578.312,74317,83363,13.939,3,28,6458.604,5954,7026,0.022,0,1,34846.498,32838,37348,530.898,440,637
15,492148.941,481658,501961,109590.361,103485,115854,20.842,9,36,9561.692,8889,10322,0.046,0,2,50363.542,47429,53788,779.378,684,915
16,425699.187,412565,438368,148463.786,141058,155892,30.56,16,51,14047.839,13155,15079,0.072,0,2,71831.239,67706,76845,1134.149,1014,1276
17,343794.349,328257,359078,193014.179,184945,200916,44.511,24,70,20448.939,19144,21880,0.125,0,2,100595.501,95105,106473,1633.232,1487,1832
18,251225.688,234664,267269,237059.423,229905,244495,63.882,38,96,29428.725,27668,31385,0.236,0,3,137318.966,130698,144347,2316.591,2122,2524
19,158878.524,143892,173584,269811.473,265896,273631,89.867,63,120,41704.016,39340,44276,0.423,0,4,181221.04,173212,189537,3224.113,2993,3483
20,81808.646,71095,93248,279070.917,277297,280631,122.345,87,161,57936.144,54929,61313,0.773,0,5,229004.534,220672,237552,4371.762,4079,4663
21,31627.545,25737,38306,259113.074,252814,264297,160.198,121,203,78521.763,74712,82479,1.394,0,6,274804.686,267541,282264,5723.993,5366,6071
22,8331.129,6157,10678,217297.284,208480,225511,199.383,152,248,103363.876,98863,108331,2.499,0,9,311886.847,306478,317445,7181.539,6781,7535
23,5599.495,4114,7224,165410.009,158042,172080,233.613,176,287,131776.126,126586,137226,4.373,0,12,335880.424,332571,338982,8576.777,8151,8951
24,3606.667,2596,4715,125831.771,119631,131330,256.935,195,314,162664.371,157234,168717,7.096,0,16,345556.779,343519,347251,9711.073,9363,10075
25,2284.863,1585,2932,95525.855,90814,100134,268.036,206,323,194804.073,189178,200986,10.932,2,24,345062.434,343597,346594,10422.925,10026,10851
26,1449.97,1008,1940,72352.204,68815,75878,271.486,212,326,227272.226,221772,233269,15.639,4,30,337459.702,335208,339231,10661.637,10329,11130
27,933.49,675,1253,54679.951,51764,57624,271.644,211,319,259335.671,253750,265045,20.935,7,37,325068.047,322429,327515,10469.595,10135,10813
28,613.93,448,830,41254.347,38893,43535,271.113,215,321,290441.393,284894,295938,26.328,11,46,309584.929,306735,312767,9966.131,9589,10269
29,417.09,293,547,31080.977,29100,32905,269.848,215,318,320165.131,314785,324840,31.77,17,50,292293.353,289490,295767,9278.194,8966,9636
30,292.064,203,385,23403.105,21789,24872,268.222,217,316,348270.105,343266,352968,36.978,18,57,274099.291,271105,277504,8492.997,8181,8802
31,210.914,139,292,17603.787,16284,18685,266.118,215,318,374617.099,369950,378735,41.81,21,64,255690.493,252539,259189,7677.338,7378,8000
32,156.729,102,223,13237.739,12314,14067,263.768,213,316,399157.84,395119,403009,46.193,28,69,237526.782,234605,240732,6865.724,6542,7166
33,119.935,62,168,9946.079,9166,10551,261.363,212,309,421908.659,418046,425555,50.284,31,75,219917.402,217064,223196,6092.536,5744,6410
34,94.396,50,137,7473.297,6951,7961,258.657,211,304,442914.69,439226,446214,53.937,35,80,203064.922,200414,206286,5369.209,5121,5651
35,75.989,43,116,5613.699,5194,6007,256.032,206,303,462244.318,458775,465290,57.158,36,84,187107.23,184549,190202,4704.642,4467,4955
36,62.432,35,96,4214.782,3866,4559,252.926,205,303,479987.862,476769,482774,60.037,36,86,172110.207,169660,175041,4103.38,3846,4364
37,52.321,27,84,3163.699,2886,3432,249.951,207,302,496261.599,493329,498975,62.622,39,87,158081.13,155737,160890,3563.773,3328,3775
