day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710049.561,709970,710139,123.46,48,206,0.0,0,0,0.0,0,0,0.0,0,0,427.96,346,510,0.0,0,0
1,709034.704,708894,709156,541.185,410,659,0.0,0,0,26.649,13,46,0.0,0,0,916.453,799,1046,3.377,0,10
2,707569.595,707345,707779,1074.208,958,1251,0.0,0,0,84.299,57,115,0.0,0,0,1663.034,1513,1847,10.546,2,24
3,705395.637,705130,705659,1889.557,1712,2073,0.0,0,0,188.784,149,238,0.0,0,0,2730.745,2568,2959,23.683,8,42
4,702189.499,701805,702537,3085.592,2855,3349,0.0,0,0,360.698,306,431,0.0,0,0,4293.498,4026,4529,45.403,27,75
5,697451.284,696899,697995,4858.612,4551,5181,0.394,0,4,633.052,560,710,0.0,0,0,6582.452,6247,6959,76.099,51,111
6,690469.4,689527,691220,7457.775,7073,7910,1.311,0,5,1053.014,941,1166,0.002,0,1,9951.645,9556,10426,121.177,82,156
7,680213.481,678993,681286,11250.732,10708,11726,2.968,0,8,1690.921,1546,1836,0.005,0,1,14903.473,14290,15583,187.047,141,228
8,665232.862,663539,666822,16727.346,15958,17576,5.533,0,18,2646.222,2471,2871,0.026,0,1,22168.55,21325,23144,284.238,223,347
9,643569.095,641221,645893,24510.764,23595,25443,9.451,1,22,4069.866,3840,4411,0.054,0,2,32755.424,31558,34082,427.464,359,497
10,612698.386,609300,616089,35275.785,33811,36552,15.414,5,27,6177.418,5876,6565,0.098,0,2,48046.26,46216,49995,637.49,549,734
11,569679.206,565468,574244,49574.624,47830,51336,24.255,11,44,9268.778,8904,9853,0.173,0,3,69808.081,67294,72107,942.86,835,1036
12,511693.057,506025,517424,67396.715,65678,69317,37.239,16,58,13762.011,13202,14370,0.34,0,3,100083.953,97000,103138,1382.052,1256,1497
13,437287.936,430621,444526,87375.428,85024,89163,56.112,31,86,20211.495,19575,21074,0.679,0,4,140760.765,136196,144592,2007.878,1863,2144
14,348324.776,340912,356488,105954.338,104027,108144,83.039,52,117,29301.828,28455,30409,1.348,0,5,192643.819,187768,196944,2871.689,2660,3055
15,252098.43,244846,260443,116951.496,115641,118554,119.055,81,160,41763.242,40657,43220,2.615,0,9,254083.149,248168,259543,4036.315,3737,4257
16,161293.355,154751,168686,113765.047,111906,115873,166.205,125,221,58250.975,56770,60086,4.943,0,12,319223.644,313627,325259,5522.986,5228,5801
17,89376.107,84830,94123,94310.887,91964,97245,223.521,176,283,79066.878,77060,81195,9.469,1,21,378002.416,373084,382499,7299.617,6949,7616
18,43018.226,40204,45843,64949.578,62054,68000,286.159,236,344,103903.586,101776,106224,17.699,7,35,419564.204,416378,422938,9239.56,8909,9577
19,18686.372,17387,20301,37151.544,34802,39454,346.016,290,401,131767.055,129384,134274,31.602,14,51,438162.288,436469,439668,11117.683,10777,11440
20,7811.576,7062,8503,18210.191,16941,19943,392.793,329,446,161298.467,158708,164149,53.09,27,77,436339.905,434925,437718,12677.393,12250,13041
21,3315.504,2956,3622,8102.003,7363,8932,420.195,354,481,191263.943,188606,194035,83.878,50,113,421500.308,419564,423196,13728.209,13358,14116
22,1475.961,1268,1710,3440.997,2996,3903,431.844,366,497,220784.315,218267,223626,122.57,84,159,400605.534,398343,402458,14212.4,13846,14623
23,1016.278,857,1186,1140.081,918,1344,435.842,362,494,249359.986,246786,252075,166.948,127,211,377790.64,375565,379698,14204.473,13860,14617
24,715.379,604,838,526.043,400,721,437.47,358,508,276683.399,273982,279302,213.687,167,262,354813.009,352936,356756,13868.494,13497,14345
25,515.402,428,603,302.922,213,394,437.623,360,507,302575.427,299882,304953,260.894,212,317,332869.066,331095,334799,13355.166,13009,13803
26,378.763,303,473,196.883,128,272,437.606,356,516,327013.748,324564,329047,307.034,246,372,312144.661,310520,313931,12772.967,12414,13146
27,284.152,226,353,133.266,71,201,437.106,364,506,350022.12,347747,351974,351.312,284,424,292648.342,291032,294473,12177.182,11844,12524
28,216.786,162,279,93.909,54,144,436.397,371,507,371647.602,369465,373636,393.722,324,459,274341.849,272849,276083,11589.672,11243,11903
29,168.268,110,218,66.969,34,107,435.67,367,507,391980.615,389836,393794,434.15,367,508,257151.237,255510,258996,11025.372,10654,11323
30,133.203,91,179,48.449,21,81,434.908,369,512,411081.268,409172,413012,473.001,401,534,241026.972,239408,242742,10484.317,10162,10800
31,106.702,75,144,36.441,13,66,433.916,366,512,429028.545,427189,430875,509.618,443,575,225900.648,224354,227586,9970.016,9674,10295
32,86.741,57,125,27.347,8,51,432.473,368,509,445884.682,444076,447567,544.647,472,619,211717.056,210216,213299,9488.102,9202,9802
33,71.304,41,103,21.101,5,43,431.492,366,504,461721.734,459993,463406,577.896,503,649,198419.193,196984,199928,9022.622,8703,9298
34,59.453,34,90,16.574,3,36,430.512,366,503,476596.191,474916,478240,609.742,526,698,185955.141,184574,187471,8580.887,8285,8886
35,50.136,24,76,12.876,2,30,429.347,367,501,490564.454,488954,492129,639.892,560,737,174278.287,172884,175736,8159.895,7900,8437
36,42.754,21,66,10.43,1,24,428.036,361,494,503695.329,502133,505341,668.534,589,770,163327.653,161873,164744,7755.765,7503,8002
