day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,637767.064,637695,637846,378.078,321,451,0.0,0,0,0.0,0,0,0.0,0,0,10.45,2,21,0.0,0,0
1,637058.809,636924,637165,842.519,763,942,0.0,0,0,0.878,0,6,0.0,0,0,27.534,14,48,10.442,2,23
2,636035.986,635845,636203,1494.999,1340,1621,0.0,0,0,3.073,0,10,0.0,0,0,52.523,32,77,38.232,20,60
3,634555.601,634281,634818,2428.234,2202,2614,0.0,0,0,7.317,0,18,0.0,0,0,88.532,61,128,90.981,63,124
4,632417.273,632053,632784,3764.766,3503,4040,0.0,0,0,14.488,3,34,0.0,0,0,139.906,100,188,180.033,142,231
5,629358.397,628904,629929,5659.083,5297,6037,0.031,0,2,25.999,12,44,0.0,0,0,214.022,163,273,319.764,255,381
6,624985.43,624353,625660,8352.371,7893,8814,0.189,0,3,44.51,26,67,0.0,0,0,320.226,263,382,534.373,461,615
7,618772.929,617862,619764,12154.221,11559,12777,0.629,0,5,74.197,47,104,0.0,0,0,470.829,392,546,851.941,732,954
8,609996.063,608436,611450,17484.617,16527,18556,1.712,0,7,121.313,88,157,0.003,0,1,685.641,594,764,1316.745,1177,1449
9,597680.751,595784,599769,24907.1,23478,26005,3.817,0,11,193.318,147,246,0.005,0,1,988.928,877,1081,1989.421,1784,2164
10,580552.129,578024,583307,35126.952,33406,36621,7.434,0,18,303.718,239,390,0.009,0,1,1415.482,1279,1551,2950.857,2714,3189
11,557019.171,553806,560567,48973.204,47042,50828,13.174,3,25,469.258,392,544,0.023,0,1,2011.928,1864,2156,4321.534,4001,4598
12,525222.585,520926,529978,67312.372,64598,69764,22.027,10,38,713.077,621,800,0.052,0,2,2838.22,2617,2995,6254.27,5759,6760
13,483213.249,477188,489196,90881.775,87488,93926,35.667,17,56,1068.749,957,1193,0.102,0,3,3962.993,3767,4212,8970.371,8371,9537
14,429492.811,422107,436959,119759.902,115934,123432,55.636,36,81,1580.785,1390,1746,0.171,0,3,5463.629,5188,5775,12743.752,11962,13447
15,363751.499,354913,372603,152810.423,148652,156841,84.903,56,122,2310.736,2065,2505,0.301,0,3,7420.049,7085,7771,17932.43,16958,18787
16,288163.064,278517,297875,186734.752,182556,190592,126.474,91,165,3329.229,3032,3620,0.533,0,4,9879.273,9480,10305,24944.781,23736,26047
17,208301.303,199465,217670,215693.612,212840,218848,183.375,145,228,4733.222,4426,5024,0.885,0,5,12815.92,12362,13317,34232.917,32792,35575
18,133125.025,125572,141303,232112.725,230321,233692,260.894,212,319,6646.099,6263,7071,1.405,0,6,16090.385,15617,16677,46188.155,44501,47846
19,72432.691,66787,78839,229602.726,227432,231692,364.363,308,432,9198.505,8766,9727,2.282,0,8,19425.629,18896,19961,61044.053,59101,62893
20,32203.183,29196,36127,207339.686,203421,210734,494.556,419,563,12541.082,11913,13149,3.798,0,10,22444.0,21977,22956,78718.17,76556,81111
21,11302.667,9569,13198,171800.097,166810,176054,651.656,565,735,16839.704,16141,17598,6.392,1,15,24772.696,24221,25300,98705.666,96188,101250
22,3103.813,2630,3801,133242.036,128538,137315,829.344,735,915,22284.909,21453,23108,10.547,2,22,26202.458,25657,26671,120070.17,117287,122592
23,2591.112,2176,3212,97485.262,94026,100726,1011.745,918,1118,29092.532,28179,30224,17.155,5,33,26749.955,26219,27206,141640.87,138983,144094
24,2139.369,1768,2687,71406.728,68917,73739,1177.366,1075,1273,37521.199,36381,38863,27.316,11,43,26534.718,26052,27071,162209.622,159693,164705
25,1757.105,1454,2204,52355.035,50458,54171,1305.466,1200,1424,47817.857,46509,49467,41.841,20,64,25818.851,25335,26352,180739.992,178308,182968
26,1441.298,1179,1817,38418.428,36904,39843,1384.489,1268,1500,60206.867,58665,62115,61.324,38,87,24778.382,24275,25252,196454.457,194330,198357
27,1183.909,948,1513,28217.468,26953,29289,1423.688,1307,1529,74806.939,73102,76891,85.775,53,114,23544.865,23038,24050,208884.639,206900,210549
28,975.924,791,1241,20742.256,19662,21637,1439.557,1334,1539,91620.255,89634,94001,115.363,83,150,22204.189,21669,22708,217801.361,216192,219259
29,808.955,659,997,15262.57,14499,16005,1443.783,1344,1556,110507.93,108188,112852,149.348,105,187,20827.025,20320,21282,223204.488,221737,224621
30,675.104,548,847,11245.426,10553,11915,1441.362,1325,1540,131239.264,128674,133894,187.575,140,241,19450.769,18935,19957,225283.014,223714,226909
31,568.02,457,717,8293.189,7738,8745,1432.01,1313,1553,153510.558,150581,156418,229.389,181,293,18105.149,17596,18568,224331.664,222556,225787
32,482.308,381,606,6122.376,5758,6461,1420.019,1297,1541,176933.543,173859,179962,274.007,217,346,16808.209,16258,17279,220782.648,219313,222547
33,412.999,319,529,4525.932,4240,4856,1404.135,1293,1503,201097.614,197913,204092,319.688,259,393,15573.275,15130,15980,215085.842,213532,216879
34,356.634,275,450,3350.717,3098,3624,1387.19,1261,1492,225607.26,222493,228468,366.578,297,452,14408.373,14000,14892,207694.318,206192,209501
35,310.869,238,393,2484.323,2268,2695,1366.352,1239,1471,250119.429,247068,252971,413.528,335,509,13311.542,12932,13773,199042.867,197431,200515
