day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,709975.558,709883,710070,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,572.488,496,658,0.0,0,0
1,709142.082,708986,709275,140.312,97,180,0.0,0,0,21.784,7,37,0.0,0,0,1123.721,1014,1270,11.375,3,27
2,708178.891,708013,708350,271.693,218,329,0.0,0,0,64.825,40,94,0.0,0,0,1767.753,1612,1907,32.693,13,52
3,707061.783,706856,707275,426.517,361,496,0.0,0,0,132.417,97,173,0.0,0,0,2494.712,2340,2656,65.626,28,94
4,705768.777,705471,706020,602.328,511,687,0.0,0,0,227.268,179,273,0.0,0,0,3323.209,3105,3512,111.49,79,153
5,704276.789,703969,704555,803.617,714,892,0.08,0,3,354.746,297,418,0.0,0,0,4261.797,4032,4470,169.158,126,223
6,702559.008,702226,702921,1030.107,926,1153,0.386,0,5,519.489,451,592,0.001,0,1,5331.556,5053,5564,241.527,189,301
7,700582.166,700231,700926,1291.372,1186,1397,1.128,0,7,728.394,655,803,0.007,0,1,6544.601,6294,6779,326.688,254,386
8,698307.336,697926,698718,1590.713,1473,1745,2.564,0,9,988.77,875,1091,0.015,0,1,7926.427,7657,8193,425.774,349,495
9,695698.178,695248,696117,1927.619,1778,2083,4.684,0,14,1308.813,1181,1434,0.031,0,1,9500.527,9179,9809,539.514,467,619
10,692708.045,692232,693222,2310.764,2157,2483,7.912,0,19,1696.438,1548,1813,0.066,0,2,11291.423,10849,11702,669.069,592,770
11,689286.111,688755,689919,2747.254,2573,2920,11.802,2,25,2160.65,1974,2316,0.14,0,2,13326.693,12803,13733,814.766,732,914
12,685370.648,684718,686168,3243.331,3061,3448,17.127,6,31,2714.892,2549,2886,0.238,0,3,15641.793,15167,16031,979.782,891,1088
13,680902.918,680164,681779,3799.403,3557,3989,23.717,9,38,3369.395,3172,3583,0.393,0,4,18276.471,17750,18719,1165.909,1048,1293
14,675808.088,674900,676751,4430.391,4206,4664,31.629,14,50,4139.944,3929,4380,0.609,0,4,21264.773,20663,21813,1376.589,1231,1508
15,670016.885,668956,671127,5132.255,4856,5431,40.843,23,62,5039.455,4773,5293,0.944,0,5,24657.881,24045,25323,1614.551,1453,1770
16,663450.692,662280,664738,5911.887,5651,6156,51.473,32,75,6088.814,5831,6352,1.382,0,6,28495.128,27745,29219,1881.961,1719,2048
17,656014.071,654718,657590,6788.361,6469,7109,63.295,39,94,7304.764,7025,7620,1.985,0,7,32827.042,32101,33566,2184.615,1999,2377
18,647625.179,646237,649269,7748.436,7441,8102,76.817,53,111,8710.43,8388,9122,2.733,0,9,37708.634,36719,38588,2527.542,2342,2740
19,638202.1,636552,640081,8790.468,8411,9147,92.016,66,125,10328.87,9921,10752,3.639,0,11,43192.093,42162,44112,2915.314,2693,3119
20,627650.607,625892,629570,9929.296,9502,10395,108.704,78,149,12188.761,11713,12632,4.856,0,13,49314.83,48059,50369,3351.297,3137,3542
21,615883.631,613960,618068,11154.4,10698,11645,126.806,95,166,14316.639,13765,14810,6.371,1,16,56139.31,54975,57325,3840.454,3578,4048
22,602843.51,600629,605374,12438.55,11992,12862,145.947,111,186,16743.851,16163,17252,8.287,1,18,63704.485,62277,65195,4389.227,4106,4629
23,594262.202,591826,596886,8581.308,8296,8912,166.276,125,207,19505.574,18838,20104,10.668,2,21,71546.927,69957,73028,4999.673,4729,5323
24,584776.216,582437,587570,9485.986,9039,9825,187.583,145,229,22616.781,21846,23261,13.635,2,25,75903.33,74372,77597,5670.155,5381,5946
25,575093.647,572617,578091,9682.569,9276,10055,209.495,160,257,25955.819,25088,26733,17.428,7,32,80835.253,79185,82580,6320.925,6011,6633
26,565150.672,562570,568270,9942.975,9590,10309,231.822,189,280,29550.688,28659,30427,22.001,10,39,85742.681,84001,87575,6953.67,6580,7359
27,554973.769,552190,558124,10176.903,9859,10509,253.278,196,301,33402.308,32434,34386,27.669,14,45,90682.036,88796,92455,7560.974,7225,7899
28,544586.371,541691,547768,10387.398,10087,10685,274.519,226,328,37526.696,36361,38632,34.484,19,55,95623.888,93485,97429,8132.192,7773,8481
29,534014.827,531001,537427,10571.544,10222,10939,293.858,237,345,41920.1,40651,43180,42.507,24,63,100554.523,98477,102408,8667.801,8346,9026
30,523289.398,520188,526810,10725.429,10411,11027,311.542,253,366,46589.587,45245,47704,51.81,29,75,105443.544,103364,107400,9165.29,8812,9574
31,512428.316,509078,515988,10861.082,10482,11283,326.977,272,381,51527.152,50142,52622,62.356,40,89,110274.578,108090,112356,9629.042,9289,10035
32,501472.127,498112,505127,10956.189,10629,11330,338.854,273,398,56721.277,55192,58011,74.224,49,107,115033.138,112834,117020,10066.504,9718,10476
33,490438.298,486845,494321,11033.829,10690,11400,348.746,291,411,62161.623,60522,63508,87.134,57,122,119689.589,117303,121577,10478.602,10108,10895
34,479367.698,475711,483271,11070.6,10692,11383,356.587,291,422,67841.484,66096,69159,100.996,75,130,124233.83,121681,126355,10870.846,10454,11263
35,468276.765,464587,472295,11090.933,10760,11467,362.933,293,425,73754.376,71974,75090,115.767,82,146,128626.962,126244,130699,11243.381,10818,11621
36,457208.162,453415,461301,11068.603,10623,11404,368.293,303,431,79890.509,78121,81412,131.266,99,166,132872.782,130427,134880,11598.447,11245,12010
37,446179.143,442300,450377,11029.019,10701,11371,372.942,316,437,86237.616,84428,87843,147.833,109,184,136939.467,134465,138893,11930.599,11511,12384
38,435224.551,431240,439346,10954.592,10541,11320,377.409,319,439,92782.424,90811,94412,164.644,126,204,140818.169,138407,142719,12244.384,11844,12672
39,424370.206,420386,428291,10854.345,10528,11188,380.728,326,441,99529.548,97450,101360,182.467,142,223,144480.304,142357,146366,12538.129,12112,12994
40,413633.407,409578,417506,10736.799,10381,11046,383.847,326,449,106456.731,104312,108310,200.84,160,243,147925.03,145819,149784,12808.889,12390,13208
41,403032.966,398962,407000,10600.441,10276,10970,387.339,332,449,113552.038,111402,115571,219.348,177,263,151146.174,149079,152904,13055.107,12619,13559
42,392610.784,388519,396724,10422.182,10068,10685,390.789,334,453,120809.421,118474,122799,238.71,189,291,154129.729,152109,155874,13274.99,12823,13775
43,382368.46,378444,386472,10242.324,9915,10619,394.235,330,457,128219.772,125940,130327,258.419,207,306,156852.31,154808,158557,13470.741,12942,13967
44,372331.139,368556,376376,10037.321,9606,10400,397.121,340,466,135761.087,133424,138051,278.472,222,331,159326.595,157211,160884,13640.557,13164,14107
45,362510.132,358873,366502,9821.007,9510,10184,399.839,343,477,143428.519,141136,145696,299.154,245,354,161535.583,159459,163111,13781.704,13306,14264
46,352919.976,349382,356981,9590.156,9260,9898,402.901,352,477,151215.27,148935,153641,319.958,266,379,163475.46,161510,165063,13894.179,13435,14397
47,343575.461,340051,347609,9344.515,9005,9645,406.216,351,472,159093.01,156749,161569,341.178,283,403,165156.019,163302,166662,13980.889,13597,14375
48,334481.699,331034,338631,9093.762,8825,9373,409.143,347,475,167064.042,164736,169695,362.587,305,427,166561.748,164832,168100,14034.133,13653,14435
49,325645.295,322281,329687,8836.404,8532,9175,412.12,350,478,175097.668,172635,177787,384.389,325,451,167711.521,165923,169286,14065.691,13634,14499
50,317079.591,313756,321184,8565.704,8283,8831,415.091,353,480,183195.511,180689,185999,406.265,346,483,168600.575,166740,170104,14065.759,13568,14459
51,308778.472,305615,312873,8301.119,8050,8618,417.898,357,488,191337.078,188656,194211,428.393,368,496,169233.171,167521,170670,14039.405,13642,14486
52,300744.371,297623,304874,8034.101,7713,8348,420.831,365,494,199502.174,196783,202424,450.426,387,516,169626.606,167988,171159,13990.966,13549,14422
53,292982.681,289882,296995,7761.69,7469,8117,423.543,372,485,207690.942,204941,210652,472.522,409,539,169784.759,168181,171345,13914.107,13473,14315
54,285493.08,282401,289292,7489.601,7185,7828,425.668,361,493,215890.092,213114,218946,495.144,430,569,169708.958,168252,171197,13810.35,13325,14185
55,278263.927,275314,282004,7229.153,6910,7506,428.417,369,496,224084.638,221206,227346,517.545,448,595,169407.142,168040,170738,13685.237,13241,14085
56,271303.042,268405,274909,6960.885,6709,7240,431.048,373,503,232262.883,229468,235494,539.643,467,623,168902.555,167510,170312,13537.754,13190,13964
57,264601.518,261631,268184,6701.524,6420,6963,432.97,365,508,240409.117,237587,243570,561.661,489,639,168202.378,166912,169668,13367.614,12955,13750
58,258156.996,255216,261778,6444.522,6145,6696,435.039,376,514,248511.616,245675,251658,583.57,509,654,167316.903,166015,168876,13181.049,12678,13583
59,251964.12,249054,255652,6192.876,5939,6441,437.159,376,517,256568.937,253817,259817,604.921,529,681,166248.699,164986,167577,12975.3,12542,13409
60,246014.59,243028,249728,5949.53,5664,6254,438.527,382,510,264565.212,261737,267753,626.456,550,712,165012.52,163791,166277,12759.786,12384,13161
61,240306.938,237450,244071,5707.652,5439,5970,440.193,379,506,272499.329,269631,275647,647.685,572,729,163619.303,162499,164914,12527.365,12106,12908
62,234832.026,231962,238558,5474.912,5167,5717,441.252,379,511,280352.908,277481,283550,668.781,590,747,162082.666,161063,163334,12283.163,11910,12719
63,229585.444,226738,233139,5246.582,4960,5477,442.746,376,515,288121.097,285170,291407,689.48,608,775,160415.32,159313,161573,12028.434,11679,12429
