day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,637661.501,637558,637743,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,515.806,448,602,0.0,0,0
1,636875.565,636732,637019,165.3,125,206,0.0,0,0,19.61,9,37,0.0,0,0,1008.778,920,1124,9.951,1,26
2,635937.949,635769,636095,316.502,262,380,0.0,0,0,57.953,34,83,0.0,0,0,1619.265,1495,1757,29.169,15,49
3,634813.255,634583,635045,504.199,425,585,0.0,0,0,120.378,88,159,0.0,0,0,2330.646,2164,2504,59.172,38,86
4,633481.039,633190,633755,713.299,634,803,0.0,0,0,209.298,162,258,0.0,0,0,3169.217,2964,3393,101.346,72,135
5,631906.98,631574,632173,956.196,838,1082,0.061,0,2,330.919,275,401,0.0,0,0,4147.302,3911,4418,157.344,123,196
6,630059.545,629710,630370,1232.252,1107,1342,0.329,0,4,491.263,420,582,0.0,0,0,5287.795,5061,5550,227.987,173,276
7,627893.244,627498,628227,1553.41,1388,1709,0.888,0,5,698.412,627,813,0.0,0,0,6609.912,6352,6956,314.473,252,371
8,625364.308,624836,625844,1916.286,1754,2078,2.037,0,7,960.274,875,1047,0.0,0,0,8147.428,7808,8459,415.736,349,490
9,622420.915,621850,622954,2333.067,2151,2503,3.899,0,12,1286.96,1177,1408,0.0,0,0,9924.594,9560,10277,535.918,461,615
10,619005.917,618340,619702,2807.497,2619,3031,6.48,0,16,1688.574,1576,1813,0.004,0,1,11974.951,11515,12378,675.634,591,771
11,615058.605,614253,615777,3344.246,3173,3523,10.066,1,22,2178.989,2019,2317,0.017,0,1,14334.507,13780,14861,836.16,735,958
12,610505.694,609478,611387,3952.62,3735,4178,14.851,4,28,2769.738,2566,2940,0.028,0,2,17045.421,16456,17592,1021.185,916,1121
13,605267.297,604091,606159,4641.974,4426,4910,20.738,8,36,3477.896,3269,3724,0.041,0,2,20152.123,19474,20915,1234.189,1108,1348
14,599267.145,597913,600301,5408.527,5152,5706,27.839,14,47,4319.256,4060,4592,0.072,0,2,23708.061,22998,24616,1477.77,1349,1620
15,592422.612,590998,593589,6260.36,5984,6526,36.275,20,57,5313.389,5017,5616,0.108,0,2,27753.843,26956,28855,1756.581,1605,1927
16,584629.112,583028,586158,7214.944,6847,7574,46.427,27,70,6485.253,6143,6882,0.178,0,3,32342.985,31428,33384,2073.699,1917,2267
17,575786.329,574154,577473,8272.127,7912,8605,58.506,36,84,7857.023,7447,8269,0.262,0,3,37536.843,36391,38680,2436.787,2233,2651
18,565809.37,564023,567583,9415.342,9045,9764,71.966,45,99,9455.051,9009,9810,0.397,0,4,43399.469,42236,44573,2846.622,2624,3067
19,554598.366,552546,556645,10659.163,10202,11092,87.245,60,122,11308.089,10849,11727,0.536,0,5,49975.752,48660,51236,3309.919,3123,3527
20,542076.049,539769,544268,11980.798,11588,12457,104.34,77,137,13450.515,13015,13904,0.757,0,5,57318.629,55979,58868,3832.941,3562,4086
21,528160.588,525548,530314,13386.602,12941,13834,122.683,89,165,15911.355,15412,16382,1.017,0,5,65466.314,63921,67042,4423.808,4159,4653
22,512801.321,510169,515159,14843.857,14371,15323,142.884,104,189,18734.666,18173,19305,1.348,0,7,74448.582,72817,76187,5083.078,4807,5336
23,504055.381,501269,506590,8745.94,8394,9067,164.473,113,210,21954.836,21324,22573,1.731,0,8,83867.215,81967,85851,5819.95,5561,6129
24,494416.034,491542,497200,9639.347,9244,9938,187.236,134,245,25595.238,24876,26266,2.28,0,9,87890.562,85924,89819,6625.64,6260,6917
25,484657.223,481689,487593,9758.811,9429,10104,210.911,163,263,29457.861,28643,30186,2.94,0,9,92499.936,90630,94413,7381.587,7042,7701
26,474711.174,471784,477734,9946.049,9567,10295,234.97,188,288,33579.397,32779,34369,3.802,0,11,97028.208,95062,99106,8095.254,7745,8424
27,464618.259,461445,467631,10092.915,9687,10406,258.756,208,302,37962.994,37067,38830,4.806,0,13,101539.372,99739,103592,8754.034,8389,9103
28,454388.967,451098,457649,10229.292,9855,10535,281.904,238,330,42618.773,41545,43613,6.038,0,15,105996.771,104121,108124,9349.019,9009,9684
29,444054.354,440641,447512,10334.613,9995,10678,303.518,259,352,47543.177,46375,48695,7.459,1,19,110402.465,108520,112645,9873.533,9428,10225
