day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664803.001,664734,664881,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,535.544,462,615,0.0,0,0
1,663992.96,663870,664122,162.589,122,208,0.0,0,0,20.532,8,40,0.0,0,0,1050.083,946,1151,10.288,1,23
2,663033.2,662875,663200,311.304,252,370,0.0,0,0,60.817,36,84,0.0,0,0,1680.147,1539,1797,30.085,12,50
3,661893.655,661682,662084,493.395,424,554,0.0,0,0,124.853,92,162,0.0,0,0,2407.371,2252,2563,60.876,33,87
4,660549.79,660269,660761,698.417,621,809,0.0,0,0,216.595,174,274,0.0,0,0,3255.952,3105,3446,104.204,72,142
5,658969.164,658660,659255,935.147,812,1025,0.059,0,2,341.432,283,400,0.0,0,0,4241.091,4051,4480,161.509,120,198
6,657118.773,656734,657464,1207.233,1085,1320,0.313,0,4,504.754,437,579,0.0,0,0,5382.681,5171,5679,233.592,180,281
7,654962.069,654496,655360,1514.514,1371,1635,0.957,0,5,716.098,625,798,0.0,0,0,6704.299,6428,7034,320.727,259,383
8,652453.304,651973,653002,1868.412,1726,2006,2.188,0,10,981.862,881,1091,0.002,0,1,8228.834,7908,8602,424.241,364,506
9,649541.728,648960,650128,2274.255,2125,2466,4.16,0,13,1310.799,1190,1439,0.007,0,2,9985.315,9581,10350,544.432,471,626
10,646173.995,645531,646765,2734.036,2550,2894,6.858,0,16,1716.464,1577,1847,0.019,0,2,12005.262,11597,12460,683.877,607,765
11,642287.509,641505,642978,3256.599,3075,3484,10.594,3,24,2208.812,2076,2377,0.03,0,2,14324.002,13878,14786,844.993,760,939
12,637813.732,637047,638660,3847.448,3646,4067,15.431,5,33,2799.613,2656,2982,0.044,0,2,16985.455,16504,17512,1028.268,907,1133
13,632678.113,631809,633651,4512.193,4235,4756,21.533,9,38,3505.886,3318,3719,0.068,0,2,20031.379,19428,20604,1238.09,1116,1357
14,626796.335,625820,627901,5264.94,4972,5524,29.085,13,50,4344.188,4134,4600,0.106,0,3,23503.206,22822,24115,1477.212,1340,1617
15,620086.262,618991,621398,6098.035,5823,6398,38.386,17,63,5336.58,5101,5586,0.15,0,3,27456.845,26658,28193,1750.482,1617,1919
16,612461.57,611225,613794,7020.621,6713,7403,48.835,27,72,6495.606,6237,6791,0.216,0,4,31946.735,31017,32704,2062.395,1927,2259
17,603817.539,602348,605320,8048.283,7717,8390,60.784,38,87,7850.862,7539,8212,0.303,0,4,37019.494,36121,37898,2416.143,2251,2569
18,594054.816,592503,595817,9172.924,8825,9533,74.68,48,99,9428.204,9103,9847,0.413,0,4,42740.781,41724,43697,2817.11,2627,2991
19,583085.553,581265,585016,10389.89,10005,10827,90.231,63,122,11255.61,10871,11755,0.551,0,5,49161.943,48044,50220,3270.484,3062,3477
20,570818.953,568827,572992,11697.17,11348,12254,107.959,72,144,13363.766,12997,13862,0.776,0,6,56338.735,55106,57709,3779.162,3564,3993
21,557183.012,555062,559584,13078.907,12627,13506,126.929,91,160,15783.532,15379,16263,1.004,0,7,64313.711,62865,65806,4355.614,4155,4601
22,542117.753,539709,544837,14523.08,14050,14892,147.207,102,183,18558.98,18050,19096,1.362,0,7,73107.354,71582,74727,4999.56,4764,5310
23,533362.712,530754,536275,8755.041,8430,9113,168.597,120,209,21721.708,21170,22291,1.726,0,7,82315.063,80505,84116,5716.84,5437,6110
24,523710.474,520832,526712,9652.238,9334,10050,191.345,145,236,25299.006,24638,25920,2.237,0,8,86402.864,84568,88404,6502.548,6153,6835
25,513931.118,510865,517007,9779.356,9466,10089,214.681,166,264,29100.487,28375,29790,2.848,0,10,91075.811,89278,93119,7245.816,6902,7565
26,503955.008,500792,507109,9976.11,9608,10337,238.848,187,289,33153.159,32315,33910,3.669,0,11,95678.098,93921,97757,7945.802,7563,8286
27,493822.297,490416,497209,10132.711,9738,10473,262.717,210,319,37473.917,36514,38373,4.707,0,13,100259.784,98454,102599,8598.135,8182,8999
28,483549.533,479936,487010,10272.764,9962,10619,285.97,237,345,42068.617,41066,43084,5.847,0,14,104798.237,102771,107165,9189.064,8824,9563
29,473160.105,469350,476574,10389.428,10043,10718,307.502,253,363,46934.312,45759,47993,7.276,0,19,109282.092,107189,111664,9717.087,9333,10131
30,462690.701,458709,466135,10469.404,10115,10792,326.481,265,384,52067.781,50723,53135,8.841,0,20,113688.824,111681,115969,10188.111,9824,10635
