day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600719.38,600650,600774,310.887,257,376,0.0,0,0,0.0,0,0,0.0,0,0,17.78,6,33,0.0,0,0
1,600356.124,600276,600426,613.7,541,696,0.0,0,0,1.569,0,8,0.0,0,0,49.993,31,74,0.607,0,4
2,599949.896,599851,600056,930.959,834,1029,0.0,0,0,6.314,0,18,0.0,0,0,94.908,68,127,2.524,0,9
3,599485.093,599354,599632,1278.15,1148,1399,0.0,0,0,15.018,3,31,0.0,0,0,152.072,106,192,6.224,1,15
4,598939.264,598753,599097,1674.541,1551,1848,0.0,0,0,29.038,10,52,0.0,0,0,221.856,174,272,12.227,3,24
5,598291.834,598083,598461,2135.476,1974,2313,0.001,0,1,49.406,32,73,0.0,0,0,305.68,247,362,21.19,8,41
6,597514.063,597249,597712,2685.021,2529,2897,0.016,0,1,77.434,50,103,0.0,0,0,405.252,339,477,33.275,13,55
7,596572.38,596284,596808,3347.225,3178,3620,0.065,0,3,114.668,83,148,0.001,0,1,524.4,452,608,49.746,30,77
8,595424.997,595113,595697,4154.26,3933,4433,0.223,0,3,163.426,127,210,0.001,0,1,666.303,586,751,70.839,45,100
9,594021.321,593688,594353,5142.089,4879,5457,0.469,0,5,225.686,180,271,0.008,0,1,838.073,746,933,97.68,67,129
10,592291.261,591899,592728,6365.554,6069,6687,0.926,0,6,304.538,239,363,0.016,0,1,1044.773,945,1154,130.4,99,170
11,590154.107,589713,590616,7883.401,7524,8236,1.596,0,7,403.442,336,478,0.03,0,2,1295.887,1149,1442,171.015,129,217
12,587507.454,586942,588142,9769.897,9290,10185,2.634,0,8,527.547,451,604,0.048,0,2,1600.343,1430,1734,220.606,178,272
13,584224.08,583497,584951,12119.674,11549,12696,4.11,0,13,680.027,592,773,0.069,0,2,1976.888,1812,2144,281.355,223,346
14,580145.172,579317,581111,15044.779,14327,15677,6.08,0,16,870.531,768,988,0.126,0,2,2441.002,2250,2652,356.066,292,431
15,575083.246,574132,576250,18685.862,17776,19399,8.592,1,20,1106.917,980,1235,0.196,0,3,3011.607,2781,3273,446.349,371,545
16,568800.29,567629,570154,23211.278,22255,24103,11.772,2,24,1399.085,1268,1536,0.307,0,3,3717.803,3481,4021,557.451,477,644
17,561015.078,559440,562615,28821.75,27685,30056,15.791,5,30,1760.68,1623,1899,0.467,0,3,4592.835,4324,4906,694.42,601,801
18,551405.83,549646,553340,35734.439,34345,37098,20.91,6,40,2207.968,2050,2402,0.663,0,4,5679.098,5368,6061,863.092,753,990
19,539599.158,537500,541949,44207.749,42568,45772,27.46,12,49,2762.652,2558,2957,0.956,0,4,7021.814,6648,7422,1071.405,953,1198
20,525178.403,522573,528165,54510.501,52398,56399,35.536,19,53,3447.685,3216,3646,1.312,0,6,8683.326,8171,9104,1326.334,1193,1464
21,507703.034,504487,511477,66919.944,64297,69298,45.166,23,71,4295.32,3976,4525,1.774,0,8,10721.216,9991,11192,1643.509,1492,1770
22,486759.829,482783,491164,81646.177,78717,84363,56.868,35,80,5343.471,4971,5607,2.433,0,9,13214.916,12375,13792,2034.093,1872,2200
23,466846.995,462475,471631,94006.28,90989,96862,71.32,41,101,6637.322,6287,6949,3.292,0,10,16224.818,15399,16953,2516.606,2310,2713
24,443387.276,438013,448740,108772.273,105160,112379,88.689,61,115,8225.862,7764,8655,4.396,0,12,19596.499,18746,20423,3106.289,2835,3318
25,416894.261,410940,422807,125210.932,121125,128999,109.915,69,150,10150.179,9529,10621,5.936,0,14,23421.077,22496,24317,3817.384,3537,4045
26,387882.01,381145,394316,142649.066,138519,147061,135.511,95,178,12454.578,11834,13069,7.905,1,18,27745.227,26804,28773,4664.511,4379,4927
27,356845.459,349321,363571,160496.649,156533,165247,166.02,126,208,15189.256,14501,15932,10.634,2,21,32579.431,31463,33736,5663.233,5378,6055
28,324384.372,316413,331571,178117.094,174010,182688,201.78,148,248,18418.211,17541,19288,14.255,5,26,37893.118,36659,39218,6829.513,6439,7345
29,291138.352,282667,298580,194896.807,190936,199582,242.994,192,291,22191.617,21178,23292,19.051,6,32,43622.404,42274,44941,8179.673,7779,8706
30,257781.853,249210,265199,210230.137,206483,214601,290.573,240,338,26562.484,25524,27792,25.672,12,44,49697.601,48034,51226,9720.215,9306,10214
31,225041.677,216897,232458,223522.218,220127,227168,343.693,288,400,31578.77,30351,32912,34.586,20,59,56011.558,54332,57456,11450.093,10999,11989
32,193627.763,185949,200586,234269.385,231514,237202,401.801,330,472,37275.533,35947,38709,46.815,26,74,62431.908,60732,63897,13372.881,12872,13951
