age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,172887.3535829146,171168.608040201,174469.06532663316,68770.15891959799,67385.09045226131,70247.59798994975,1411.934366834171,1313.7638190954774,1518.5829145728644,872300.564316583,870499.5979899497,874144.4572864322,537.3902311557788,473.83417085427135,610.3165829145729,23698.52527135679,23231.773869346733,24162.020100502512,39973.04749246231,39266.18090452261,40667.20100502513,average
1,99.0,81702.67739698492,80846.75376884422,82534.91959798995,34654.520748743715,33868.73366834171,35426.67336683417,391.3359396984924,337.31658291457285,449.5326633165829,458738.25733668345,457778.63819095475,459812.92462311557,367.4118542713568,304.356783919598,423.06532663316585,19552.070045226134,19114.748743718592,20001.437185929648,13480.58063316583,13132.723618090453,13835.643216080402,average
2,99.0,87909.97885929649,86983.60301507538,88833.70854271356,36127.30296984924,35299.62814070352,36942.97487437186,415.6315527638191,358.035175879397,476.9748743718593,475530.76954271353,474462.36180904525,476570.2663316583,380.4497537688442,332.76884422110555,441.45226130653265,20385.565045226132,19928.376884422112,20840.59296482412,14054.143824120601,13697.492462311558,14408.251256281406,average
3,99.0,107027.28520603015,105840.42211055277,108128.02010050252,43984.88976381909,43048.11055276382,44978.22613065327,443.7396633165829,384.321608040201,504.75879396984925,578507.4029798995,577223.1155778895,579801.5527638191,928.1128442211055,827.0201005025126,1018.643216080402,24816.689959799,24252.130653266333,25318.090452261305,17110.19307035176,16694.49246231156,17525.693467336685,average
4,99.0,94278.82567336682,93313.39698492462,95114.9296482412,38581.66931155779,37761.61306532663,39410.175879396986,466.69258793969846,404.95979899497485,529.6733668341709,505189.47855276376,504140.65326633165,506312.0703517588,2639.5516633165826,2502.738693467337,2798.065326633166,21772.21163819095,21329.331658291456,22237.52261306533,15008.973783919597,14649.492462311558,15375.834170854272,average
5,99.0,87608.74297487435,86906.82914572864,88302.24120603016,32627.709386934675,32000.623115577888,33285.01507537688,609.8559296482412,540.1005025125628,684.1557788944724,415366.0001959799,414425.3266331658,416275.2663316583,6058.897829145729,5828.613065326633,6295.452261306533,18412.512497487438,18035.497487437187,18792.05527638191,12692.691839195979,12365.02512562814,13020.653266331658,average
6,99.0,95157.95224120603,94395.42713567839,95858.21105527638,34344.63861809045,33679.125628140704,35024.4824120603,968.1046080402009,881.5929648241206,1055.0251256281408,420237.6907135678,419220.26130653266,421258.4221105528,20071.01526633166,19699.05527638191,20475.45226130653,19380.321291457287,18994.97487437186,19780.914572864323,13358.539587939698,13010.608040201005,13691.859296482413,average
7,99.0,14743.79049246231,14410.994974874371,15058.944723618091,6145.717110552764,5755.663316582914,6543.195979899498,62.11281407035176,41.11557788944724,86.5678391959799,80907.49254773869,80562.96984924623,81273.19095477388,170.77925628140704,138.5427135678392,209.7035175879397,3464.3515778894466,3289.4472361809044,3633.6231155778896,2388.951522613065,2246.6532663316584,2535.542713567839,average
,,92664.57580339196,91733.25439698494,93537.50502512563,36904.57585364321,36099.82349246231,37732.29271356784,596.1759327889447,532.6507537688442,663.15891959799,475847.2070232412,474789.11557788943,476931.01884422114,3894.201087311558,3763.366206030151,4034.0188442211056,18935.28091582915,18522.0351758794,19345.782035175882,16008.390219221106,15632.833542713566,16382.584798994976,aoa
,,42913.17457142929,42530.11180434854,43260.25812221321,17092.095204587815,16813.504434006958,17396.112429114928,414.6877944484307,392.8855102429226,437.756805506691,217648.45123897106,217247.85867012237,218056.65810843892,6831.2704695146695,6720.085583178408,6952.363729955847,6629.289988670816,6521.5880940249635,6732.214828251134,10624.978492482485,10470.15992801299,10775.175800816582,std
