day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632292.608,632221,632349,326.839,276,384,0.0,0,0,0.0,0,0,0.0,0,0,18.989,5,35,0.0,0,0
1,631913.371,631811,632003,642.722,557,737,0.0,0,0,1.714,0,7,0.0,0,0,52.73,31,82,0.72,0,5
2,631494.374,631353,631616,968.938,866,1099,0.0,0,0,6.658,0,17,0.0,0,0,99.682,68,137,2.794,0,10
3,631020.532,630872,631162,1319.954,1193,1451,0.0,0,0,15.726,5,34,0.0,0,0,159.217,123,204,6.692,0,15
4,630474.979,630331,630625,1710.472,1578,1832,0.0,0,0,30.27,14,48,0.0,0,0,231.557,184,298,12.985,2,25
5,629836.035,629652,630007,2157.633,2001,2326,0.004,0,1,51.594,28,76,0.0,0,0,317.469,258,386,22.221,8,40
6,629080.271,628861,629277,2680.734,2492,2870,0.021,0,1,80.804,53,116,0.0,0,0,418.59,360,484,34.933,18,55
7,628176.995,627912,628429,3303.203,3107,3532,0.092,0,3,119.109,85,154,0.0,0,0,537.524,451,616,51.958,31,79
8,627091.106,626837,627410,4051.402,3822,4267,0.292,0,4,168.796,130,212,0.003,0,1,676.99,589,757,73.495,41,102
9,625779.02,625445,626186,4957.428,4660,5226,0.721,0,5,232.062,182,284,0.006,0,1,841.839,751,932,100.787,74,140
10,624184.119,623781,624661,6062.116,5713,6411,1.417,0,8,311.428,251,375,0.021,0,1,1038.432,946,1161,134.114,97,178
11,622236.72,621775,622777,7414.438,7023,7774,2.548,0,11,409.502,338,474,0.056,0,2,1276.119,1147,1389,173.969,129,220
12,619850.742,619335,620410,9082.785,8689,9521,4.225,0,16,531.061,458,599,0.108,0,2,1559.907,1414,1680,222.986,175,269
13,616918.994,616320,617567,11140.987,10685,11657,6.464,0,18,680.126,594,758,0.207,0,3,1905.374,1769,2060,281.852,226,344
14,613303.45,612562,614042,13694.227,13174,14339,9.393,1,23,863.003,759,962,0.371,0,4,2324.568,2160,2507,353.483,287,417
15,608847.365,607935,609692,16853.19,16157,17561,13.253,3,27,1086.997,966,1186,0.644,0,4,2837.103,2661,3020,439.467,363,518
