day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710265.541,710196,710344,366.424,295,429,0.0,0,0,0.0,0,0,0.0,0,0,20.737,8,39,0.0,0,0
1,709817.289,709727,709931,743.57,627,827,0.0,0,0,1.869,0,7,0.0,0,0,58.628,34,85,0.798,0,5
2,709285.318,709156,709412,1169.747,1046,1283,0.0,0,0,7.312,0,21,0.0,0,0,112.33,82,147,3.072,0,11
3,708631.807,708478,708798,1678.367,1537,1832,0.0,0,0,17.461,7,33,0.0,0,0,183.093,136,232,7.494,1,18
4,707816.458,707600,708021,2301.197,2129,2507,0.0,0,0,34.561,16,56,0.0,0,0,273.867,230,332,14.823,5,28
5,706790.258,706535,707031,3076.764,2899,3295,0.0,0,0,59.945,31,85,0.0,0,0,388.393,327,462,25.815,10,44
6,705494.224,705143,705829,4051.451,3805,4348,0.012,0,1,95.859,65,126,0.0,0,0,532.396,462,608,41.573,19,64
7,703856.001,703490,704220,5278.015,4929,5605,0.062,0,2,145.155,106,192,0.0,0,0,713.898,640,797,62.942,42,90
8,701784.703,701317,702285,6823.503,6434,7247,0.15,0,3,211.599,169,268,0.0,0,0,942.904,854,1031,91.932,65,124
9,699166.508,698592,699787,8774.907,8279,9230,0.341,0,3,299.2,248,366,0.0,0,0,1230.06,1100,1343,129.058,92,172
10,695862.207,695136,696585,11230.125,10647,11818,0.707,0,5,414.047,348,503,0.002,0,1,1592.426,1440,1718,177.739,130,220
11,691689.409,690758,692563,14327.722,13663,15055,1.25,0,6,564.645,488,657,0.009,0,1,2047.255,1894,2205,240.01,186,285
12,686430.549,685266,687466,18226.398,17404,19098,2.102,0,7,758.249,676,858,0.018,0,1,2620.713,2420,2815,319.525,263,376
13,679822.508,678525,681212,23114.131,22077,24098,3.237,0,10,1008.319,904,1116,0.034,0,2,3342.012,3107,3616,419.979,354,488
14,671534.769,669832,673295,29228.979,27875,30459,4.774,0,15,1327.424,1207,1444,0.056,0,2,4249.662,3983,4573,548.309,475,622
15,661168.156,658984,663298,36857.74,35226,38450,7.012,1,18,1735.16,1597,1891,0.086,0,2,5392.212,5077,5673,709.276,615,795
16,648274.83,645381,650974,46308.184,44311,48437,9.944,2,22,2253.758,2084,2468,0.151,0,3,6822.848,6397,7173,912.09,797,1004
17,632317.324,628830,635387,57952.129,55638,60364,13.675,3,26,2912.364,2685,3146,0.228,0,4,8608.254,8191,9106,1168.023,1021,1277
18,612699.987,608486,616568,72173.229,69317,75165,18.578,7,31,3744.755,3520,4040,0.327,0,4,10835.373,10319,11466,1492.025,1351,1654
19,588805.613,583478,593351,89364.858,86058,93230,24.727,11,42,4793.725,4478,5108,0.491,0,4,13590.999,13030,14373,1896.819,1737,2056
20,560025.989,553626,565476,109853.939,105973,114437,32.6,18,52,6111.749,5767,6443,0.684,0,5,16982.002,16237,17830,2403.445,2236,2576
21,525846.538,518221,532175,133849.151,129241,139109,42.672,24,62,7759.586,7306,8209,0.952,0,6,21124.175,20303,22051,3034.847,2833,3220
22,485967.099,476830,493056,161331.925,156193,167581,55.671,29,79,9814.4,9235,10338,1.34,0,6,26119.257,25232,27190,3817.158,3563,4079
23,460342.146,450613,468101,172042.832,166794,178436,71.648,47,98,12363.717,11750,12987,1.808,0,8,32061.24,30935,33339,4782.063,4493,5053
24,430512.49,420260,438810,185966.175,180586,191980,91.738,60,128,15495.039,14716,16256,2.493,0,9,38016.433,36637,39719,5962.273,5587,6287
25,397399.314,386652,406252,201879.38,196655,207876,116.194,77,165,19224.705,18302,20130,3.47,0,10,44150.61,42635,46154,7361.965,6981,7732
26,361868.052,350737,370952,218735.931,213453,224341,145.852,99,195,23579.997,22623,24644,4.727,0,12,50545.839,48902,52956,8972.782,8470,9430
27,324804.026,313380,334078,235580.604,230494,240870,181.768,135,235,28605.148,27516,29803,6.513,0,16,57218.623,55424,59879,10798.763,10178,11346
28,287104.646,275841,296178,251504.296,246783,255911,225.563,175,275,34340.982,33084,35973,8.885,1,20,64150.582,62412,66933,12836.292,12213,13530
29,249703.081,238672,258427,265652.33,261656,269641,276.22,218,329,40829.871,39382,42757,12.152,4,26,71271.93,69336,73878,15083.144,14392,15832
30,213483.832,202913,222307,277306.599,274203,280568,334.561,261,401,48120.853,46546,50277,16.587,6,32,78473.271,76315,81174,17529.66,16819,18286
31,179286.991,169743,187561,285869.159,283468,288736,398.938,349,478,56242.429,54270,58716,22.707,11,37,85607.137,83583,88077,20162.43,19384,20969
32,147834.467,139249,155396,290891.147,288827,292782,469.186,404,544,65213.439,63068,67922,30.98,14,46,92533.457,90329,94994,22963.211,22188,23852
33,119659.465,112053,126348,292158.195,290706,293556,542.29,479,616,75039.007,72602,77992,41.93,25,63,99091.986,96801,101185,25904.998,25111,26916
34,95087.1,88531,101016,289712.765,288187,291326,614.335,547,693,85710.087,82933,88904,55.962,35,83,105108.956,103112,106872,28962.361,28102,29956
35,74223.366,68851,79218,283784.555,281156,285844,683.328,612,766,97192.193,94099,100665,73.76,48,105,110452.339,108813,112177,32100.395,31239,33059
36,56946.807,52574,61232,274827.466,271435,277410,747.564,672,840,109447.289,106280,112938,95.792,68,126,114993.53,113316,116569,35276.913,34412,36259
37,43006.101,39605,46114,263349.014,259482,266659,803.667,718,887,122429.94,119227,126181,122.277,93,162,118661.269,117161,120024,38448.802,37488,39360
38,32021.56,29526,34600,249979.992,245481,253488,851.96,772,966,136064.996,132930,140021,154.425,117,193,121397.057,119705,122501,41566.212,40628,42520
39,23547.888,21683,25561,235348.024,230824,239114,890.174,815,984,150279.327,146992,154348,191.567,147,231,123187.278,121667,124441,44592.161,43661,45642
40,17142.481,15726,18701,220001.575,215627,223575,920.927,827,1006,165004.444,161717,168897,233.39,186,287,124052.072,122776,125207,47472.772,46351,48615
41,12377.36,11287,13545,204430.321,200174,208206,944.096,856,1032,180145.679,176632,184010,280.98,232,338,124046.776,122883,125178,50166.279,49253,51283
42,8879.475,8037,9746,189029.367,185134,192678,960.292,869,1055,195627.319,191973,199597,332.969,275,391,123237.267,122181,124283,52650.839,51651,53759
43,6348.092,5733,6974,174085.254,170304,177744,972.744,881,1063,211355.645,207581,215464,390.19,327,448,121701.935,120520,122735,54887.256,53901,55773
44,4529.653,4044,4990,159809.193,156064,163458,981.326,884,1068,227259.628,223463,231421,451.934,375,525,119539.173,118139,120625,56848.484,55618,57836
45,3234.026,2901,3599,146329.383,142828,149697,986.835,886,1094,243260.212,239662,247468,518.271,428,602,116839.872,115444,117964,58525.403,57461,59528
46,2313.403,2056,2585,133722.299,130480,136782,990.261,891,1098,259294.723,255637,263456,587.899,500,668,113691.076,112133,114990,59910.812,58784,60823
47,1660.937,1438,1883,122014.012,119068,124758,991.713,902,1095,275296.535,271835,279680,661.392,573,748,110171.959,108770,111438,61001.954,59990,61895
48,1199.007,1031,1373,111194.525,108514,113820,993.02,889,1102,291202.015,287623,295537,737.461,643,830,106374.595,105130,107760,61801.453,60861,62590
49,870.755,742,1039,101239.747,98884,103571,992.915,900,1117,306948.313,303262,311164,815.877,717,915,102370.186,101137,103812,62326.5,61404,63073
50,636.63,525,796,92113.835,89925,94249,991.166,887,1105,322487.229,318995,326636,896.852,795,997,98212.857,96922,99798,62593.354,61632,63345
51,469.037,381,592,83765.815,81733,85763,988.402,874,1095,337774.561,334205,341816,979.675,878,1078,93968.67,92544,95238,62613.695,61933,63430
52,348.145,277,460,76142.583,74104,78043,985.521,870,1101,352777.471,349246,356733,1063.947,967,1163,89677.751,88381,90995,62407.789,61699,63176
53,260.212,192,339,69189.74,67264,70922,982.412,872,1080,367457.961,363998,371228,1149.147,1046,1247,85389.79,84149,86837,61990.167,61301,62882
54,196.707,149,261,62858.21,61251,64436,978.6,878,1086,381798.415,378305,385527,1235.097,1117,1337,81131.852,79863,82428,61375.294,60632,62159
55,149.983,109,199,57093.37,55659,58583,975.064,885,1063,395755.692,392270,399349,1320.833,1203,1443,76934.989,75579,78179,60598.759,59826,61438
56,115.628,73,155,51848.711,50531,53311,970.759,887,1052,409312.32,405978,413098,1406.797,1291,1531,72828.618,71491,74019,59683.143,58906,60592
57,90.073,59,125,47082.123,45818,48404,966.27,879,1044,422461.657,419194,426037,1492.473,1361,1627,68829.809,67511,69950,58638.842,57835,59673
58,70.721,37,98,42746.672,41602,43997,961.911,874,1045,435192.431,431757,438677,1576.952,1451,1721,64956.387,63851,66065,57477.067,56546,58302
59,56.06,25,80,38808.169,37798,39987,956.736,863,1041,447492.137,444178,450926,1660.873,1530,1796,61211.094,60020,62274,56231.885,55420,57134
60,44.866,23,68,35230.213,34346,36294,951.194,860,1035,459365.736,455992,462670,1743.22,1612,1883,57601.581,56497,58680,54909.203,54094,55799
61,36.223,18,59,31981.222,31136,32976,945.422,849,1046,470801.464,467739,474068,1824.337,1686,1961,54135.83,53093,55229,53530.161,52607,54308
62,29.653,11,51,29030.491,28181,29989,940.46,836,1024,481805.793,478929,484943,1904.574,1760,2048,50823.247,49892,51874,52100.032,51348,52832
63,24.442,9,44,26353.682,25543,27161,934.976,842,1012,492379.167,489596,495313,1982.923,1824,2145,47660.224,46704,48713,50634.729,49954,51360
64,20.277,5,41,23921.473,23203,24741,929.629,825,1015,502520.059,499968,505259,2059.3,1895,2227,44652.903,43761,45735,49149.325,48382,49896
65,16.901,4,36,21709.663,21059,22521,924.706,828,1022,512252.324,509842,514841,2133.916,1976,2299,41795.344,40930,42696,47642.735,46904,48385
66,14.261,2,32,19704.899,19130,20447,919.336,839,1008,521571.539,519216,523997,2206.814,2051,2363,39082.648,38219,39876,46135.284,45310,46916
67,12.086,1,27,17887.17,17319,18522,913.54,828,1025,530496.494,528183,532714,2277.672,2119,2429,36512.082,35686,37274,44625.611,43907,45373
68,10.357,1,27,16235.536,15690,16797,908.139,821,1010,539027.917,536728,541288,2346.371,2186,2509,34082.469,33357,34826,43132.392,42384,43916
69,8.985,0,26,14735.443,14218,15239,903.152,812,1006,547180.872,544999,549416,2412.794,2244,2562,31797.324,31134,32614,41642.181,40933,42367
70,7.775,0,22,13375.288,12885,13842,898.339,813,1004,554970.157,552872,557196,2477.242,2306,2632,29641.211,28905,30407,40172.09,39471,41098
71,6.808,0,21,12140.472,11692,12593,892.716,801,983,562400.013,560359,564606,2539.938,2352,2699,27613.148,26926,28322,38726.639,37970,39506
72,5.99,0,20,11018.625,10596,11444,886.765,776,981,569488.001,567455,571761,2600.67,2422,2764,25707.709,25019,26348,37305.528,36584,38069
73,5.302,0,20,9999.616,9597,10351,880.619,784,992,576243.312,574286,578487,2659.381,2480,2829,23919.063,23284,24585,35912.972,35106,36644
74,4.71,0,18,9076.675,8687,9431,875.234,785,963,582684.423,580833,584865,2715.703,2537,2885,22238.084,21671,22896,34550.605,33875,35273
75,4.227,0,17,8238.024,7883,8582,869.587,770,951,588819.728,587109,590893,2770.262,2578,2929,20667.056,20090,21244,33218.276,32525,34074
76,3.8,0,15,7477.879,7118,7785,863.631,771,947,594660.586,592925,596617,2822.3,2634,2989,19195.303,18737,19798,31923.01,31283,32729
77,3.45,0,13,6786.096,6495,7086,858.109,767,942,600223.388,598517,602073,2872.843,2698,3043,17824.204,17349,18369,30656.698,30014,31306
78,3.134,0,11,6159.336,5831,6456,852.414,766,949,605511.771,604000,607220,2921.426,2738,3093,16538.638,16045,17036,29430.812,28851,30089
79,2.886,0,10,5590.07,5301,5870,846.206,755,930,610545.116,609026,612259,2968.652,2779,3145,15341.695,14821,15845,28238.028,27609,28892
80,2.65,0,10,5074.282,4800,5324,840.35,753,932,615333.697,613877,616879,3013.895,2829,3190,14221.916,13636,14691,27085.152,26520,27688
81,2.456,0,10,4605.367,4351,4821,834.872,725,927,619884.159,618461,621336,3057.413,2876,3244,13180.031,12544,13656,25966.563,25354,26588
82,2.299,0,10,4178.98,3937,4399,829.031,729,918,624214.3,622848,625565,3098.982,2919,3288,12207.746,11657,12727,24883.38,24344,25493
83,2.118,0,8,3792.388,3589,4010,823.371,722,908,628327.872,627036,629651,3138.589,2949,3329,11302.41,10793,11810,23838.277,23273,24530
84,1.967,0,8,3442.082,3241,3657,817.296,708,902,632236.044,631002,633490,3177.259,2991,3371,10462.169,10007,10933,22828.78,22253,23407
85,1.843,0,8,3124.359,2934,3332,811.742,711,900,635948.084,634780,637178,3214.239,3031,3414,9680.631,9260,10086,21857.172,21242,22464
86,1.731,0,7,2836.605,2640,3039,805.685,721,890,639476.286,638295,640641,3249.48,3063,3462,8953.345,8551,9367,20921.574,20325,21501
87,1.621,0,7,2575.213,2402,2767,799.479,723,883,642830.767,641743,643895,3283.231,3090,3494,8277.595,7922,8644,20016.64,19413,20574
88,1.533,0,7,2337.393,2182,2506,792.978,700,886,646009.396,644903,647079,3315.635,3120,3524,7651.827,7287,7975,19149.966,18561,19594
89,1.466,0,6,2121.377,1977,2276,786.734,681,873,649032.543,647980,650148,3346.778,3148,3559,7072.11,6769,7386,18313.065,17688,18773
90,1.393,0,6,1925.278,1785,2089,780.376,685,865,651899.694,650841,652946,3376.495,3178,3594,6532.738,6264,6826,17513.589,16854,18078
91,1.332,0,6,1747.073,1623,1894,773.806,687,864,654624.728,653630,655627,3405.101,3200,3622,6032.212,5760,6289,16742.933,16106,17213
92,1.277,0,6,1585.663,1463,1713,767.402,681,844,657209.691,656237,658077,3433.079,3235,3645,5571.276,5299,5825,16001.079,15442,16476
93,1.229,0,6,1439.31,1328,1562,760.976,670,841,659663.697,658746,660494,3459.443,3266,3674,5141.341,4869,5397,15294.294,14850,15871
94,1.178,0,6,1306.36,1196,1431,755.289,671,835,662000.015,661179,662761,3484.317,3294,3697,4742.462,4518,5005,14608.723,14170,15150
95,1.136,0,6,1185.663,1088,1328,748.15,646,833,664214.598,663380,665077,3508.444,3316,3727,4376.392,4147,4643,13954.742,13521,14477
96,1.097,0,6,1075.598,982,1195,740.875,629,831,666316.555,665500,667174,3531.387,3341,3746,4036.69,3790,4264,13330.257,12928,13783
97,1.053,0,6,976.191,886,1078,733.755,621,817,668311.649,667545,669089,3553.583,3365,3765,3722.029,3492,3966,12729.667,12302,13159
98,1.008,0,6,886.034,798,981,726.553,629,827,670209.455,669441,670913,3574.701,3391,3793,3431.257,3226,3660,12150.563,11743,12578
99,0.971,0,5,804.144,731,901,719.198,625,817,672010.12,671282,672691,3594.958,3408,3816,3162.127,2977,3369,11600.001,11134,11988
100,0.937,0,5,729.85,644,806,711.871,621,797,673719.296,673000,674419,3614.474,3430,3832,2913.983,2726,3118,11069.739,10723,11413
101,0.904,0,5,662.556,577,732,704.221,599,792,675342.083,674695,675999,3632.966,3447,3850,2683.911,2510,2878,10563.676,10200,10910
102,0.883,0,4,601.383,518,667,697.141,609,779,676882.15,676160,677549,3650.517,3468,3863,2471.012,2289,2660,10081.525,9730,10461
103,0.855,0,4,545.722,472,613,689.639,601,776,678348.846,677651,679052,3667.645,3482,3877,2276.045,2076,2448,9615.266,9208,9947
104,0.83,0,4,495.079,419,566,681.685,602,767,679737.009,679016,680402,3684.011,3493,3895,2096.257,1928,2247,9171.818,8837,9542
105,0.809,0,4,449.509,382,521,673.943,599,756,681059.558,680378,681755,3699.505,3507,3910,1929.65,1767,2086,8744.899,8444,9092
106,0.789,0,4,408.126,344,473,665.837,580,744,682310.76,681666,682947,3714.629,3519,3927,1776.028,1639,1923,8342.591,8044,8651
107,0.771,0,4,370.41,311,429,657.619,571,743,683499.554,682861,684107,3729.002,3528,3947,1634.65,1485,1793,7956.858,7632,8245
108,0.757,0,4,336.283,278,397,649.055,563,736,684631.14,683960,685236,3742.905,3543,3959,1503.018,1356,1652,7587.922,7272,7900
109,0.741,0,4,305.517,252,358,640.988,559,740,685703.906,685078,686282,3755.898,3556,3971,1382.425,1243,1507,7236.072,6925,7569
110,0.732,0,4,277.009,228,332,632.577,550,729,686721.184,686177,687225,3768.475,3575,3985,1271.731,1140,1392,6901.281,6632,7177
111,0.716,0,4,251.176,194,306,624.429,549,712,687689.26,687158,688223,3780.667,3584,4006,1170.084,1042,1293,6578.395,6325,6868
112,0.701,0,4,228.117,176,278,616.117,539,713,688608.35,688094,689190,3792.231,3593,4016,1075.289,945,1185,6271.132,6012,6559
113,0.686,0,4,207.226,161,254,606.992,529,707,689483.431,688956,690066,3803.263,3603,4028,988.045,872,1093,5978.396,5714,6314
114,0.673,0,4,188.196,142,232,598.168,511,685,690313.864,689868,690857,3813.805,3618,4033,907.984,794,1018,5699.668,5428,5938
115,0.663,0,4,170.854,128,217,589.495,499,674,691102.013,690631,691584,3823.939,3632,4042,834.654,730,939,5434.334,5179,5678
