day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665208.46,665159,665253,193.288,147,241,0.0,0,0,0.0,0,0,0.0,0,0,43.339,25,69,0.0,0,0
1,664965.064,664886,665038,348.122,269,413,0.0,0,0,1.67,0,7,0.0,0,0,119.359,81,159,0.502,0,4
2,664718.363,664626,664795,474.264,412,547,0.0,0,0,6.419,0,17,0.0,0,0,220.472,173,295,1.925,0,8
3,664468.41,664368,664572,578.102,502,660,0.0,0,0,15.103,1,32,0.0,0,0,340.051,267,424,4.576,0,13
4,664215.06,664089,664342,663.887,579,782,0.0,0,0,28.427,12,52,0.0,0,0,473.617,396,549,8.664,1,21
5,663958.464,663814,664088,735.823,656,830,0.0,0,0,47.202,26,71,0.0,0,0,616.821,535,696,14.278,4,28
6,663697.594,663558,663830,797.178,706,889,0.006,0,1,71.598,46,103,0.0,0,0,767.203,675,857,21.198,9,41
7,663432.893,663291,663569,850.427,753,953,0.03,0,2,102.078,72,138,0.0,0,0,922.287,827,1023,29.478,14,60
8,663164.086,663014,663320,897.465,800,1000,0.081,0,2,139.003,99,182,0.0,0,0,1080.325,973,1205,39.105,21,72
9,662890.457,662717,663079,938.378,821,1039,0.203,0,3,182.144,133,228,0.0,0,0,1242.207,1132,1365,49.644,27,88
10,662610.554,662423,662794,978.091,874,1072,0.405,0,3,232.896,178,288,0.0,0,0,1403.645,1285,1556,60.871,37,93
11,662326.958,662133,662505,1014.006,917,1133,0.724,0,5,290.779,234,355,0.0,0,0,1565.101,1447,1723,72.799,44,104
12,662039.143,661826,662239,1046.381,947,1168,1.138,0,6,355.983,293,427,0.002,0,1,1727.184,1611,1867,84.974,53,117
13,661747.206,661535,661953,1075.767,973,1196,1.617,0,7,428.656,356,500,0.003,0,1,1889.408,1742,2014,97.723,69,130
14,661451.657,661225,661671,1103.026,992,1255,2.256,0,9,508.789,439,589,0.005,0,1,2050.063,1890,2188,110.448,70,150
15,661150.871,660898,661354,1129.512,1021,1294,2.965,0,11,596.85,518,684,0.008,0,1,2209.531,2057,2355,123.249,88,163
16,660846.515,660603,661059,1154.391,1060,1261,3.775,0,11,691.996,611,783,0.009,0,1,2367.242,2223,2506,135.441,96,176
17,660538.422,660296,660772,1178.897,1078,1275,4.669,0,14,795.154,715,885,0.013,0,1,2521.647,2350,2664,147.916,100,194
18,660226.752,659965,660511,1201.647,1093,1304,5.72,0,14,905.631,809,1004,0.018,0,1,2675.159,2503,2822,159.743,110,205
19,659911.431,659668,660177,1222.462,1089,1348,6.872,0,17,1023.225,926,1140,0.024,0,1,2827.665,2641,2983,171.544,129,223
20,659592.143,659326,659890,1244.248,1116,1410,8.237,1,22,1148.328,1048,1275,0.029,0,1,2976.532,2778,3155,182.836,142,234
21,659269.721,658994,659563,1263.981,1114,1442,9.528,1,20,1280.387,1170,1428,0.036,0,1,3124.077,2916,3281,193.738,154,258
22,658944.287,658680,659250,1282.629,1154,1443,10.944,1,23,1420.309,1310,1577,0.045,0,1,3269.308,3070,3443,203.681,161,251
23,658915.082,658656,659227,1051.133,917,1171,12.372,3,27,1566.434,1454,1693,0.058,0,1,3368.872,3154,3556,213.876,168,267
24,658885.375,658633,659191,866.567,751,973,14.013,3,30,1717.722,1593,1857,0.069,0,2,3423.59,3172,3608,222.524,173,276
25,658855.276,658599,659156,720.189,620,804,15.587,4,31,1872.943,1735,2034,0.086,0,2,3442.492,3203,3637,230.229,158,281
26,658825.205,658565,659127,603.25,527,684,17.101,4,32,2028.874,1892,2166,0.11,0,2,3435.722,3193,3635,236.515,176,285
27,658795.299,658535,659098,509.896,438,588,18.815,6,34,2186.222,2045,2336,0.136,0,2,3407.587,3183,3596,240.705,184,300
28,658766.379,658508,659074,435.391,365,504,20.379,7,36,2343.456,2203,2508,0.152,0,2,3363.478,3161,3576,242.675,189,311
29,658737.784,658479,659047,375.177,311,443,22.121,8,40,2499.326,2350,2669,0.184,0,2,3308.931,3100,3530,242.491,194,302
30,658710.285,658446,659015,326.214,262,391,23.769,9,42,2653.633,2500,2856,0.217,0,3,3245.399,3036,3484,240.265,190,292
31,658683.48,658419,658983,286.491,229,368,25.435,11,43,2807.316,2647,2990,0.24,0,3,3175.001,2983,3410,235.774,182,290
32,658657.795,658383,658959,254.105,196,325,26.89,10,47,2957.914,2773,3136,0.267,0,3,3100.934,2921,3335,229.771,172,281
33,658633.342,658357,658937,226.959,174,292,28.338,13,46,3106.406,2929,3297,0.298,0,3,3023.733,2862,3236,222.393,168,274
34,658609.904,658339,658920,203.931,152,267,29.748,15,49,3252.512,3079,3442,0.328,0,3,2944.251,2788,3145,213.568,155,259
35,658587.319,658313,658898,184.958,137,241,30.888,17,49,3394.237,3220,3573,0.363,0,4,2863.92,2718,3069,204.592,148,249
36,658565.968,658290,658876,168.176,128,223,32.04,13,50,3532.475,3371,3717,0.403,0,4,2783.629,2643,2986,195.414,147,240
37,658545.786,658274,658860,153.956,119,200,32.875,15,53,3667.023,3486,3852,0.435,0,4,2703.043,2566,2904,186.139,135,237
38,658526.117,658255,658841,142.409,104,193,33.59,18,51,3797.356,3610,3988,0.456,0,4,2623.449,2468,2836,176.29,124,228
39,658507.789,658232,658822,132.065,91,174,34.251,14,51,3923.332,3735,4112,0.485,0,4,2544.969,2388,2752,166.666,121,211
40,658490.394,658217,658807,122.405,86,160,34.615,17,52,4044.992,3848,4260,0.52,0,4,2468.396,2319,2656,157.622,118,203
41,658473.751,658204,658794,113.95,83,162,34.94,17,53,4163.756,3966,4381,0.552,0,4,2392.466,2239,2573,148.294,110,201
42,658458.02,658192,658786,106.417,76,153,35.09,16,53,4278.421,4081,4497,0.58,0,4,2317.902,2157,2508,139.363,99,184
43,658443.273,658170,658772,99.409,63,138,35.188,18,55,4388.778,4173,4614,0.621,0,4,2245.182,2072,2436,130.715,95,176
44,658429.086,658154,658763,93.307,56,127,35.008,18,54,4495.29,4267,4737,0.65,0,4,2174.256,2020,2370,122.71,86,171
45,658415.768,658138,658755,87.456,51,124,34.787,19,57,4598.32,4361,4836,0.695,0,5,2105.116,1953,2294,114.87,77,160
46,658403.315,658115,658746,82.027,52,120,34.412,17,56,4697.066,4444,4928,0.749,0,5,2038.055,1887,2230,107.609,71,145
47,658391.47,658107,658744,77.397,51,115,34.069,15,57,4792.881,4538,5033,0.794,0,6,1971.846,1836,2152,100.638,61,133
48,658380.159,658090,658732,72.888,43,108,33.645,17,57,4884.583,4621,5110,0.831,0,6,1908.101,1780,2080,94.256,65,137
49,658369.426,658080,658725,68.751,41,101,33.023,16,55,4973.669,4706,5197,0.873,0,6,1845.718,1718,2003,87.86,57,125
50,658359.457,658067,658712,64.579,40,101,32.392,15,53,5059.733,4807,5279,0.911,0,6,1784.88,1645,1951,82.199,53,117
51,658349.862,658058,658700,60.87,37,89,31.837,15,52,5142.147,4900,5375,0.951,0,6,1725.982,1595,1891,76.884,49,111
52,658340.895,658051,658695,57.48,33,84,31.12,13,50,5221.726,4975,5446,0.982,0,6,1668.551,1539,1819,71.92,46,115
53,658332.179,658041,658684,54.397,31,79,30.418,12,49,5298.201,5048,5529,1.011,0,6,1612.946,1492,1760,67.218,40,109
54,658324.111,658035,658672,51.285,28,77,29.587,12,50,5372.546,5123,5603,1.042,0,6,1558.525,1430,1706,62.764,39,106
