day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266077.676,1265972,1266162,628.183,544,738,0.0,0,0,0.0,0,0,0.0,0,0,47.549,27,71,0.0,0,0
1,1265341.405,1265220,1265465,1267.123,1162,1377,0.0,0,0,9.149,1,20,0.0,0,0,130.993,98,169,0.496,0,5
2,1264497.601,1264320,1264669,1966.661,1813,2125,0.0,0,0,34.412,12,58,0.0,0,0,242.955,195,303,1.863,0,10
3,1263509.985,1263298,1263709,2759.091,2591,2950,0.0,0,0,80.859,54,116,0.0,0,0,382.003,319,444,4.26,0,14
4,1262340.71,1262093,1262621,3673.62,3409,3877,0.0,0,0,154.018,106,198,0.0,0,0,551.047,475,626,8.224,0,19
5,1260950.716,1260644,1261242,4741.905,4494,4991,0.07,0,2,259.995,199,311,0.0,0,0,751.489,666,838,13.435,3,25
6,1259293.291,1258878,1259691,5998.531,5650,6341,0.247,0,3,405.645,335,478,0.0,0,0,987.972,881,1120,19.683,8,35
7,1257313.113,1256789,1257751,7483.852,7145,7932,0.492,0,4,597.413,499,679,0.002,0,1,1268.739,1140,1382,27.307,13,51
8,1254948.515,1254362,1255447,9244.168,8845,9698,0.915,0,5,845.185,742,937,0.005,0,1,1599.117,1468,1748,35.929,18,59
9,1252125.645,1251486,1252758,11334.999,10798,11846,1.441,0,6,1156.936,1025,1277,0.007,0,1,1987.894,1829,2140,46.546,20,71
10,1248755.483,1248041,1249514,13814.859,13253,14330,2.091,0,8,1546.052,1391,1663,0.01,0,1,2451.886,2266,2618,59.109,32,95
11,1244725.454,1243837,1245641,16772.207,16068,17489,2.839,0,11,2025.639,1871,2173,0.012,0,1,3001.672,2790,3238,73.974,50,104
12,1239914.093,1238717,1240949,20292.979,19531,21281,3.71,0,12,2613.127,2444,2790,0.017,0,1,3652.464,3428,3901,91.596,61,127
13,1234173.206,1232797,1235392,24483.476,23552,25639,4.718,0,14,3328.807,3098,3543,0.032,0,1,4425.783,4162,4719,112.322,74,151
14,1227321.097,1225713,1228751,29476.892,28288,30795,5.87,0,15,4196.922,3915,4459,0.043,0,3,5343.256,4983,5656,136.892,103,189
15,1219162.01,1217274,1220898,35406.763,34022,36840,7.409,0,18,5247.746,4981,5565,0.058,0,3,6434.691,6052,6822,166.097,129,220
16,1209448.013,1207123,1211705,42454.01,40593,44287,9.187,1,22,6511.707,6202,6868,0.077,0,3,7733.746,7314,8199,201.255,155,255
17,1197907.895,1195330,1200605,50804.643,48578,52772,11.204,2,24,8033.398,7640,8451,0.101,0,3,9279.471,8801,9783,242.769,190,304
18,1184230.701,1181082,1187535,60676.747,58098,62998,13.796,3,26,9854.894,9399,10351,0.124,0,3,11117.751,10583,11640,291.591,232,372
