day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,601013.568,600987,601037,44.871,20,67,0.0,0,0,0.0,0,0,0.0,0,0,1.829,0,8,0.0,0,0
1,600961.39,600925,600999,90.269,57,124,0.0,0,0,0.205,0,4,0.0,0,0,5.076,0,15,0.128,0,2
2,600901.791,600862,600939,139.699,104,174,0.0,0,0,0.786,0,5,0.0,0,0,9.618,1,20,0.512,0,4
3,600830.796,600774,600872,196.874,158,252,0.0,0,0,1.927,0,7,0.0,0,0,15.46,3,29,1.252,0,8
4,600743.669,600682,600807,265.858,212,323,0.0,0,0,3.737,0,12,0.0,0,0,22.713,10,40,2.44,0,9
5,600636.031,600558,600707,350.195,295,423,0.001,0,1,6.407,0,19,0.0,0,0,31.86,15,54,4.33,0,15
6,600500.676,600391,600588,456.246,379,544,0.002,0,1,10.073,1,24,0.0,0,0,42.998,23,69,6.923,0,19
7,600327.432,600197,600431,592.511,503,697,0.008,0,1,15.063,4,32,0.0,0,0,56.593,31,84,10.458,2,22
8,600104.781,599949,600249,768.084,649,902,0.018,0,2,21.659,8,47,0.0,0,0,73.664,48,104,15.125,4,32
9,599817.484,599606,600002,995.371,851,1180,0.033,0,2,30.361,13,55,0.0,0,0,95.326,64,127,21.333,8,42
10,599444.135,599135,599689,1292.084,1104,1543,0.07,0,2,41.43,20,63,0.001,0,1,123.288,87,161,29.17,15,52
11,598956.375,598584,599273,1681.156,1422,1972,0.128,0,2,56.023,32,84,0.004,0,1,158.844,113,207,39.001,21,66
12,598318.169,597846,598751,2191.647,1836,2594,0.223,0,2,75.25,46,108,0.005,0,1,204.861,157,262,51.564,30,79
13,597478.16,596842,598027,2866.416,2414,3349,0.384,0,5,99.674,66,140,0.008,0,1,264.425,207,329,67.752,44,100
14,596373.309,595587,597072,3757.459,3182,4391,0.623,0,5,131.62,92,178,0.015,0,1,341.162,277,417,88.576,63,122
15,594913.028,593863,595783,4937.115,4183,5749,0.948,0,6,172.887,130,224,0.028,0,2,442.721,361,547,115.257,82,156
16,592989.006,591671,594154,6494.142,5480,7497,1.325,0,6,226.264,173,293,0.044,0,2,576.234,477,703,149.794,103,201
17,590446.672,588722,592041,8554.451,7145,9871,1.884,0,9,296.148,228,374,0.077,0,2,752.639,619,888,194.927,147,257
18,587088.197,584931,589184,11281.233,9492,12989,2.47,0,10,387.173,305,481,0.128,0,2,984.015,802,1138,253.93,198,326
19,582665.311,579676,585360,14871.534,12625,17240,3.327,0,11,507.262,396,619,0.184,0,3,1288.199,1055,1497,330.616,267,424
20,576847.181,573071,580393,19592.414,16617,22716,4.485,0,13,663.81,553,804,0.258,0,3,1690.561,1401,1985,431.769,347,547
21,569214.154,564120,573862,25782.103,21927,29805,5.892,0,21,868.941,698,1046,0.382,0,4,2220.539,1907,2607,563.745,462,715
