age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,987984.6181909547,977376.2211055276,997945.3718592965,14312.334552763821,13545.4824120603,15099.467336683418,644.0368542713568,572.1005025125628,720.8291457286432,218198.45856783926,209187.79396984924,227815.0703517588,48.52155778894472,32.01005025125628,66.66834170854271,21336.911190954772,20307.120603015075,22419.69849246231,3991.804256281407,3747.3366834170856,4247.195979899498,average
1,99.0,475500.68759798986,469460.13567839196,481061.2361809045,8039.490231155778,7569.532663316583,8538.170854271357,375.78012562814075,321.0753768844221,434.79396984924625,126255.95715577889,121216.94472361809,131736.84924623117,72.073175879397,52.005025125628144,95.42211055276383,10802.781944723618,10201.1608040201,11414.326633165829,2844.224793969849,2645.9849246231156,3053.1256281407036,average
2,99.0,513109.0147788945,507557.97989949747,518825.5879396985,7740.339638190956,7287.889447236181,8203.301507537688,359.93416582914574,304.8643216080402,417.80904522613065,117379.98086934673,112346.30653266332,122383.61809045226,66.75430653266332,49.04522613065327,87.73869346733669,10361.917869346733,9809.628140703517,10945.683417085427,2707.9093115577894,2520.743718592965,2901.859296482412,average
3,99.0,630648.2398994975,623871.175879397,636918.0653266332,9175.270015075377,8658.768844221106,9706.778894472362,370.00724120603013,315.3969849246231,428.38693467336685,138080.6394120603,132491.83417085427,144187.53768844221,156.34286934673366,124.06532663316582,189.95979899497488,12270.917929648243,11659.572864321608,12929.170854271357,3200.536944723619,2991.2964824120604,3422.43216080402,average
4,99.0,528983.6939447236,522408.216080402,535020.2010050251,9001.096442211057,8481.060301507538,9533.733668341709,458.9338241206029,399.63819095477385,522.4874371859296,140314.67638190955,134858.53768844221,146203.34170854272,519.780728643216,454.4572864321608,591.7788944723618,12093.495331658292,11468.1608040201,12757.321608040202,3183.5471055276385,2973.175879396985,3401.100502512563,average
5,99.0,467995.58423115575,462929.44221105526,472542.6582914573,6832.13508040201,6434.597989949749,7260.70351758794,537.394407035176,473.58793969849245,605.4924623115578,101043.99758291458,97033.27135678392,105476.26130653266,1040.2681959798995,946.4371859296482,1140.7587939698492,9139.779582914573,8653.38190954774,9655.849246231155,2384.514869346734,2212.809045226131,2562.532663316583,average
6,99.0,499692.77779396984,494820.4974874372,504280.19095477386,6919.374110552765,6506.19095477387,7342.939698492462,812.8827587939696,733.6984924623116,895.1608040201005,98118.01661809045,94232.07537688442,102320.15075376884,3273.7251356783913,3055.859296482412,3494.5075376884424,9241.30745226131,8735.633165829146,9768.301507537688,2403.3915477386936,2237.572864321608,2578.9447236180904,average
7,99.0,21688.861216080397,20666.73366834171,22778.889447236183,2058.1227286432163,1720.7336683417086,2432.457286432161,226.3112864321608,187.98994974874373,271.38693467336685,81168.17749246232,80080.97989949748,82203.59798994975,135.29817085427138,106.35678391959799,165.75879396984925,2856.3455879396984,2476.065326633166,3259.331658291457,829.2528442211055,729.6834170854271,937.9095477386935,average
,,515700.43470665824,509886.3002512563,521171.5251256281,8009.770349874372,7525.532035175879,8514.694095477387,473.16008291457285,413.5439698492462,537.0433417085428,127569.98801005026,122680.96796482411,132790.8033919598,664.0955175879398,602.5295226130653,729.0741206030151,11012.932111180904,10413.840452261305,11643.710427135678,2693.1477091708543,2507.3253768844224,2888.1375628140704,aoa
,,263125.16320192267,260522.43705500715,265535.03674655117,3383.4641334448656,3260.5948172730114,3502.1497132227287,186.24737919106647,174.15382964566166,197.8360749753231,41945.81245772664,39854.787578447584,44211.219657338115,1108.1630261118655,1039.8526528831585,1176.8925220118417,5112.728233192939,4926.235970509488,5309.302803535718,915.0178259468311,872.4183554894505,958.2766448789263,std
