day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600645.761,600586,600707,376.223,311,437,0.0,0,0,0.0,0,0,0.0,0,0,11.33,2,24,0.0,0,0
1,600182.991,600101,600273,763.134,670,848,0.0,0,0,0.816,0,5,0.0,0,0,32.57,16,52,3.454,0,11
2,599639.555,599524,599770,1193.38,1084,1291,0.0,0,0,3.129,0,11,0.0,0,0,62.746,41,86,13.206,3,28
3,598981.064,598841,599151,1697.688,1577,1818,0.0,0,0,7.679,1,19,0.0,0,0,102.54,67,137,31.636,15,53
4,598166.493,597983,598356,2309.38,2140,2460,0.0,0,0,15.052,3,29,0.0,0,0,153.132,117,195,61.26,37,90
5,597144.798,596911,597389,3070.618,2889,3265,0.101,0,2,26.501,11,44,0.0,0,0,216.845,169,273,105.166,76,143
6,595854.996,595573,596152,4027.154,3769,4265,0.677,0,6,44.718,26,68,0.001,0,1,296.861,243,345,163.803,121,209
7,594211.614,593851,594565,5247.344,4933,5549,2.289,0,10,72.533,48,110,0.011,0,2,396.516,340,466,239.086,182,294
8,592106.064,591623,592599,6809.543,6385,7160,5.353,0,17,114.301,76,153,0.046,0,2,523.553,454,592,333.59,277,410
9,589396.247,588805,589967,8828.036,8363,9306,9.998,2,23,172.9,118,225,0.147,0,2,684.039,597,777,453.511,384,527
10,585897.645,585089,586645,11443.512,10881,11983,16.692,5,30,254.077,191,310,0.332,0,4,888.127,792,988,604.076,524,689
11,581375.678,580285,582234,14831.489,14113,15621,25.958,8,47,363.742,292,439,0.69,0,4,1149.431,1049,1284,791.261,689,883
12,575524.974,574230,576619,19223.787,18379,20207,38.132,17,63,508.228,435,594,1.18,0,6,1484.45,1357,1638,1030.246,919,1157
13,567965.123,566224,569393,24901.67,23731,26147,54.028,33,80,698.821,609,810,1.93,0,6,1918.027,1776,2070,1333.534,1179,1468
