age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,291090.12636683416,287949.94974874373,294705.1105527638,67732.8595075377,66060.85427135679,69458.38190954774,84.81941708542713,58.93467336683417,113.49246231155779,770683.6744472362,767046.1909547739,773889.1909547739,13.92732663316583,5.226130653266332,24.522613065326635,133386.0665326633,131020.55778894473,135868.35175879396,1149.1789648241206,1051.713567839196,1251.2412060301508,average
1,99.0,130156.08236180905,128490.17587939698,132296.44723618092,34245.09620100502,33239.52763819096,35284.43718592965,683.720175879397,611.8643216080402,758.1909547738693,394583.8428341709,392437.08040201006,396329.7688442211,270.67131658291464,222.69346733668343,321.0753768844221,43228.28768341708,42218.281407035174,44229.26633165829,10723.259929648242,10364.75879396985,11100.668341708542,average
2,99.0,148374.3018643216,146532.6281407035,150545.97487437187,35574.06551758794,34580.56281407035,36569.52763819096,718.6071909547738,640.9045226130653,798.1658291457286,399167.8104120603,396892.8442211055,401197.0552763819,273.09560804020094,227.58793969849245,320.49748743718595,44881.129628140705,43858.452261306535,45874.89949748744,11132.4063919598,10751.346733668342,11529.261306532664,average
3,99.0,179400.69516080405,176980.6834170854,181882.9648241206,43313.83051256281,42123.61306532663,44473.67336683417,766.1251909547739,688.6180904522613,847.4874371859296,486936.7809095477,484496.8592964824,489300.1859296482,667.8072412060302,597.6030150753769,741.1557788944724,54643.88648241206,53464.74371859297,55777.934673366835,13556.005763819096,13141.442211055277,13979.4824120603,average
4,99.0,149844.90410552765,148074.54773869348,151995.78391959798,38110.80797487437,37043.417085427136,39183.366834170854,810.5627336683417,728.4321608040201,893.9447236180905,432785.25347236183,430672.4673366834,434554.4070351759,1936.4857889447237,1815.1155778894472,2068.678391959799,48101.86487437186,47070.43216080402,49111.25628140703,11933.246673366832,11546.989949748744,12309.869346733669,average
5,99.0,139864.26336180905,138369.1256281407,141717.9798994975,32142.775859296482,31290.336683417085,33009.89447236181,1021.1992361809044,933.2211055276382,1117.3467336683418,350165.23802512564,348242.0,351723.69849246234,4380.445251256281,4187.904522613066,4564.733668341709,40544.05771356784,39649.497487437184,41412.19095477387,10057.44228643216,9717.86432160804,10401.944723618091,average
6,99.0,157051.23856281408,155462.2512562814,158908.9296482412,33692.58907537688,32806.236180904525,34543.89447236181,1603.2153065326634,1501.2462311557788,1716.7085427135678,349090.75046231167,347158.2864321608,350694.5175879397,14222.347170854266,13892.62311557789,14551.849246231155,42479.13697989949,41610.24120603015,43381.608040201005,10536.2093919598,10186.306532663317,10883.75376884422,average
7,99.0,91158.42172864322,90791.80904522612,91579.0,2338.3666281407036,2191.43216080402,2491.115577889447,50.102924623115584,33.688442211055275,69.77889447236181,14584.887718592967,14282.914572864322,14883.75879396985,24.368713567839194,11.49748743718593,39.11557788944724,2725.6124472361807,2574.618090452261,2877.889447236181,664.5022110552763,586.8241206030151,745.1457286432161,average
,,160867.50418907034,159081.39635678392,162954.02386934674,35893.79890954774,34916.99748743719,36876.78643216081,717.2940219849247,649.6136934673367,789.3894472361809,399749.7797851759,397653.58040201006,401571.57286432164,2723.6435521356775,2620.031407035176,2828.95351758794,51248.75529271357,50183.35301507537,52316.67462311558,8719.031451633167,8418.405778894474,9025.170854271357,aoa
,,58355.11475695399,57628.73502778679,59151.51216362436,17814.122656960804,17394.147147755393,18244.345310309996,497.79448586008687,469.5303613882101,528.8140804137705,206912.28424591865,206007.98865076256,207719.9190177417,4876.505800474202,4771.647316797119,4980.045431700046,36681.70902180112,36074.54625316736,37326.698752441,4940.2197402247575,4806.868695548512,5074.5195551047655,std
