day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664821.58,664713,664892,559.881,494,646,0.0,0,0,0.0,0,0,0.0,0,0,4.411,0,13,0.0,0,0
1,664033.26,663910,664161,1216.751,1112,1324,0.0,0,0,0.69,0,4,0.0,0,0,11.987,3,22,7.885,0,18
2,662954.609,662773,663140,2090.897,1915,2252,0.0,0,0,2.458,0,10,0.0,0,0,23.292,9,40,29.76,12,50
3,661451.712,661187,661728,3293.873,3074,3507,0.0,0,0,6.032,0,18,0.0,0,0,38.743,20,59,72.296,38,102
4,659353.985,658976,659709,4959.199,4680,5262,0.0,0,0,11.843,3,25,0.0,0,0,60.327,38,87,143.729,106,183
5,656424.495,655909,656942,7270.327,6856,7688,0.031,0,1,21.196,7,43,0.0,0,0,90.359,61,117,255.366,187,308
6,652346.447,651596,653072,10476.796,9937,11085,0.192,0,3,36.025,18,61,0.0,0,0,132.275,94,168,423.241,348,500
7,646687.229,645755,647619,14909.378,14201,15665,0.739,0,6,60.061,35,98,0.0,0,0,190.168,135,231,665.508,582,763
8,638867.874,637460,640149,21011.218,20086,22070,1.789,0,8,98.397,61,143,0.001,0,1,271.128,216,325,1010.783,884,1139
9,628108.705,626200,629748,29379.246,28058,30762,3.83,0,13,157.595,116,210,0.005,0,1,382.648,317,449,1498.075,1312,1640
10,613419.052,610742,615685,40753.638,38928,42776,7.512,1,19,247.002,202,312,0.016,0,2,535.768,457,618,2177.852,1960,2393
11,593538.139,590244,596609,56064.68,53680,58461,13.193,4,27,379.864,321,452,0.035,0,2,745.594,637,840,3127.63,2873,3367
12,566951.951,562698,570901,76389.622,73424,79604,21.596,9,38,574.457,499,670,0.065,0,2,1030.193,906,1152,4439.423,4053,4817
13,531989.479,526521,537235,102839.273,98808,106666,34.159,16,53,853.138,762,954,0.112,0,2,1415.093,1273,1545,6248.394,5845,6686
14,487054.687,480351,493667,136333.875,131372,141211,52.291,32,76,1246.882,1125,1371,0.201,0,3,1927.817,1745,2072,8723.811,8188,9324
15,431117.559,422828,439447,177136.535,170998,183030,77.812,51,117,1800.96,1638,1951,0.358,0,3,2597.213,2399,2790,12083.088,11385,12885
16,364398.216,355235,374031,224211.096,217201,230678,112.337,79,147,2568.235,2357,2798,0.634,0,4,3455.594,3259,3667,16596.269,15817,17502
17,289342.442,279416,299702,274424.371,267455,281144,159.518,115,205,3624.492,3345,3965,1.007,0,5,4512.975,4232,4737,22570.779,21574,23647
18,211337.83,201881,221813,322038.856,315540,327373,222.79,179,275,5057.104,4723,5449,1.551,0,7,5763.059,5500,6024,30344.727,28943,31797
19,138267.966,129946,148081,359456.682,354303,363043,304.514,243,374,6978.141,6500,7392,2.41,0,9,7156.896,6824,7522,40198.405,38640,41958
20,78540.28,72305,85528,379393.549,377474,380903,407.737,348,474,9516.615,8942,10029,3.752,0,12,8604.842,8235,8923,52337.855,50581,54354
21,37380.174,33374,41687,378572.01,376476,380585,533.594,452,610,12828.304,12109,13505,5.828,0,17,9975.358,9588,10370,66762.328,64707,69201
22,14409.195,12436,16694,359654.802,355686,362863,678.333,593,756,17084.823,16448,17879,9.152,0,20,11129.106,10716,11512,83175.978,80904,85753
23,9596.172,8156,11153,324667.917,320411,328076,833.639,735,923,22489.336,21662,23415,14.144,3,28,11976.863,11599,12388,101022.095,98668,103889
24,6055.129,5114,7099,292276.853,288041,295861,985.424,882,1087,29250.563,28155,30507,21.725,8,40,12448.102,12046,12860,119528.176,116950,122491
25,3665.211,3008,4356,262328.792,258256,265900,1115.944,1005,1223,37604.718,36225,39074,32.814,14,53,12620.08,12282,12973,137747.907,135154,140442
26,2151.374,1760,2548,234813.375,230989,238490,1211.989,1098,1347,47779.491,46254,49520,47.95,25,72,12553.021,12162,12916,154859.413,152307,157200
27,1238.951,980,1499,209749.213,206239,213288,1273.954,1162,1386,59955.833,58192,61985,67.404,42,96,12303.973,11965,12695,170201.367,167888,172325
28,707.113,544,856,187086.429,183623,190336,1307.919,1205,1432,74230.116,72232,76539,91.74,61,127,11913.47,11569,12280,183258.158,181104,185189
29,404.568,303,519,166690.853,163265,169659,1326.34,1215,1451,90636.156,88395,93285,120.619,80,159,11421.922,11090,11768,193677.477,191797,195441
30,232.227,166,328,148420.156,145280,151214,1333.753,1212,1453,109061.961,106642,112073,154.093,114,198,10862.844,10479,11232,201323.39,199817,202917
31,135.549,83,197,132101.168,129219,134687,1333.696,1212,1448,129316.398,126570,132689,191.447,146,234,10257.632,9895,10630,206189.55,204738,207854
32,80.953,46,128,117544.404,114983,119699,1328.156,1215,1431,151138.102,148190,154543,231.891,187,281,9633.718,9313,9963,208416.36,206705,210254
33,49.395,24,85,104575.512,102263,106443,1317.861,1162,1436,174200.414,171023,177687,275.21,230,326,8998.877,8706,9340,208242.891,206752,209931
34,30.982,7,58,93023.966,90956,94665,1304.284,1183,1421,198184.988,194719,201556,320.636,269,373,8369.539,8030,8664,205928.706,204475,207524
35,19.902,2,42,82740.856,80800,84164,1289.7,1156,1410,222738.429,219116,226229,367.263,310,427,7753.749,7439,8059,201792.666,200356,203314
36,13.216,0,33,73599.241,71827,74926,1270.334,1124,1394,247521.448,243568,250894,414.416,356,473,7163.055,6886,7446,196186.083,194422,198075
37,8.974,0,24,65458.127,63920,66603,1253.093,1096,1445,272267.797,268336,275488,461.392,399,529,6595.432,6319,6845,189372.958,187456,191318
38,6.276,0,20,58217.717,56794,59296,1235.7,1052,1419,296716.483,293075,299989,508.744,445,574,6054.87,5816,6306,181649.255,180011,183339
39,4.538,0,16,51780.495,50555,52694,1220.434,1055,1412,320647.04,316956,324222,555.213,482,627,5545.376,5302,5796,173271.774,171321,175057
40,3.363,0,12,46052.431,44965,46872,1203.851,1042,1418,343869.426,340364,347615,600.346,524,670,5069.033,4803,5298,164486.453,162664,166327
41,2.575,0,9,40954.448,40004,41768,1184.491,1018,1386,366270.704,362497,370014,643.984,571,719,4626.344,4384,4828,155451.643,153522,157398
42,2.011,0,9,36424.197,35543,37203,1161.895,998,1357,387740.895,384528,391009,685.804,599,767,4212.422,3965,4442,146339.679,144491,148082
43,1.624,0,7,32392.708,31623,33193,1140.677,974,1343,408208.786,404831,411502,725.901,637,811,3829.756,3608,4053,137261.544,135555,139142
44,1.343,0,7,28812.454,28109,29560,1120.637,969,1312,427610.985,424246,430489,763.772,670,854,3478.841,3237,3718,128336.834,126392,130095
45,1.112,0,6,25622.632,24840,26274,1100.281,946,1288,445925.186,442779,448919,800.004,697,893,3153.613,2942,3362,119660.776,117719,121458
46,0.919,0,6,22787.925,22152,23494,1080.606,910,1252,463161.895,460315,465939,833.692,730,923,2855.677,2686,3063,111277.519,109392,112730
47,0.765,0,6,20264.94,19677,20930,1062.801,931,1198,479294.429,476847,481872,865.169,760,952,2582.675,2389,2760,103251.279,101510,104813
48,0.674,0,5,18022.336,17520,18661,1046.151,921,1174,494384.305,492025,496908,894.557,789,990,2333.12,2186,2519,95580.755,93941,97057
49,0.605,0,4,16025.604,15567,16654,1029.574,909,1147,508440.94,506233,510869,922.349,810,1022,2106.628,1967,2278,88312.437,86909,89677
50,0.547,0,4,14252.542,13811,14743,1013.761,920,1110,521503.926,519519,523883,947.978,827,1054,1901.041,1782,2053,81445.933,79868,82642
51,0.484,0,4,12675.976,12290,13121,998.01,903,1097,533618.518,531793,535737,972.056,862,1074,1713.094,1592,1856,74990.421,73526,76170
52,0.435,0,4,11275.002,10897,11706,982.77,902,1100,544828.864,542995,546812,994.208,891,1099,1544.463,1432,1694,68936.135,67761,70075
53,0.388,0,3,10027.312,9660,10461,967.497,889,1070,555175.6,553427,556983,1014.443,905,1124,1388.192,1273,1547,63286.905,62236,64385
54,0.355,0,3,8916.56,8618,9281,952.483,861,1065,564717.925,562965,566391,1033.419,930,1140,1248.037,1148,1375,58020.793,56893,59123
55,0.333,0,3,7929.06,7629,8264,937.956,839,1043,573505.019,571815,574989,1050.679,945,1154,1122.099,1013,1237,53123.036,52165,54324
56,0.316,0,3,7050.543,6761,7358,923.372,834,1031,581579.568,579835,583037,1066.676,955,1173,1006.862,911,1109,48583.179,47580,49825
57,0.302,0,3,6271.777,6028,6559,910.079,830,1003,588987.152,587386,590329,1081.606,967,1192,904.04,794,1013,44382.558,43551,45587
