day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600522.038,600451,600593,498.25,429,562,0.0,0,0,0.0,0,0,0.0,0,0,0.801,0,6,0.0,0,0
1,599972.68,599874,600103,967.695,846,1061,0.0,0,0,0.196,0,3,0.0,0,0,2.155,0,7,40.911,19,66
2,599412.54,599296,599601,1411.264,1252,1536,0.0,0,0,0.694,0,5,0.0,0,0,3.883,0,12,119.274,85,154
3,598840.223,598702,599009,1832.483,1707,1963,0.0,0,0,1.605,0,9,0.0,0,0,5.764,0,15,233.619,185,290
4,598255.541,598069,598436,2234.524,2084,2399,0.0,0,0,3.055,0,12,0.0,0,0,7.744,0,18,381.925,326,453
5,597657.664,597436,597843,2618.286,2448,2807,0.634,0,5,7.803,0,21,0.0,0,0,9.879,2,21,557.785,475,640
6,597044.459,596818,597264,2987.071,2813,3181,3.263,0,13,20.898,5,43,0.001,0,1,12.268,3,26,754.417,665,840
7,596416.088,596166,596629,3341.809,3157,3531,9.146,1,21,47.796,17,80,0.026,0,1,14.579,3,28,964.299,870,1066
8,595772.591,595528,596015,3686.385,3493,3914,19.245,6,36,92.737,52,134,0.072,0,4,16.808,5,32,1181.058,1066,1292
9,595112.518,594885,595380,4019.082,3834,4215,34.057,17,55,159.707,104,206,0.223,0,4,18.751,3,35,1396.443,1288,1521
10,594435.786,594171,594755,4343.019,4131,4560,53.982,31,86,250.891,180,315,0.499,0,5,21.004,7,39,1610.867,1480,1743
11,593742.398,593482,594071,4659.074,4447,4860,78.466,50,109,366.78,291,438,0.92,0,6,23.064,7,40,1821.253,1669,1954
12,593031.64,592737,593352,4969.09,4763,5202,107.57,72,142,508.63,430,611,1.621,0,7,25.03,10,44,2025.356,1862,2167
13,592306.639,592009,592628,5268.521,5070,5476,141.064,102,175,675.761,573,772,2.627,0,10,27.059,11,46,2222.916,2058,2383
14,591567.13,591259,591895,5560.145,5347,5775,178.173,134,224,869.114,754,987,4.071,0,13,28.889,10,47,2415.12,2249,2568
15,590810.824,590478,591128,5844.945,5617,6086,218.156,169,273,1088.248,980,1218,5.948,0,18,30.841,14,48,2600.75,2438,2767
16,590039.536,589698,590409,6125.166,5876,6364,260.957,210,310,1331.368,1218,1472,8.37,0,21,32.814,16,54,2782.234,2596,2961
17,589255.058,588896,589637,6392.853,6134,6703,304.948,249,369,1598.549,1480,1748,11.485,3,23,35.025,19,60,2957.45,2758,3144
18,588453.373,588102,588864,6658.413,6386,6918,350.152,295,421,1892.135,1757,2043,15.222,6,28,36.658,21,61,3130.21,2964,3314
19,587637.65,587266,588053,6918.778,6648,7203,396.107,336,453,2209.841,2068,2376,19.84,8,38,38.41,21,66,3296.987,3085,3482
20,586807.934,586446,587228,7172.39,6906,7482,441.161,379,500,2551.202,2386,2741,25.42,11,44,40.298,19,62,3458.715,3252,3672
21,585964.251,585598,586401,7421.148,7158,7751,484.369,420,554,2916.559,2736,3097,32.183,15,50,41.953,21,67,3618.253,3411,3826
22,585104.534,584724,585491,7665.836,7432,7960,525.901,453,597,3306.613,3104,3483,40.189,21,61,43.617,25,66,3772.217,3564,4009
23,584811.051,584412,585199,7367.178,7107,7635,564.319,492,639,3720.181,3465,3915,49.474,29,78,44.042,21,65,3925.017,3729,4175
24,584511.207,584109,584920,7097.155,6816,7355,599.476,520,676,4158.52,3909,4376,60.148,39,89,44.081,21,65,4032.533,3845,4251
25,584206.39,583800,584618,6851.906,6560,7064,631.323,545,707,4620.613,4404,4865,72.276,50,103,43.711,23,66,4096.357,3907,4321
26,583899.914,583467,584319,6628.795,6387,6888,659.717,578,741,5106.197,4858,5348,85.782,55,120,43.224,20,70,4119.055,3906,4360
27,583594.552,583207,583997,6420.012,6149,6681,684.986,610,766,5612.102,5358,5873,100.532,71,133,42.519,20,68,4103.255,3876,4375
28,583292.416,582886,583694,6225.985,6008,6457,706.727,621,796,6136.513,5895,6401,116.321,82,150,41.64,21,64,4055.812,3842,4318
29,582995.815,582596,583414,6040.912,5807,6269,725.387,636,822,6674.786,6422,6929,133.25,98,173,40.672,23,62,3978.883,3727,4213
30,582705.753,582297,583109,5863.786,5629,6086,740.929,653,826,7216.221,6958,7490,150.465,115,196,39.686,22,62,3887.012,3675,4090
31,582422.977,581992,582846,5693.163,5478,5954,753.305,663,827,7755.931,7452,8070,168.448,129,215,38.462,19,60,3785.134,3567,4050
32,582148.521,581715,582576,5528.313,5301,5787,762.73,673,847,8288.189,7994,8586,186.612,146,234,37.372,18,59,3679.379,3490,3947
33,581882.121,581458,582337,5367.189,5103,5616,769.597,684,852,8810.848,8485,9103,204.831,161,251,36.267,17,58,3571.86,3400,3819
34,581624.56,581178,582105,5210.458,4951,5415,774.798,687,863,9319.75,9021,9620,222.828,177,273,35.251,17,56,3468.067,3295,3661
35,581375.729,580923,581847,5056.336,4798,5277,778.044,691,866,9816.896,9486,10128,240.687,193,293,34.095,13,52,3365.063,3189,3561
36,581134.192,580671,581575,4906.146,4646,5115,780.664,699,878,10301.742,9971,10642,258.014,210,310,33.051,16,58,3264.007,3053,3483
