age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,123773.30432663315,122174.18592964824,125309.37185929649,79806.01924120603,78037.97989949748,81725.76884422111,796.1975577889448,718.6532663316583,874.643216080402,1007852.0445326633,1006118.8994974875,1009478.6030150753,668.7905527638192,593.1306532663317,754.8291457286432,3803.9324874371864,3641.246231155779,3967.5175879396984,37147.5538241206,36297.20100502513,38024.6783919598,average
1,99.0,56849.89656281409,56060.020100502516,57628.8391959799,40214.94976381909,39179.74371859297,41246.582914572864,505.35049246231165,445.5527638190955,569.9447236180905,504265.0308693467,503382.01005025127,505208.0854271357,950.1928442211055,854.2010050251256,1038.3015075376884,294.98049748743716,260.13065326633165,332.7035175879397,26126.928120603017,25506.693467336685,26759.743718592967,average
2,99.0,60521.596788944735,59736.75879396985,61363.3216080402,41926.374859296484,40882.27135678392,42964.50753768844,525.4733065326633,461.42713567839195,593.4974874371859,524477.6910653267,523509.1457286432,525395.487437186,989.1121758793969,901.3165829145729,1080.1356783919598,307.49595477386936,271.77386934673365,347.35175879396985,27238.482879396986,26609.29648241206,27902.557788944723,average
3,99.0,73165.69665326634,72131.32663316582,74164.0703517588,51041.77750251257,49796.778894472365,52375.55778894472,563.3493869346734,500.1005025125628,629.6231155778894,637895.1202010049,636685.688442211,639072.487437186,2408.366422110553,2271.472361809045,2560.165829145729,374.3383969849246,334.97989949748745,418.51256281407035,33159.18177386935,32404.52261306533,33932.22613065327,average
4,99.0,65898.57206030152,65014.07537688442,66784.57788944723,44775.175572864326,43688.72864321608,45895.81909547739,579.2173467336683,517.1507537688442,644.9849246231156,553037.3712964824,551977.4673366834,554077.4120603015,6852.624211055276,6626.472361809046,7103.934673366834,328.2917135678392,289.81909547738695,369.51256281407035,29089.250180904524,28429.286432160803,29776.256281407033,average
5,99.0,62562.75010050252,61845.477386934675,63287.43718592965,37864.48201507538,36950.8391959799,38766.91959798995,689.3193316582916,615.7587939698492,765.8492462311558,450693.60292462306,449627.5477386935,451782.5025125628,15823.238422110553,15380.909547738693,16263.75879396985,277.86277386934677,242.45226130653268,315.23115577889445,24601.625050251256,24032.874371859296,25190.874371859296,average
6,99.0,68561.2913919598,67780.43718592965,69299.8743718593,39855.78028140703,38890.45728643216,40817.90452261306,1078.6160653266331,988.8241206030151,1175.537688442211,435529.858356784,434172.36180904525,436927.34673366835,52442.78666331659,51690.9648241206,53243.79899497487,292.40227135678396,255.9748743718593,331.36683417085425,25894.1238241206,25282.979899497488,26504.683417085427,average
7,99.0,24937.378050251256,24660.42713567839,25228.402010050253,7060.264844221107,6845.653266331658,7280.748743718593,204.60216080402012,164.94472361809045,244.22613065326632,74301.47735678391,73992.46733668342,74596.11557788945,362.6410653266332,313.52261306532665,415.80904522613065,51.80031658291457,33.80402010050251,73.15577889447236,4582.032246231156,4392.256281407035,4779.824120603015,average
,,67033.81074183417,66175.33856783921,67883.23680904522,42818.10301005025,41784.056532663315,43884.22613065327,617.7657060301508,551.5515075376885,687.2883165829146,523506.5245753768,522433.1984924623,524567.2550251256,10062.21904459799,9828.998743718594,10307.591708542714,716.3880515075376,666.2726130653266,769.4189698492461,25979.897237437188,25369.38881909548,26608.855527638192,aoa
,,27252.295285456792,26889.40343524656,27590.47983000005,19853.294780246077,19428.252792347925,20323.590549354227,252.31703268053877,237.8194005012946,268.2339912876328,257389.46933427785,257024.78632969054,257723.32243899434,17911.901137232067,17674.502807816814,18163.732196359175,1251.2319454491794,1205.3751720425003,1296.2977504036464,9616.266198487638,9423.854311004268,9814.055252812654,std
