age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,140761.15659296483,133421.1055276382,149394.3216080402,11694.495603015075,8370.834170854272,15103.547738693467,705.4283065326633,634.8542713567839,781.5175879396985,1044633.0316984926,1035936.3618090452,1052080.2763819096,315.4276582914573,259.57286432160805,370.08040201005025,29316.430954773867,24174.54773869347,34445.46733668342,8235.493120603014,7327.964824120603,9143.452261306533,average
1,99.0,66781.43431155778,63142.020100502516,71178.39698492462,5892.685457286433,4171.140703517588,7700.502512562814,306.32132160804025,260.1708542713568,354.30150753768845,530512.0825276382,526030.1658291457,534188.5025125628,317.67586432160806,265.5929648241206,378.8793969849246,14836.508633165828,12219.884422110552,17498.819095477385,4112.459020100502,3648.673366834171,4589.663316582914,average
2,99.0,70947.66562311558,66922.02010050252,75790.89949748744,6143.395974874371,4335.894472361809,7995.542713567839,321.02695477386936,273.4422110552764,370.4221105527638,551769.394396985,546974.9798994975,555897.7236180905,330.242040201005,273.94472361809045,379.63819095477385,15468.42766834171,12672.422110552763,18331.96984924623,4286.973125628141,3779.6984924623116,4783.43216080402,average
3,99.0,86001.33692462312,81069.36180904522,92036.78894472362,7478.967919597989,5278.984924623115,9767.02512562814,343.3294572864321,295.8643216080402,395.62311557788945,671750.7554170854,665707.7537688442,676702.1859296482,805.3026633165828,725.8693467336683,900.4020100502513,18832.009497487437,15405.738693467336,22318.02512562814,5218.595824120603,4619.889447236181,5831.43216080402,average
4,99.0,76680.71298492461,72566.82412060302,81585.94974874372,6560.951251256282,4663.381909547738,8529.954773869347,355.76395477386933,307.35175879396985,409.4221105527638,586395.7327085426,581393.5979899497,590559.1306532663,2290.988572864321,2163.959798994975,2432.3366834170856,16520.05131155779,13599.683417085427,19493.336683417085,4578.249582914573,4066.974874371859,5114.08040201005,average
5,99.0,70377.88651256282,67002.5175879397,74288.15577889448,5548.4207989949755,4111.849246231156,7031.185929648242,439.63640201005035,382.80904522613065,498.1507537688442,486925.06662311556,482924.3366834171,490396.0904522613,5313.037,5112.291457286432,5539.693467336683,13971.139442211055,11701.005025125629,16289.879396984925,3871.797683417085,3464.9798994974876,4291.21608040201,average
6,99.0,76433.36418090452,72913.04522613065,80494.55778894473,5840.121693467335,4408.356783919598,7331.517587939698,689.44491959799,618.1658291457286,764.2010050251256,497906.6968592965,493724.83417085424,501598.69849246234,17622.376261306534,17103.924623115578,18092.26633165829,14703.44516080402,12364.145728643216,17023.75879396985,4075.088020100503,3660.597989949749,4506.814070351758,average
7,99.0,14199.08796482412,13682.64824120603,14765.321608040202,1044.1851809045227,760.2211055276382,1346.8793969849246,42.96595477386935,26.8643216080402,61.11557788944724,91553.24814070351,90960.43216080402,92109.88442211055,144.6981557788945,111.04020100502512,184.84422110552765,2629.176768844221,2229.879396984925,3045.1507537688444,729.4234773869347,644.4120603015075,818.7839195979899,average
,,75272.83063693467,71339.94283919598,79941.79899497487,6275.4029849246235,4512.582914572864,8100.76947236181,400.489658919598,349.9403266331658,454.34422110552765,557680.7510464825,552956.5577889447,561691.561557789,3392.46852701005,3252.024497487437,3534.7675879396984,15784.64867964824,13045.913316582913,18555.800879396986,4388.50998178392,3901.6488693467336,4884.859296482411,aoa
,,34334.33109130604,32475.51407217098,36541.39437639893,2906.745414645422,2066.5943837568525,3770.592720536828,215.8994681283482,199.00748516654383,233.64168111652594,261202.24068855395,258955.3540038355,263095.04165354394,6011.100642605532,5849.412137157563,6155.68769149353,7284.617646615222,5973.799171098946,8591.889331920487,2048.169068455913,1821.3059946400563,2274.3879586336384,std
