day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710003.238,709927,710093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,573.663,510,649,0.0,0,0
1,708231.774,708044,708389,1108.523,1001,1229,0.0,0,0,100.424,71,134,0.0,0,0,1044.306,935,1151,5.82,0,14
2,705507.957,705208,705761,2060.361,1893,2228,0.0,0,0,283.323,226,337,0.0,0,0,2388.787,2201,2550,16.996,6,30
3,699985.108,699528,700480,4863.529,4600,5149,0.0,0,0,701.899,627,815,0.0,0,0,4314.436,4091,4551,42.966,24,68
4,690389.568,689544,691129,8940.928,8511,9390,0.0,0,0,1456.601,1331,1611,0.0,0,0,8315.474,7964,8723,90.899,63,118
5,672409.514,670868,673837,17335.69,16505,18035,0.007,0,1,2909.671,2744,3082,0.0,0,0,15123.662,14542,15803,183.268,144,235
6,640616.621,637951,643015,31163.754,30102,32505,0.072,0,2,5554.835,5254,5837,0.0,0,0,27964.369,26928,29144,353.152,293,426
7,584595.459,580151,588546,55423.533,53636,57331,0.313,0,3,10441.854,9929,10929,0.0,0,0,50452.176,48802,52389,666.2,587,759
8,492263.349,485949,498542,91785.926,89465,94083,0.795,0,5,19264.614,18489,20062,0.001,0,1,89873.913,87199,93020,1235.886,1118,1371
9,353975.402,345614,362877,137826.81,135213,140201,1.827,0,7,34979.039,33705,36220,0.004,0,1,153672.569,149685,157954,2249.902,2079,2414
10,184882.176,176111,194135,168761.994,167122,170373,3.954,0,13,61848.426,59720,63788,0.01,0,1,245897.829,240013,251366,3995.145,3766,4241
11,45242.772,40113,50365,139466.439,135028,143835,8.085,0,21,104871.277,101921,107629,0.031,0,2,348509.89,342895,353444,6813.173,6444,7212
12,0.0,0,0,45200.549,40078,50319,15.846,5,30,165846.244,162123,169544,0.091,0,2,407831.884,405779,409572,10891.187,10475,11337
13,0.0,0,0,0.0,0,0,29.879,15,48,237238.855,233431,241397,0.2,0,2,375503.315,371623,379265,15865.987,15417,16456
14,0.0,0,0,0.0,0,0,54.656,30,78,303081.447,299851,306761,0.492,0,3,309856.578,306572,313101,20813.062,20330,21407
15,0.0,0,0,0.0,0,0,96.433,68,128,357593.224,354382,360753,1.19,0,7,255690.976,252849,258884,25268.914,24705,25960
16,0.0,0,0,0.0,0,0,160.604,106,200,402878.392,400099,405770,3.059,0,10,210994.967,208508,213763,29152.179,28593,29845
17,0.0,0,0,0.0,0,0,247.991,200,297,440702.669,438463,443233,7.408,1,18,174107.733,171954,176342,32376.061,31746,32979
18,0.0,0,0,0.0,0,0,347.231,286,407,472523.973,470525,474541,16.499,6,34,143675.22,141693,145679,34861.034,34237,35446
19,0.0,0,0,0.0,0,0,437.975,372,511,499536.427,497789,501210,32.973,16,52,118556.263,117064,120243,36596.676,35872,37112
20,0.0,0,0,0.0,0,0,505.064,435,583,522662.764,521102,524178,58.371,33,82,97832.239,96546,99187,37597.44,36925,38222
21,0.0,0,0,0.0,0,0,543.506,466,630,542629.328,541355,543926,92.484,60,122,80725.575,79463,81932,37940.15,37245,38570
22,0.0,0,0,0.0,0,0,561.484,487,648,559960.117,558554,561207,133.47,92,177,66619.889,65576,67658,37729.082,37114,38361
23,0.0,0,0,0.0,0,0,569.242,492,652,575099.801,573769,576423,178.976,139,225,54976.363,53998,55944,37055.177,36462,37687
24,0.0,0,0,0.0,0,0,571.85,493,655,588373.39,587015,589650,227.452,183,283,45365.981,44461,46216,36036.716,35368,36604
