day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113087.56,113009,113093,5.44,0,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113053.016,112875,113093,39.252,0,217,0.0,0,0,0.0,0,0,0.0,0,0,0.612,0,14,0.0,0,0
8,112944.059,112633,113093,142.647,0,425,0.0,0,0,0.028,0,2,0.0,0,0,5.271,0,38,0.006,0,1
9,112702.01,112263,113016,364.814,72,767,0.0,0,0,0.309,0,4,0.0,0,0,21.531,0,81,0.081,0,2
10,112257.769,111587,112762,757.512,305,1324,0.0,0,0,1.468,0,10,0.0,0,0,63.306,15,191,0.408,0,5
11,111542.022,110650,112344,1366.665,683,2125,0.0,0,0,4.946,0,21,0.0,0,0,148.298,54,312,1.413,0,8
12,110473.739,109089,111537,2242.598,1374,3471,0.0,0,0,12.895,1,35,0.0,0,0,300.516,145,519,3.726,0,14
13,108992.412,107182,110302,3407.786,2287,4871,0.0,0,0,29.291,7,75,0.0,0,0,547.11,307,862,8.533,0,22
14,107022.633,104774,108755,4896.442,3492,6599,0.004,0,1,59.102,21,114,0.0,0,0,917.61,553,1400,17.241,3,38
15,104506.703,101789,106745,6720.213,4983,8656,0.035,0,2,109.13,54,181,0.0,0,0,1443.707,976,2107,31.848,8,62
16,101392.385,98328,104162,8884.38,6817,10908,0.13,0,2,188.362,105,292,0.0,0,0,2155.714,1550,2947,53.886,26,96
17,97640.171,94312,100742,11380.929,9187,13364,0.39,0,5,307.997,184,445,0.003,0,1,3082.567,2326,4096,85.477,45,128
18,93242.649,89662,96788,14168.782,11331,16242,0.949,0,6,480.062,333,674,0.004,0,1,4253.544,3264,5445,128.821,73,189
19,88206.833,84402,92322,17199.737,14165,19566,1.999,0,9,721.559,518,980,0.009,0,1,5689.279,4511,7064,185.302,121,263
20,82553.17,78414,87140,20422.261,17416,22948,3.72,0,12,1046.059,779,1389,0.027,0,1,7402.067,6077,8970,257.228,176,352
21,76337.503,72062,81291,23751.94,20804,26353,6.349,0,17,1473.358,1115,1910,0.04,0,2,9397.928,7912,11162,345.461,245,455
22,69647.13,65256,74982,27085.687,24153,29688,9.793,1,25,2018.748,1594,2561,0.08,0,2,11678.443,9966,13602,453.33,338,573
23,62599.69,57956,67988,30307.409,27663,32840,14.602,3,34,2701.806,2178,3374,0.129,0,2,14224.546,12271,16210,580.487,454,713
24,55320.732,50510,60548,33304.307,30686,35676,21.445,7,43,3541.626,2954,4371,0.201,0,3,17011.293,14904,19005,724.54,567,906
25,47987.692,43304,52758,35925.169,33528,38158,29.866,13,53,4552.651,3872,5509,0.306,0,3,20004.515,17848,22057,889.766,725,1089
26,40764.757,36555,45254,38065.838,36102,40059,40.323,14,65,5752.511,4932,6937,0.458,0,3,23142.683,20908,25239,1069.123,867,1261
27,33823.595,29876,38027,39625.234,37898,41489,52.9,27,82,7150.54,6184,8417,0.667,0,5,26358.564,24261,28513,1264.803,1058,1465
28,27347.867,23852,31233,40503.618,38779,42285,67.951,39,96,8756.614,7754,10133,0.973,0,7,29578.936,27313,31589,1473.402,1272,1702
29,21488.773,18449,25087,40636.794,38830,42247,85.523,54,124,10573.776,9404,12102,1.365,0,7,32729.912,30606,34644,1687.009,1447,1907
30,16372.012,13749,19386,40014.419,38307,41577,105.279,68,144,12600.28,11236,14291,1.881,0,8,35721.412,33880,37558,1901.34,1648,2136
31,12073.601,9894,14467,38659.732,37027,40292,127.339,89,171,14833.959,13275,16492,2.462,0,10,38476.975,36754,40119,2112.013,1851,2355
32,8607.822,6858,10556,36661.836,34845,38556,151.578,114,205,17257.281,15574,19006,3.232,0,10,40927.52,39268,42387,2313.061,2081,2556
33,5932.179,4564,7401,34155.114,31994,36234,177.575,132,229,19856.892,18064,21664,4.115,0,12,43010.204,41586,44315,2498.854,2277,2741
34,3943.138,2900,5131,31318.792,29397,33389,204.751,153,265,22610.066,20750,24376,5.17,0,14,44685.125,43460,45851,2666.336,2440,2884
35,2534.318,1807,3403,28300.297,26333,30274,233.742,175,291,25496.552,23590,27299,6.351,1,16,45935.434,44988,46882,2804.715,2590,2988
36,1573.792,1099,2204,25260.708,23418,27215,262.921,194,322,28486.795,26525,30304,7.754,1,18,46764.003,45837,47628,2918.124,2704,3148
37,944.21,665,1351,22321.443,20700,24044,291.973,221,361,31560.637,29547,33469,9.308,1,21,47185.212,46360,48058,2999.859,2794,3229
38,549.838,337,840,19559.754,18006,21241,320.485,245,402,34684.309,32736,36564,11.039,2,23,47240.562,46546,48073,3051.091,2751,3288
39,309.358,187,534,17033.107,15635,18517,348.69,274,429,37837.037,35813,39800,12.902,3,25,46967.503,46252,47813,3069.507,2831,3348
40,169.46,95,303,14766.936,13484,16102,374.881,309,448,40985.909,38883,42824,14.975,4,27,46413.189,45637,47231,3061.186,2839,3290
41,89.987,45,160,12758.057,11600,13955,399.813,335,474,44120.137,41881,45945,17.164,6,32,45622.23,44805,46488,3023.222,2834,3231
42,46.478,18,87,11001.547,10020,12048,422.255,353,501,47209.371,44951,49014,19.456,8,38,44638.22,43709,45513,2965.898,2720,3176
43,23.451,4,53,9472.502,8686,10409,442.358,381,542,50247.206,48122,52011,21.797,8,41,43499.142,42621,44448,2889.897,2697,3093
44,11.586,0,30,8145.178,7421,8981,459.791,394,553,53219.744,51151,54965,24.256,10,41,42245.022,41372,43192,2795.448,2580,3026
45,5.531,0,18,6999.295,6357,7686,474.524,415,582,56111.891,54108,57828,26.862,12,43,40903.957,39957,41876,2690.162,2472,2943
46,2.695,0,13,6013.427,5467,6577,486.21,419,588,58914.798,56970,60652,29.567,15,49,39500.862,38520,40543,2578.0,2381,2861
47,1.272,0,8,5163.592,4657,5659,495.275,419,586,61624.795,59748,63363,32.203,17,53,38060.1,37081,39101,2460.735,2257,2695
