age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,1015244.0499497487,1008753.0301507538,1021871.3417085427,16982.287120603014,16337.437185929648,17625.52261306533,2123.607879396985,1991.7939698492462,2258.854271356784,192647.317160804,187230.0150753769,197893.39698492462,138.4949849246231,107.38693467336684,172.23618090452263,8750.589336683417,8373.316582914573,9139.708542713568,8700.36609045226,8243.70351758794,9162.64824120603,average
1,99.0,541047.3989045226,538187.0301507538,543738.8190954773,6547.706170854271,6230.819095477387,6876.904522613066,139.82266331658295,103.47738693467336,178.41206030150755,74857.78238190954,72714.8592964824,77144.47236180905,22.847964824120602,10.964824120603016,37.42713567839196,13128.775316582916,12606.306532663317,13670.195979899498,716.0830603015075,608.3969849246231,825.0251256281407,average
2,99.0,555513.0175527638,552526.3316582915,558925.904522613,7460.891251256281,7094.793969849246,7820.668341708542,162.99835175879397,124.56281407035176,205.74874371859298,84423.27994974874,81581.57788944723,86846.26633165829,25.790180904522607,14.608040201005025,40.18090452261306,14966.329291457287,14390.78391959799,15528.201005025127,816.7951206030152,705.7236180904523,932.7939698492462,average
3,99.0,672833.824236181,669248.6231155779,676262.8844221105,9310.309708542714,8898.165829145728,9720.75879396985,177.225,137.32663316582915,219.99497487437185,105445.91732663315,102709.5175879397,108363.84924623116,64.72623618090452,44.311557788944725,86.90954773869346,18681.629522613068,18035.608040201005,19379.02512562814,1019.2674673366832,891.9547738693467,1149.854271356784,average
4,99.0,626332.071603015,623810.0904522613,628497.08040201,5692.57375879397,5393.603015075377,5996.211055276382,133.1280904522613,97.50251256281408,172.40201005025125,64773.506547738696,62996.211055276384,66767.65326633166,129.55980402010053,97.0,162.02010050251258,11399.065145728642,10929.572864321608,11866.638190954774,622.273768844221,524.321608040201,723.3366834170854,average
5,99.0,549786.6899597989,548247.9346733668,551166.5175879397,3482.366613065326,3267.3065326633164,3708.0854271356784,130.10198994974874,95.68341708542714,168.52763819095478,39128.309537688445,38006.34170854271,40342.788944723616,217.786879396985,180.85427135678393,262.08040201005025,6964.822045226129,6633.974874371859,7301.969849246231,380.8315829145729,304.51256281407035,459.1005025125628,average
6,99.0,585327.3158793971,584105.2462311558,586622.8391959799,3186.4388391959797,2984.8492462311556,3393.100502512563,181.2255175879397,139.46733668341707,224.81909547738692,35697.613768844225,34623.59798994975,36712.21608040201,636.4317587939697,559.1005025125628,701.7688442211055,6384.873060301507,6082.713567839196,6707.939698492462,349.2788442211055,278.5678391959799,423.16582914572865,average
7,99.0,13752.18583919598,13364.668341708542,14158.738693467336,4021.112311557789,3674.175879396985,4366.62311557789,107.95136683417086,86.35175879396985,134.87437185929647,84818.69150251256,84388.70351758794,85237.57286432161,70.73572361809047,49.552763819095475,97.20100502512562,8683.830482412059,8297.341708542714,9076.100502512563,466.4123869346733,409.36683417085425,528.1809045226131,average
,,569979.5692405779,567280.3693467337,572655.5157035176,7085.460721733669,6735.143844221106,7438.484296482413,394.5076074120603,347.02072864321605,445.4541457286432,85224.05227198493,83031.35301507538,87413.52701005025,163.29669158291455,132.97236180904522,194.9780150753769,11119.989275125628,10668.702261306533,11583.722361809045,1633.9135402010047,1495.8184673366832,1775.513190954774,aoa
,,273363.6038629536,271772.82063929323,274966.9632613582,4517.304472641917,4383.838094338872,4648.24778068097,699.1110426360661,664.8853841512267,733.3297240478029,49357.09125519058,47998.4150484401,50663.8179298404,201.95361116011276,181.08483167448438,218.09783268527752,4264.831355960534,4142.980639885425,4393.617165318178,2864.302742503214,2734.3179593204186,2995.222757548285,std
