date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-12-04,0.0,0.0,0.0,0.0,0.8168066128663377,0.5132152938157557,0.6383087371699944,0.0,1.2894417475728155,0.38985486260400776,0.0,0.0,0.600845991155547,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.8168066128663377,0.5132152938157557,0.6808626529813273,0.0,1.2894417475728155,0.38985486260400776,0.0,0.0,0.600845991155547,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.8168066128663377,0.5132152938157557,0.6383087371699944,0.0,1.2135922330097089,0.38985486260400776,0.0,0.0,0.600845991155547,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.8168066128663377,0.0,0.5532009055473285,0.0,1.2135922330097089,0.38985486260400776,0.0,0.0,0.600845991155547,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.8168066128663377,0.0,0.5106469897359954,0.0,1.137742718446602,0.38985486260400776,0.0,0.0,0.8411843876177657,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.8168066128663377,0.42767941151312977,0.42553915811332954,0.0,0.9860436893203883,0.27846775900286264,0.0,0.0,0.600845991155547,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.8168066128663377,0.42767941151312977,0.5106469897359954,0.0,0.9860436893203883,0.27846775900286264,0.0,0.0,0.600845991155547,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.8168066128663377,0.5987511761183817,0.5106469897359954,0.0,0.9860436893203883,0.0,0.0,0.0,0.600845991155547,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.5987511761183817,0.46809307392466254,0.0,1.0618932038834952,0.0,0.0,0.0,0.600845991155547,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.42767941151312977,0.42553915811332954,0.0,0.9101941747572816,0.0,0.0,0.0,0.600845991155547,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.42767941151312977,0.38298524230199665,0.0,0.9860436893203883,0.27846775900286264,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.8168066128663377,0.42767941151312977,0.2978774106793307,0.0,0.9860436893203883,0.3341613108034352,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,1.1435292580128729,0.42767941151312977,0.34043132649066365,0.0,0.9101941747572816,0.44554841440458026,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,1.1435292580128729,0.0,0.38298524230199665,0.0,0.9101941747572816,0.38985486260400776,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,1.1435292580128729,0.0,0.38298524230199665,0.0,0.9101941747572816,0.44554841440458026,0.0,0.0,0.0,0.0
2020-12-19,0.6762788432926664,0.0,0.0,0.0,0.9801679354396053,0.0,0.2978774106793307,0.0,1.137742718446602,0.5569355180057253,0.0,0.0,0.0,0.0
2020-12-20,0.946790380609733,0.0,0.0,0.0,0.9801679354396053,0.5987511761183817,0.2978774106793307,0.0,1.137742718446602,0.5569355180057253,0.0,0.0,0.0,0.0
2020-12-21,0.8115346119511998,0.0,0.0,0.0,0.8168066128663377,0.6842870584210076,0.34043132649066365,0.0,1.0618932038834952,0.6683226216068704,0.0,0.0,0.0,0.0
2020-12-22,0.6762788432926664,0.0,0.0,0.0,0.8168066128663377,0.9408947053288854,0.42553915811332954,0.0,0.9101941747572816,0.6126290698062978,0.0,0.0,0.0,0.0
