date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2011-01-12,26.78064219438959,16.049275613776352,16.13011627125479,11.696378156005485,11.925376547848531,9.408947053288854,20.808864831741815,2.641392169049099,22.299757281553397,10.58177484210878,0.0,0.0,20.18842530282638,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0638478952833241,0.0,0.7584951456310679,0.0,0.0,0.0,0.0,0.0
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0638478952833241,0.0,0.4550970873786408,0.0,0.0,0.0,0.0,0.0
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0638478952833241,0.0,0.5309466019417476,0.0,0.0,0.0,0.0,0.0
2020-09-14,0.6762788432926664,0.0,0.0,0.0,0.0,0.0,1.106401811094657,0.0,0.7584951456310679,0.0,0.0,0.0,0.0,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9361861478493251,0.0,0.6826456310679612,0.0,0.0,0.0,0.0,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0638478952833241,0.0,0.6826456310679612,0.0,0.0,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1489557269059898,0.0,0.6826456310679612,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4042792217739877,0.0,0.6826456310679612,0.27846775900286264,0.0,0.0,0.0,0.0
2020-09-19,0.0,0.0,0.0,0.0,0.8168066128663377,0.0,1.4893870533966536,0.0,0.7584951456310679,0.27846775900286264,0.0,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0,0.0,0.8168066128663377,0.0,1.4468331375853205,0.0,0.7584951456310679,0.27846775900286264,0.0,0.0,0.0,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.7021566324533182,0.0,0.9101941747572816,0.27846775900286264,0.0,0.0,0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.5744948850193194,0.0,0.9860436893203883,0.3341613108034352,0.0,0.0,0.0,0.0
2020-09-23,0.6762788432926664,0.0,0.0,0.0,0.0,0.0,1.7021566324533182,0.0,1.3652912621359223,0.38985486260400776,0.0,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.6170488008306525,0.0,1.7445388349514563,0.44554841440458026,0.0,0.0,0.0,0.0
2020-09-25,0.6762788432926664,0.0,0.0,0.0,0.0,0.0,1.7447105482646514,0.0,1.5169902912621358,0.6126290698062978,0.0,0.0,0.0,0.0
2020-09-26,0.946790380609733,0.0,0.0,0.0,0.0,0.0,1.914926211509983,0.0,1.6686893203883495,0.6126290698062978,0.0,0.0,0.0,0.0
2020-09-27,0.6762788432926664,0.0,0.0,0.0,1.1435292580128729,0.0,1.957480127321316,0.0,1.8203883495145632,0.6126290698062978,0.0,0.0,0.0,0.0
2020-09-28,0.6762788432926664,0.0,0.0,0.0,0.9801679354396053,0.0,2.1702497063779806,0.0,2.5030339805825244,0.946790380609733,0.0,0.0,0.0,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.9801679354396053,0.0,2.1702497063779806,0.0,2.578883495145631,0.8910968288091605,0.0,0.0,0.0,0.0
2020-09-30,0.6762788432926664,0.0,0.0,0.0,0.8168066128663377,0.0,2.5532349486799775,0.0,2.5030339805825244,1.3366452432137408,0.0,0.0,0.0,0.0
2020-10-01,0.946790380609733,0.0,0.0,0.0,0.8168066128663377,0.0,3.106435854227306,0.0,2.8822815533980584,1.169564587812023,0.0,0.0,0.0,0.0
2020-10-02,1.2173019179267996,0.0,0.0,0.0,0.8168066128663377,0.0,3.702190675585967,0.0,3.2615291262135924,1.058177484210878,0.0,0.0,0.0,0.0
2020-10-03,1.3525576865853328,0.0,0.0,0.0,1.4702519031594081,0.0,4.000068086265299,0.0,3.337378640776699,1.169564587812023,0.0,0.0,0.600845991155547,0.0
2020-10-04,1.893580761219466,0.0,0.0,0.0,1.6336132257326754,0.0,4.17028374951063,0.0,3.7924757281553396,1.2809516914131682,0.0,0.0,0.600845991155547,0.0
2020-10-05,2.0288365298779993,0.0,0.0,0.0,1.4702519031594081,0.0,4.042622002076631,0.0,4.4751213592233015,1.2809516914131682,0.0,0.0,0.7210151893866563,0.0
2020-10-06,2.5698596045121325,0.0,0.0,0.6722056411497406,2.123697193452478,0.0,4.766038570869291,0.0,4.930218446601941,1.7265001058177483,0.0,0.0,1.0815227840799846,0.0
2020-10-07,3.110882679146265,0.0,0.0,1.0755290258395849,2.6137811611722808,0.0,6.1277638768319465,0.0,5.461165048543689,1.9492743130200387,0.0,0.0,1.3218611805422034,0.0
2020-10-08,2.9756269104877324,0.0,0.0,0.9410878976096367,2.7771424837455485,0.42767941151312977,7.532043098605933,0.0,6.523058252427185,2.1720485202223285,0.0,0.0,1.5621995770044221,0.0
2020-10-09,3.110882679146265,0.0,1.6802204449223739,0.6722056411497406,2.7771424837455485,0.5987511761183817,8.04269008834193,0.0,6.523058252427185,2.3948227274246188,0.0,0.0,1.6823687752355314,0.0
2020-10-10,3.516649985121865,0.0,0.0,0.6722056411497406,2.450419838599013,0.9408947053288854,8.680998825511923,0.0,6.978155339805825,2.9517582454303444,0.0,0.0,1.5621995770044221,0.0
2020-10-11,3.381394216463332,0.0,0.0,0.0,2.9405038063188162,0.9408947053288854,9.106537983625254,0.0,7.8125,2.617596934626909,0.0,0.0,1.6823687752355314,0.0
2020-10-12,3.922417291097465,2.6025852346664355,2.0162645339068486,0.0,3.1038651288920835,1.1975023522367634,9.361861478493251,0.0,8.646844660194175,3.0074517972309165,0.0,0.0,1.9227071716977504,0.0
2020-10-13,4.7339519030486645,2.6025852346664355,2.0162645339068486,0.8066467693796887,3.9206717417584214,1.4541099991446411,10.553371121210574,0.7768800497203232,8.267597087378642,2.9517582454303444,0.0,0.0,2.0428763699288597,0.0
2020-10-14,4.869207671707199,2.168821028888696,2.0162645339068486,0.9410878976096367,4.737478354624759,1.710717646052519,10.936356363512571,0.7768800497203232,9.25364077669903,3.6200808670372147,0.0,0.0,2.0428763699288597,0.0
2020-10-15,5.410230746341331,2.168821028888696,2.0162645339068486,1.4788524105294292,4.5741170320514914,1.796253528355145,11.744880763927897,0.7768800497203232,9.405339805825243,3.564387315236642,0.0,0.0,2.2832147663910787,0.0
2020-10-16,6.357021126951065,2.168821028888696,1.6802204449223739,1.209970154069533,4.5741170320514914,1.9673252929603968,12.340635585286558,0.0,10.543082524271846,3.341613108034352,0.0,0.0,1.8025379734666411,0.0
2020-10-17,6.762788432926664,0.0,2.3523086228913233,1.6132935387593774,4.5741170320514914,2.309468822170901,13.021498238267887,0.0,11.453276699029127,3.6200808670372147,0.0,0.0,1.9227071716977504,0.0
2020-10-18,8.65636919414613,2.168821028888696,2.3523086228913233,1.6132935387593774,4.410755709478224,2.4805405867761525,12.80872865921122,0.0,12.81856796116505,4.121322833242368,0.0,0.0,2.0428763699288597,0.0
2020-10-19,8.385857656829064,2.168821028888696,1.6802204449223739,2.0166169234492215,4.5741170320514914,2.4805405867761525,13.702360891249214,0.0,14.032160194174756,4.121322833242368,0.0,0.0,2.763891559315516,0.0
2020-10-20,7.709578813536397,2.168821028888696,1.6802204449223739,2.419940308139066,4.900839677198026,2.7371482336840303,14.638547039098537,0.0,16.535194174757283,4.62256479944752,0.0,0.0,3.004229955777735,0.0
2020-10-21,8.25060188817053,2.168821028888696,2.3523086228913233,2.9577048210588583,4.084033064331688,2.5660764690787783,15.915164513438526,0.0,16.686893203883496,5.123806765652673,0.0,0.0,3.6050759469332823,0.0
2020-10-22,9.062136500121731,2.168821028888696,3.0243968008602726,2.6888225645989623,4.900839677198026,2.5660764690787783,17.276889819401184,0.7768800497203232,17.217839805825243,5.402274524655535,0.0,0.0,3.9655835416266103,0.0
2020-10-23,9.603159574755862,2.168821028888696,4.368573156798171,2.82326369282891,5.390923644917829,2.4805405867761525,17.532213314269182,0.0,17.597087378640776,5.903516490860689,0.0,0.0,5.407613920399924,0.0
