day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809587.847,809516,809657,6.508,0,67,0.0,0,0,0.0,0,0,0.0,0,0,512.381,428,582,0.0,0,0
1,808225.088,808061,808434,827.896,694,956,0.0,0,0,93.599,65,128,0.0,0,0,935.663,804,1032,1.635,0,7
2,806167.286,805887,806464,1524.255,1358,1722,0.0,0,0,264.068,205,314,0.0,0,0,2064.758,1861,2259,4.764,0,15
3,802358.715,801928,802806,3276.934,3058,3513,0.0,0,0,641.551,550,741,0.0,0,0,3649.686,3369,3884,11.87,2,24
4,796116.033,795462,796829,5714.136,5400,6083,0.0,0,0,1308.235,1177,1456,0.0,0,0,6615.863,6247,6997,24.228,11,42
5,785421.587,784325,786477,10169.991,9679,10648,0.001,0,1,2515.322,2311,2739,0.0,0,0,11363.876,10844,11915,47.14,27,71
6,767772.465,766063,769545,17128.428,16223,17939,0.016,0,1,4592.483,4289,4944,0.0,0,0,19490.894,18577,20320,86.789,59,127
7,738688.8,736233,741696,28573.487,27338,29599,0.052,0,2,8154.786,7599,8587,0.0,0,0,32764.77,31430,33990,155.794,118,195
8,692107.307,688217,696995,46089.001,44202,47702,0.15,0,3,14141.141,13397,14725,0.0,0,0,54525.671,52273,56478,271.204,219,334
9,619826.99,613959,626669,71817.083,69604,74016,0.379,0,4,24109.47,22980,25120,0.0,0,0,88994.94,85358,91983,464.303,381,549
10,514426.948,506171,524891,104985.374,101377,107347,0.838,0,5,40376.924,38693,41736,0.0,0,0,141678.378,136878,146078,780.951,658,913
11,375070.911,365136,387974,139010.711,136564,141259,1.7,0,7,66277.907,63466,68352,0.001,0,1,216330.612,209295,222237,1286.388,1111,1444
12,219333.167,209344,232064,155486.606,154207,156947,3.176,0,10,105812.686,101652,108764,0.003,0,1,309742.701,301741,316743,2063.266,1898,2238
13,87844.121,80581,96116,131342.329,128107,135765,5.648,0,15,162450.739,156576,166713,0.007,0,1,401681.503,395587,407273,3191.467,3008,3407
14,18495.479,15831,21811,69289.676,64468,74740,9.92,1,22,235883.789,228841,241600,0.015,0,1,453714.805,450861,456195,4690.491,4444,4913
15,1568.883,1098,2099,16914.55,14336,19913,16.864,6,33,318848.756,312112,324693,0.034,0,2,436965.807,432603,441136,6447.734,6154,6775
