day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600755.616,600692,600825,254.901,193,308,0.0,0,0,0.0,0,0,0.0,0,0,43.8,21,67,0.0,0,0
1,600417.677,600322,600495,498.065,423,589,0.0,0,0,17.632,3,37,0.0,0,0,106.831,69,140,0.878,0,7
2,600029.853,599913,600130,750.518,660,841,0.0,0,0,59.999,34,90,0.0,0,0,179.59,139,227,3.278,0,11
3,599576.503,599440,599710,1024.93,910,1136,0.0,0,0,131.798,92,178,0.0,0,0,259.966,198,332,7.701,1,20
4,599045.344,598871,599194,1330.539,1221,1443,0.0,0,0,235.449,176,285,0.0,0,0,348.303,288,405,14.77,3,29
5,598421.075,598234,598619,1678.264,1553,1820,0.009,0,1,374.681,302,436,0.0,0,0,444.264,366,518,24.63,11,46
6,597680.624,597413,597891,2083.704,1946,2276,0.059,0,2,551.874,472,618,0.0,0,0,551.979,471,628,38.004,21,61
7,596803.038,596500,597047,2556.454,2393,2777,0.248,0,4,773.861,670,868,0.001,0,1,675.129,586,785,54.888,32,79
8,595753.872,595426,596018,3120.843,2885,3331,0.683,0,7,1045.248,937,1153,0.006,0,1,817.832,715,913,75.207,48,103
9,594501.974,594112,594829,3793.401,3514,4044,1.332,0,8,1376.244,1253,1504,0.026,0,1,982.6,857,1097,99.445,69,129
10,593002.789,592514,593350,4600.039,4328,4912,2.365,0,10,1773.315,1642,1937,0.063,0,2,1179.387,1041,1321,128.307,96,172
11,591203.457,590653,591625,5567.399,5242,5909,3.805,0,12,2251.515,2109,2418,0.119,0,2,1415.833,1248,1566,162.353,122,211
12,589041.19,588462,589484,6734.479,6301,7109,5.741,0,14,2827.239,2644,3071,0.203,0,3,1695.809,1515,1845,202.489,156,249
13,586443.199,585756,587000,8141.559,7638,8639,8.062,0,19,3517.085,3310,3745,0.335,0,4,2031.611,1856,2253,249.939,205,316
14,583319.407,582479,584009,9835.609,9308,10492,11.049,1,23,4346.724,4083,4625,0.517,0,4,2434.512,2227,2663,305.785,252,381
15,579561.019,578496,580472,11876.329,11238,12563,14.77,3,27,5340.556,5038,5621,0.785,0,5,2921.901,2679,3134,372.315,316,448
16,575043.944,573629,576097,14333.428,13585,15060,19.306,6,35,6536.135,6220,6915,1.134,0,5,3504.738,3225,3823,451.333,390,533
17,569626.291,567946,570931,17271.681,16468,18183,24.627,9,50,7968.515,7589,8413,1.577,0,7,4214.488,3924,4531,546.122,478,628
18,563141.775,561117,564719,20779.783,19803,21963,30.849,13,53,9689.208,9218,10227,2.161,0,8,5064.06,4743,5473,659.968,572,760
19,555406.306,553066,557187,24947.823,23869,26251,38.171,18,67,11762.721,11270,12395,2.894,0,11,6075.165,5698,6517,794.616,697,924
20,546222.427,543428,548402,29855.04,28541,31489,47.107,24,73,14247.716,13669,15026,3.799,0,11,7287.764,6808,7749,956.264,845,1096
21,535365.971,531951,538134,35608.884,33917,37428,57.675,34,84,17228.678,16591,18078,4.931,0,14,8717.958,8179,9346,1150.084,1020,1301
