age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,347318.40138190956,341962.7185929648,351531.58291457285,33131.956195979896,32086.49246231156,34257.63819095477,189.10817587939698,157.14572864321607,224.2110552763819,867434.8171155779,863368.3618090452,872694.2261306533,47.66907537688443,30.839195979899497,67.39698492462311,13207.193381909545,12731.96984924623,13706.773869346735,2376.1450753768845,2236.386934673367,2518.5829145728644,average
1,99.0,138443.55114572865,135673.06030150753,140741.47236180905,17660.51182914573,17016.30150753769,18315.708542713568,197.22868341708545,164.7788944723618,233.15577889447235,468460.1174321609,466234.1457286432,471151.608040201,126.64754271356786,92.79396984924622,158.678391959799,6380.004437185929,6090.793969849246,6675.939698492462,3072.749005025126,2909.045226130653,3243.894472361809,average
2,99.0,164662.8890603015,161323.76381909547,167010.65326633165,17838.86198492462,17205.03015075377,18527.834170854272,205.54855276381912,171.8894472361809,242.51256281407035,469084.8658341708,466788.52763819095,472333.391959799,126.53435175879399,93.60804020100502,167.25125628140702,6445.020396984925,6167.608040201005,6736.984924623115,3103.4441356783923,2941.643216080402,3285.070351758794,average
3,99.0,204076.53177386936,199895.75879396984,206857.19095477386,21578.826366834168,20808.391959798995,22372.5175879397,218.03364824120604,183.3467336683417,256.4824120603015,567579.4305778894,564838.3015075377,571688.2010050251,306.9202713567839,256.57286432160805,355.26633165829145,7795.50482914573,7468.065326633166,8135.467336683417,3754.5982412060303,3567.9095477386936,3953.9396984924624,average
4,99.0,157581.71963819093,155036.04020100503,159695.02512562813,19667.144567839194,19037.643216080403,20350.356783919597,237.51625628140707,201.09547738693468,277.3115577889447,517351.91027638206,515276.5728643216,519844.66834170854,910.6416281407036,822.7035175879397,1014.1105527638191,7104.570859296483,6816.939698492462,7406.798994974874,3422.135703517588,3258.391959798995,3596.1959798994976,average
5,99.0,163278.86073366832,160892.81909547737,165130.83417085427,15876.839663316583,15336.145728643216,16394.879396984925,303.0040251256282,262.1758793969849,347.69849246231155,407565.5108643216,405738.3366834171,409923.80904522614,1990.8076231155778,1863.6381909547738,2128.311557788945,5736.877361809045,5491.718592964824,5992.160804020101,2762.833145728643,2617.185929648241,2913.0603015075376,average
6,99.0,185159.61782914572,182699.06532663316,187091.80904522614,16359.786417085426,15838.552763819096,16885.422110552765,473.4710050251257,420.5829145728643,528.9447236180905,411812.05623115576,409936.8140703518,414049.8140703518,6436.119396984924,6189.688442211055,6695.743718592965,5910.362482412061,5672.889447236181,6160.839195979899,2846.688391959799,2694.095477386935,3002.2713567839196,average
7,99.0,15238.82059798995,14875.628140703517,15576.989949748744,3355.7728090452265,3081.8643216080404,3677.326633165829,34.73934673366834,24.035175879396984,48.10050251256281,91858.01258291457,91503.74874371859,92206.4472361809,65.72005527638196,43.42211055276382,94.52763819095478,1209.801537688442,1103.8994974874372,1329.3668341708542,582.5947135678391,528.3467336683417,641.7035175879397,average
,,171970.0490201005,169044.85678391962,174204.44472361807,18183.712479271355,17551.302763819098,18847.71042713568,232.3312116834171,198.13128140703517,269.80213567839195,475143.3401143216,472960.60113065323,477986.52072864317,1251.382493090452,1174.1582914572864,1335.1608040201004,6723.6669108040205,6442.985552763818,7018.041457286432,2740.148551507538,2594.1256281407036,2894.339824120603,aoa
,,91007.45261595922,89636.52659202565,92043.65746983945,8159.886058395248,7943.557953231796,8388.265034823575,123.19243119637446,111.86988233122887,134.57571780295217,213737.2300427575,212715.0587010981,215125.098586224,2198.09635070668,2121.9630131933804,2277.9289802600692,3285.5466315847616,3183.565435146305,3390.810827733828,966.3054688759056,927.0069248071659,1008.3774811269606,std
