day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710521.872,710480,710555,129.741,94,169,0.0,0,0,0.0,0,0,0.0,0,0,5.42,0,14,0.0,0,0
1,710367.729,710324,710422,251.028,204,294,0.0,0,0,1.264,0,7,0.0,0,0,14.424,5,28,0.727,0,6
2,710199.126,710133,710269,372.432,319,431,0.0,0,0,4.669,0,14,0.0,0,0,25.687,8,45,2.836,0,9
3,710011.306,709932,710098,498.513,425,569,0.0,0,0,10.619,2,25,0.0,0,0,38.752,19,60,6.726,1,20
4,709799.316,709701,709901,634.04,552,723,0.0,0,0,19.64,7,35,0.0,0,0,53.249,33,77,13.174,4,28
5,709558.638,709454,709666,782.236,671,866,0.0,0,0,32.061,17,53,0.0,0,0,69.559,45,99,22.499,9,43
6,709284.673,709152,709404,945.647,822,1052,0.001,0,1,48.216,26,71,0.0,0,0,87.617,57,116,35.091,18,55
7,708972.138,708783,709101,1128.747,995,1260,0.015,0,2,68.85,39,99,0.0,0,0,107.309,82,140,51.345,32,74
8,708614.409,708393,708766,1335.215,1177,1482,0.042,0,2,94.002,63,125,0.0,0,0,129.459,89,168,72.203,47,103
9,708204.549,707972,708378,1569.58,1432,1732,0.121,0,2,124.364,90,164,0.001,0,1,154.055,122,200,97.673,71,135
10,707735.772,707492,707919,1834.917,1691,2011,0.234,0,3,160.968,116,203,0.003,0,1,181.42,140,232,128.944,94,172
11,707198.577,706900,707411,2136.36,1968,2333,0.422,0,4,204.644,147,253,0.005,0,1,212.077,162,278,166.096,124,209
12,706583.717,706221,706804,2480.141,2255,2698,0.71,0,6,256.68,207,305,0.006,0,1,246.711,185,299,209.93,165,257
13,705881.762,705484,706140,2870.035,2655,3126,1.112,0,7,317.353,260,375,0.009,0,1,286.164,233,348,261.316,200,319
14,705079.031,704725,705366,3314.873,3089,3567,1.682,0,7,388.125,329,461,0.013,0,2,331.017,269,398,320.733,263,384
15,704163.883,703773,704484,3819.402,3535,4084,2.474,0,9,471.33,403,537,0.017,0,2,381.281,318,454,390.497,324,466
16,703115.366,702664,703474,4397.927,4133,4700,3.521,0,10,568.434,492,643,0.039,0,2,438.361,368,509,470.09,391,543
17,701919.456,701420,702342,5054.736,4802,5399,4.877,0,13,681.155,592,756,0.055,0,2,502.938,428,589,562.191,477,644
18,700553.402,700060,701020,5804.679,5478,6119,6.399,0,20,811.368,706,895,0.085,0,3,577.559,492,661,667.002,572,765
19,698996.071,698340,699558,6656.311,6287,7054,8.448,0,21,962.238,852,1058,0.128,0,3,661.851,566,753,787.224,674,896
20,697221.36,696574,697906,7625.733,7236,8124,10.819,1,24,1137.832,1016,1255,0.183,0,3,757.734,642,846,924.504,809,1042
21,695199.316,694389,696033,8724.296,8254,9395,13.715,2,26,1338.445,1212,1463,0.263,0,3,868.06,753,986,1081.168,975,1211
22,692896.183,692013,693855,9975.353,9407,10659,17.292,2,31,1571.622,1436,1709,0.347,0,4,991.857,877,1107,1259.334,1134,1391
23,692067.016,691135,693077,9622.148,9080,10296,21.332,8,35,1840.461,1685,1990,0.45,0,5,1126.505,1005,1256,1463.386,1343,1595
24,691118.24,690146,692167,9426.388,8898,9995,26.203,9,41,2146.449,1981,2296,0.591,0,5,1219.446,1064,1384,1694.537,1565,1869
25,690062.895,689021,691146,9362.101,8852,9907,31.92,12,51,2482.322,2282,2671,0.766,0,5,1283.138,1129,1402,1948.634,1809,2115
26,688910.563,687851,690098,9403.121,8899,9908,38.44,19,63,2841.407,2634,3070,0.946,0,5,1329.97,1218,1460,2220.938,2058,2409
27,687666.427,686496,688948,9531.655,8951,10094,45.943,24,68,3222.465,2990,3473,1.192,0,5,1366.854,1244,1520,2507.665,2334,2681
28,686338.175,685079,687625,9728.819,9237,10311,54.402,31,84,3624.637,3374,3909,1.515,0,6,1398.964,1271,1532,2807.185,2591,3016
29,684924.652,683554,686289,9987.747,9442,10557,64.198,35,101,4047.033,3795,4337,1.906,0,7,1432.267,1292,1598,3115.023,2883,3328
30,683426.379,681942,684868,10300.783,9752,10929,75.35,48,106,4491.668,4205,4794,2.34,0,9,1467.808,1327,1594,3431.176,3195,3664
31,681846.324,680264,683367,10658.534,10106,11251,87.805,55,121,4963.375,4640,5261,2.907,0,10,1505.864,1377,1658,3751.34,3482,4045
32,680180.197,678492,681740,11060.209,10508,11701,101.522,68,138,5462.236,5110,5800,3.636,0,12,1547.928,1401,1709,4076.119,3784,4393
33,678426.468,676661,680010,11502.254,10965,12225,116.72,83,159,5989.454,5633,6375,4.475,0,17,1595.544,1425,1747,4401.978,4130,4720
34,676590.857,674716,678272,11972.466,11455,12717,132.936,96,178,6549.221,6178,6938,5.453,1,19,1648.329,1513,1809,4729.969,4436,5074
35,674663.89,672602,676491,12476.756,11924,13240,150.375,110,199,7145.793,6758,7538,6.622,1,21,1707.025,1556,1872,5058.352,4718,5462
36,672647.396,670476,674577,13012.345,12440,13873,169.153,127,224,7777.102,7333,8179,8.012,1,25,1770.383,1618,1972,5389.4,5041,5811
