day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664893.528,664798,664963,507.438,437,581,0.0,0,0,0.0,0,0,0.0,0,0,45.395,26,69,0.0,0,0
1,664307.839,664186,664423,997.871,899,1111,0.0,0,0,2.956,0,9,0.0,0,0,128.682,90,165,0.245,0,3
2,663666.424,663532,663791,1501.152,1360,1632,0.0,0,0,11.191,2,23,0.0,0,0,245.393,199,290,1.022,0,7
3,662944.735,662782,663117,2039.767,1896,2210,0.0,0,0,26.732,11,44,0.0,0,0,395.771,328,460,2.513,0,10
4,662119.68,661862,662313,2634.429,2445,2836,0.0,0,0,51.881,29,76,0.0,0,0,579.275,511,675,4.948,0,15
5,661169.395,660897,661388,3300.878,3075,3516,0.02,0,1,88.846,55,122,0.0,0,0,799.665,710,940,8.28,1,20
6,660067.63,659730,660337,4060.182,3811,4372,0.095,0,2,140.154,92,181,0.0,0,0,1058.805,965,1189,12.311,3,25
7,658790.096,658374,659151,4928.445,4633,5284,0.225,0,3,208.669,157,255,0.0,0,0,1362.211,1236,1501,17.452,5,35
8,657306.214,656878,657762,5923.176,5484,6271,0.514,0,4,297.515,237,349,0.003,0,1,1718.673,1591,1897,23.167,9,40
9,655585.275,655053,656125,7066.82,6628,7475,0.891,0,5,409.791,345,480,0.004,0,1,2131.949,1980,2316,30.013,13,47
10,653586.738,652987,654267,8387.207,7855,8889,1.386,0,7,549.584,475,623,0.005,0,1,2610.63,2424,2807,38.344,21,59
11,651269.85,650533,652039,9909.628,9273,10469,2.06,0,8,721.647,636,802,0.005,0,1,3164.068,2951,3385,47.687,22,73
12,648587.251,647680,649477,11660.307,10990,12396,2.894,0,9,929.485,831,1051,0.006,0,1,3807.456,3543,4045,58.777,30,90
13,645489.663,644467,646556,13671.223,12863,14440,3.985,0,11,1180.562,1071,1331,0.007,0,1,4549.704,4226,4827,71.793,47,112
14,641912.145,640639,643183,15984.596,15009,16957,5.384,0,14,1481.523,1335,1668,0.009,0,1,5405.01,5076,5711,86.734,57,120
15,637787.2,636179,639048,18637.089,17700,19828,7.034,1,16,1838.183,1691,2047,0.013,0,1,6396.33,5966,6799,104.032,67,139
16,633036.618,631146,634542,21681.763,20538,23088,8.925,1,18,2260.686,2097,2482,0.018,0,1,7536.045,7110,7974,123.921,80,164
17,627577.526,625363,629347,25163.036,23823,26790,11.18,2,24,2759.797,2556,3013,0.024,0,1,8848.716,8324,9319,146.811,109,195
18,621314.54,618648,623467,29138.011,27553,31069,13.865,4,27,3344.98,3129,3618,0.029,0,1,10360.908,9834,10906,173.02,131,219
19,614147.556,610993,616822,33663.92,31761,35927,17.074,7,32,4031.498,3806,4377,0.041,0,2,12095.504,11472,12843,203.371,159,251
20,605974.759,602427,609058,38793.688,36619,41361,20.769,9,38,4833.701,4559,5221,0.057,0,2,14083.953,13366,15012,238.279,187,289
21,596667.612,592489,600311,44601.611,42029,47455,25.038,11,43,5769.865,5458,6196,0.073,0,2,16357.284,15485,17376,278.891,226,335
22,586109.628,581363,590460,51143.344,48091,54342,30.068,14,47,6856.511,6459,7293,0.097,0,2,18956.523,17960,20177,325.472,256,400
23,584403.831,579543,588828,48292.215,45460,51329,35.718,18,56,8116.934,7695,8613,0.118,0,3,21881.097,20637,23344,378.977,307,453
24,582450.333,577440,587041,45943.757,43302,48824,42.486,25,67,9571.303,9119,10119,0.158,0,3,24387.799,22882,25909,439.559,364,521
25,580276.312,575084,584942,44026.527,41444,46818,50.201,31,77,11195.238,10602,11853,0.196,0,3,26547.406,25024,28382,503.66,419,588
26,577911.502,572608,582735,42468.521,39867,45091,59.164,36,89,12971.175,12268,13774,0.246,0,4,28414.434,26813,30301,567.602,490,654
27,575376.938,569968,580339,41225.217,38676,43831,69.507,42,98,14880.093,14099,15818,0.301,0,4,30032.206,28334,31908,627.552,521,733
28,572695.617,567182,577727,40232.132,37889,42783,80.863,52,111,16907.452,16051,18040,0.368,0,4,31455.025,29671,33410,679.091,576,783
29,569879.978,564359,575092,39460.525,37169,41980,93.505,66,123,19040.796,18046,20343,0.446,0,4,32708.707,30884,34761,723.963,625,828
30,566948.977,561183,572317,38878.018,36578,41402,106.774,76,138,21265.188,20162,22787,0.548,0,5,33817.575,32030,35831,763.28,677,870
31,563909.684,558086,569392,38453.847,36316,40927,120.592,83,164,23572.666,22377,25191,0.666,0,6,34809.3,32889,36817,797.394,709,897
32,560772.077,554825,566318,38167.488,36056,40472,134.56,91,172,25950.795,24675,27766,0.796,0,6,35702.957,33693,37923,830.023,734,934
33,557548.015,551420,563340,37991.432,35825,40262,148.557,105,192,28396.751,27014,30337,0.932,0,6,36516.292,34413,38681,858.615,758,964
34,554240.102,547945,560049,37915.811,35695,40062,162.498,127,210,30903.177,29347,32949,1.126,0,6,37262.793,35057,39557,884.492,766,996
35,550850.299,544361,556692,37931.125,35809,40113,176.342,133,221,33462.24,31802,35663,1.315,0,7,37956.517,35756,40250,908.737,789,1027
36,547390.947,540784,553465,38011.114,35868,40101,190.215,150,246,36074.472,34279,38442,1.498,0,7,38608.551,36307,40924,930.051,811,1057
37,543862.987,537029,550092,38155.6,36133,40177,203.569,152,259,38732.226,36866,41258,1.707,0,8,39225.192,36928,41588,949.947,838,1094
38,540270.063,533361,546758,38349.281,36359,40329,216.387,168,270,41436.016,39414,44099,1.952,0,9,39816.229,37545,42242,969.194,852,1084
