age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,576009.8361959798,565663.6683417085,587524.7236180905,60262.06830653265,57943.43718592965,62556.80904522613,337.38959296482415,284.66331658291455,394.16582914572865,545600.2748844221,534840.7638190954,555225.3316582915,16.503381909547738,7.221105527638191,28.979899497487438,80440.71348743718,77686.27135678392,83152.47738693467,764.4741256281408,676.1005025125628,856.2160804020101,average
1,99.0,290406.4652211055,283988.80904522614,296577.2964824121,29719.83411055276,28460.748743718592,31024.954773869347,351.29405025125635,295.76884422110555,409.8492462311558,275230.24571859295,269575.5879396985,281091.5929648241,43.463341708542714,24.195979899497488,68.01005025125629,37280.94443718593,35886.15577889447,38766.10552763819,982.1197185929648,879.0301507537688,1089.929648241206,average
2,99.0,348151.60152763815,341745.5929648241,354639.43216080405,27907.08763316583,26656.91959798995,29099.447236180906,334.43633668341704,279.0150753768844,391.0854271356784,249242.98926130656,243445.1959798995,255089.0351758794,39.233356783919604,23.487437185929647,58.814070351758794,34866.54693969849,33459.020100502516,36219.959798994976,917.177135678392,816.713567839196,1021.8693467336683,average
3,99.0,395508.42963819095,388236.93969849247,403483.351758794,35994.94308542714,34445.502512562816,37511.9648241206,377.9716834170854,319.0100502512563,438.3065326633166,326722.4410502513,319442.3366834171,333454.1859296482,103.25281909547738,76.4321608040201,131.52261306532662,45072.64957286431,43321.738693467334,46713.17085427135,1186.8467386934674,1071.0251256281408,1307.4572864321608,average
4,99.0,387621.82288442214,380920.34673366835,393921.5477386935,28604.83936683417,27391.21608040201,29764.743718592967,364.516391959799,307.9849246231156,425.61306532663315,253103.77432160798,247548.91959798994,259200.24120603016,258.4273216080402,203.7537688442211,303.643216080402,35691.25890452261,34322.20100502513,36987.30150753769,938.7772060301508,837.1005025125628,1043.2613065326634,average
5,99.0,369181.01116582914,364606.88442211057,374264.10552763817,21736.667623115576,20860.306532663315,22597.251256281408,428.4940201005025,366.6884422110553,493.321608040201,178494.52463819095,174076.72864321608,182527.47236180905,502.0096180904523,439.66331658291455,565.1407035175879,26931.79394974874,25951.125628140704,27895.56783919598,706.8395678391961,622.2361809045226,796.105527638191,average
6,99.0,446887.9189145729,442646.9698492462,451573.7889447236,17706.26649246231,16963.5175879397,18441.804020100502,525.8751206030151,457.19095477386935,596.7587939698492,141342.93554271353,137410.43718592965,144899.27135678392,1264.553608040201,1161.1507537688442,1376.537688442211,21854.014110552765,21018.748743718592,22715.48743718593,572.763040201005,496.3316582914573,652.8793969849246,average
7,99.0,24699.984809045225,24122.155778894474,25332.9648241206,6380.902718592965,5958.804020100502,6824.145728643216,80.05658291457286,57.66834170854271,105.65829145728644,72640.61884924624,72042.42713567839,73200.4120603015,31.360040201005027,17.537688442211056,47.48743718592965,8113.185592964824,7715.040201005025,8525.100502512563,214.99052763819094,177.8894472361809,253.96482412060303,average
,,354808.38379459793,348991.4208542714,360914.6513819095,28539.076167085426,27335.056532663315,29727.640075376883,350.00422236180907,295.998743718593,406.8448492462312,255297.22553329146,249797.79962311557,260585.942839196,282.35043592964826,244.18027638190952,322.51695979899495,36281.38837437186,34920.03768844221,37621.89635678392,785.4985075376884,697.053391959799,877.7104271356784,aoa
,,157440.23184026615,155075.8410782223,160109.20532655233,15667.72516731276,15097.762340940202,16227.01305523873,126.12855277736458,112.67622477929577,139.3962008091824,142459.9608964572,139641.3770030538,144994.89452192342,430.1935265839335,398.82633877205797,463.33870072109096,21110.908152924174,20412.754393031657,21787.245464749285,297.11443476748366,273.2762087035806,321.74461580873947,std
