day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266706.105,1266678,1266725,45.524,27,71,0.0,0,0,0.0,0,0,0.0,0,0,3.868,0,12,0.0,0,0
1,1266652.261,1266606,1266684,90.93,65,133,0.0,0,0,0.146,0,2,0.0,0,0,11.051,1,24,0.028,0,1
2,1266589.425,1266540,1266638,141.251,106,178,0.0,0,0,0.583,0,4,0.0,0,0,21.518,7,40,0.159,0,3
3,1266512.88,1266435,1266573,200.667,156,257,0.0,0,0,1.488,0,7,0.0,0,0,35.537,15,58,0.384,0,4
4,1266417.044,1266314,1266491,274.107,208,352,0.0,0,0,2.989,0,9,0.0,0,0,53.486,32,88,0.731,0,7
5,1266295.871,1266167,1266401,366.101,286,460,0.0,0,0,5.239,0,14,0.0,0,0,76.755,50,115,1.256,0,7
6,1266141.605,1265985,1266290,483.176,371,599,0.0,0,0,8.409,0,19,0.0,0,0,105.962,75,149,2.015,0,7
7,1265941.645,1265764,1266111,635.739,497,795,0.006,0,1,12.814,1,29,0.0,0,0,142.882,99,201,2.939,0,9
8,1265684.007,1265420,1265883,832.275,646,1056,0.017,0,1,18.941,6,37,0.0,0,0,190.17,138,266,4.267,0,17
9,1265351.384,1265029,1265641,1086.121,851,1342,0.03,0,1,26.946,14,46,0.0,0,0,250.933,189,331,5.896,0,17
10,1264920.7,1264479,1265289,1415.714,1117,1761,0.066,0,2,37.671,20,58,0.0,0,0,328.744,256,426,8.048,1,19
11,1264356.442,1263787,1264812,1848.982,1439,2312,0.121,0,3,51.804,28,76,0.001,0,1,429.196,338,557,10.786,2,23
12,1263621.702,1262882,1264223,2414.059,1888,3017,0.198,0,3,70.386,45,105,0.001,0,1,559.306,434,726,14.208,5,27
13,1262660.304,1261643,1263525,3155.609,2447,4016,0.319,0,3,94.345,63,139,0.001,0,1,728.089,589,931,18.613,6,36
14,1261402.651,1260083,1262497,4127.113,3241,5211,0.507,0,4,126.174,86,176,0.001,0,1,946.604,749,1234,24.063,9,43
15,1259753.214,1257996,1261264,5403.14,4189,6810,0.745,0,5,167.279,119,217,0.001,0,1,1232.588,974,1563,31.236,13,50
16,1257591.374,1255241,1259586,7077.864,5525,8944,1.068,0,5,221.099,156,283,0.001,0,1,1605.706,1257,2039,40.168,18,66
17,1254750.958,1251644,1257519,9283.124,7090,11808,1.528,0,6,291.008,223,371,0.001,0,1,2091.966,1638,2631,51.792,27,78
18,1251026.351,1246857,1254711,12174.243,9222,15567,2.045,0,9,382.607,289,496,0.001,0,1,2730.992,2144,3413,67.062,41,102
19,1246137.357,1240761,1250961,15973.625,12152,20287,2.761,0,11,502.123,386,660,0.001,0,1,3566.409,2765,4447,86.818,55,132
20,1239734.161,1232684,1246099,20945.418,15868,26582,3.697,0,14,657.784,520,839,0.001,0,1,4664.704,3602,5847,112.799,73,165
21,1231344.372,1222088,1239642,27459.977,20854,34825,4.848,0,15,860.524,687,1095,0.001,0,1,6104.771,4742,7636,147.219,89,209
22,1220373.493,1208423,1231112,35977.915,27572,45381,6.388,1,15,1126.471,885,1431,0.002,0,1,7987.541,6255,10077,191.913,117,267
23,1212853.164,1198984,1225280,40288.614,31001,50761,8.337,1,19,1474.727,1144,1844,0.005,0,1,10451.079,8132,13138,250.92,152,351
24,1203025.977,1186725,1217497,46519.014,35962,58478,10.838,2,24,1929.909,1510,2409,0.007,0,1,13148.53,10236,16547,328.874,213,426
25,1190925.041,1171622,1208163,54468.388,42048,68346,14.197,5,27,2504.401,1952,3158,0.013,0,1,16215.967,12541,20417,425.291,304,570
26,1176486.553,1153626,1196751,64045.605,49730,80377,18.605,8,38,3214.749,2515,4028,0.015,0,1,19772.777,15365,24824,542.154,383,706
27,1159583.932,1132714,1183332,75229.729,58740,94061,24.223,9,46,4084.331,3147,5146,0.023,0,2,23927.607,18561,30060,679.717,489,898
28,1140042.163,1108463,1167626,88060.728,69162,109776,31.799,15,56,5139.534,3957,6445,0.028,0,2,28775.478,22331,36170,839.821,576,1070
29,1117647.26,1080887,1149856,102598.742,80650,127422,41.223,20,65,6413.179,4966,8072,0.04,0,2,34417.574,26797,43292,1027.893,740,1296
30,1092174.28,1049748,1129746,118914.105,93584,147121,53.014,28,83,7940.7,6119,9998,0.049,0,2,40958.546,32116,51512,1246.713,918,1576
31,1063383.604,1014833,1106676,137085.852,108352,168923,67.242,41,108,9766.268,7614,12356,0.069,0,2,48496.679,37979,60755,1498.709,1106,1875
32,1031053.307,975814,1080588,157184.699,124697,192935,84.36,56,124,11932.713,9305,14962,0.099,0,3,57121.852,44824,71425,1792.203,1290,2261
33,994994.165,932961,1051110,179211.307,143010,218684,104.617,70,150,14487.394,11348,18106,0.145,0,3,66958.861,52667,83421,2130.8,1529,2689
34,955067.225,885849,1018046,203141.808,163282,246361,127.984,86,175,17486.363,13648,21854,0.201,0,4,78101.253,61602,96864,2517.284,1880,3202
35,911230.985,834668,980759,228840.858,185911,275338,155.421,111,218,20994.743,16382,26167,0.269,0,4,90637.619,71868,112170,2959.96,2212,3771
36,863516.266,780524,939874,256128.884,210295,305106,185.522,130,249,25079.831,19553,31387,0.367,0,4,104641.548,83286,128652,3463.25,2693,4365
37,812099.712,723669,895071,284676.866,236195,334746,219.681,165,293,29803.261,23370,37209,0.499,0,4,120189.614,96001,146974,4032.48,3186,5066
38,757309.495,664183,846385,314049.006,263904,364398,257.348,194,326,35240.283,27706,43805,0.672,0,4,137308.799,110267,166908,4671.543,3752,5765
39,699663.0,602779,794257,343666.546,292462,393349,298.378,230,379,41469.673,32819,51368,0.894,0,6,155982.691,126126,188150,5381.535,4317,6608
40,639805.889,539907,738671,372849.444,321679,421101,342.425,260,430,48565.349,38457,59858,1.181,0,7,176182.681,143280,211012,6171.281,4995,7517
41,578621.388,477890,680591,400741.513,351558,445321,388.571,300,490,56603.049,45119,69493,1.527,0,7,197815.948,162120,235094,7035.938,5706,8551
42,517064.362,417829,620241,426535.374,379783,465531,436.374,356,539,65656.335,52566,80388,2.034,0,8,220698.85,182345,260035,7975.843,6500,9544
43,456236.536,360204,559224,449286.583,406912,481546,483.882,394,583,75785.872,60934,92428,2.616,0,10,244636.876,204486,285390,8993.257,7384,10656
44,397248.542,306261,498071,468172.489,431930,492897,531.542,433,637,87053.319,70540,105400,3.397,0,12,269340.717,227126,310840,10071.451,8295,11842
45,341141.811,256445,437855,482497.057,453436,498507,577.146,479,673,99501.925,81058,119913,4.222,0,14,294475.14,251434,336206,11214.628,9263,13154
46,288888.604,212088,379438,491690.369,471036,499341,619.505,507,714,113174.695,92646,135523,5.33,0,15,319659.95,275852,361219,12401.347,10245,14457
47,241225.087,172808,324481,495465.668,484095,498504,657.641,564,749,128067.958,105587,152428,6.625,0,16,344519.564,301123,385285,13628.225,11387,15682
48,198656.906,139256,273500,493805.905,482461,497126,690.81,602,792,144183.638,119525,170610,8.141,1,19,368642.458,326237,407306,14863.916,12670,16841
49,161422.371,110736,227650,486958.747,467463,495619,719.446,634,815,161502.499,134571,189820,9.833,1,21,391625.736,350968,428105,16101.624,13989,18057
50,129521.737,87008,186518,475389.354,449581,492489,742.933,659,836,179988.539,151047,210264,11.735,3,23,413104.459,374695,446405,17312.516,15329,19190
51,102732.025,67727,151216,459749.576,428406,484164,761.991,674,854,199588.408,168791,231545,13.862,4,26,432765.972,397224,463110,18482.445,16394,20205
52,80639.416,52298,120914,440815.102,405540,471253,776.646,684,861,220209.35,187498,253493,16.271,6,30,450395.171,417976,477542,19579.183,17580,21135
53,62742.237,40212,95604,419374.158,381311,454000,788.082,701,887,241762.249,206848,276376,18.95,7,38,465815.471,436703,489294,20601.365,18810,22103
54,48453.424,30876,74762,396228.151,356370,434447,797.388,712,880,264157.284,227964,300239,21.696,7,41,478931.825,453768,498537,21519.109,19907,22872
55,37202.926,23485,57893,372108.093,332036,412674,803.975,713,894,287303.131,249647,324511,24.665,8,44,489686.044,468401,505327,22319.556,20733,23470
56,28440.463,17805,44577,347655.294,308271,389230,809.323,722,907,311064.932,271982,349194,27.885,13,48,498113.926,480832,509788,22996.968,21584,24011
57,21689.125,13632,34141,323373.555,284986,364783,813.696,726,916,335322.01,295468,374039,31.264,16,50,504297.344,491099,512331,23547.177,22382,24466
58,16521.454,10339,26181,299683.579,263140,340480,816.816,719,922,359989.995,319233,399262,34.846,19,57,508308.618,498526,512852,23963.719,22971,24824
