day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809712.687,809658,809775,345.975,280,398,0.0,0,0,0.0,0,0,0.0,0,0,49.66,31,77,0.0,0,0
1,809250.155,809132,809363,676.212,591,773,0.0,0,0,7.783,1,22,0.0,0,0,132.75,99,173,1.686,0,8
2,808710.678,808592,808862,1026.712,898,1120,0.0,0,0,28.424,10,49,0.0,0,0,242.09,198,295,6.211,0,15
3,808070.081,807902,808245,1416.669,1280,1563,0.0,0,0,66.452,36,98,0.0,0,0,376.212,318,446,14.709,4,29
4,807303.995,807098,807559,1865.77,1675,2002,0.0,0,0,125.19,90,164,0.0,0,0,535.145,465,628,28.382,15,45
5,806386.432,806170,806681,2386.977,2146,2545,0.011,0,1,209.065,161,258,0.0,0,0,723.959,635,805,48.1,30,73
6,805290.058,805036,805638,2997.273,2710,3173,0.073,0,3,322.644,265,383,0.0,0,0,945.031,848,1046,75.034,41,102
7,803986.495,803677,804382,3709.235,3397,3926,0.268,0,4,472.033,402,542,0.001,0,1,1204.225,1087,1325,109.397,75,142
8,802437.973,801991,802847,4543.434,4237,4849,0.673,0,5,664.566,571,749,0.002,0,1,1505.73,1381,1671,152.444,106,194
9,800600.724,800151,801099,5524.164,5170,5779,1.356,0,8,907.129,819,1026,0.003,0,1,1858.457,1702,2012,205.344,155,256
10,798432.871,797905,799019,6661.952,6274,6948,2.405,0,10,1208.943,1103,1321,0.009,0,1,2275.472,2120,2472,268.466,209,319
11,795875.218,795267,796570,7996.016,7607,8350,3.87,0,14,1579.807,1433,1714,0.019,0,1,2761.321,2554,2980,344.746,273,414
12,792867.259,792128,793620,9546.317,9081,9957,5.948,0,16,2034.04,1870,2188,0.028,0,1,3329.818,3098,3583,435.26,373,498
13,789337.474,788317,790236,11352.442,10838,11918,8.584,1,20,2584.529,2388,2767,0.055,0,2,3993.791,3756,4283,543.023,473,627
14,785196.945,783973,786268,13455.261,12812,14132,11.947,3,24,3246.319,3057,3479,0.085,0,2,4770.969,4460,5088,669.271,583,755
15,780357.808,778953,781707,15894.466,15056,16650,15.926,5,31,4041.131,3784,4323,0.139,0,2,5674.711,5304,6021,819.586,719,930
16,774715.874,773015,776166,18710.976,17852,19633,20.972,9,42,4990.088,4660,5375,0.201,0,3,6729.17,6365,7096,994.628,882,1101
17,768146.474,766243,769861,21973.479,21011,22990,27.276,13,54,6119.259,5813,6557,0.278,0,3,7950.613,7477,8355,1200.016,1082,1355
18,760523.793,758327,762549,25723.611,24524,26806,34.869,17,60,7456.323,7063,7910,0.393,0,3,9369.668,8879,9778,1440.702,1310,1586
