day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266748.945,1266737,1266756,6.515,0,18,0.0,0,0,0.0,0,0,0.0,0,0,0.147,0,3,0.0,0,0
1,1266740.527,1266722,1266752,13.914,4,30,0.0,0,0,0.005,0,1,0.0,0,0,0.438,0,3,0.156,0,2
2,1266729.765,1266707,1266748,23.074,7,44,0.0,0,0,0.026,0,1,0.0,0,0,0.863,0,5,0.608,0,6
3,1266715.895,1266679,1266739,34.623,16,69,0.0,0,0,0.072,0,2,0.0,0,0,1.448,0,7,1.365,0,8
4,1266697.639,1266650,1266731,49.786,25,93,0.0,0,0,0.16,0,2,0.0,0,0,2.14,0,7,2.668,0,12
5,1266673.753,1266617,1266721,69.427,33,119,0.019,0,1,0.392,0,3,0.0,0,0,3.23,0,10,4.291,0,14
6,1266642.198,1266564,1266705,95.075,47,156,0.081,0,2,0.908,0,5,0.0,0,0,4.704,0,12,6.339,0,18
7,1266600.393,1266483,1266683,128.95,65,226,0.184,0,3,1.826,0,8,0.0,0,0,6.565,0,16,9.036,0,25
8,1266544.308,1266401,1266654,174.745,86,285,0.345,0,3,3.297,0,12,0.001,0,1,9.069,0,25,12.459,2,33
9,1266469.828,1266276,1266614,235.201,112,387,0.535,0,4,5.327,0,16,0.001,0,1,12.486,2,29,16.84,2,40
10,1266369.662,1266113,1266551,316.768,167,526,0.825,0,5,8.18,0,20,0.002,0,1,16.903,4,39,22.634,6,49
11,1266235.935,1265901,1266473,425.743,230,694,1.194,0,5,12.22,1,31,0.004,0,1,22.738,7,50,30.232,9,60
12,1266057.068,1265616,1266401,571.415,287,960,1.7,0,6,17.731,3,39,0.004,0,1,30.548,10,60,39.924,13,80
13,1265816.327,1265176,1266271,767.588,394,1320,2.299,0,9,24.786,3,51,0.007,0,1,41.203,15,75,53.398,21,105
14,1265492.741,1264559,1266115,1032.019,515,1851,3.212,0,10,34.405,7,68,0.009,0,1,55.291,20,101,71.382,20,133
15,1265059.51,1263795,1265915,1385.336,683,2457,4.359,0,13,47.444,14,93,0.013,0,1,74.069,30,131,95.196,47,164
16,1264475.04,1262762,1265641,1862.961,910,3299,5.846,0,16,64.5,28,111,0.019,0,1,99.499,44,182,127.777,57,220
17,1263687.388,1261302,1265274,2506.265,1195,4475,7.908,1,19,87.447,40,152,0.028,0,1,133.902,59,241,170.508,77,296
18,1262627.65,1259262,1264795,3372.859,1584,6163,10.561,1,23,118.113,61,199,0.034,0,1,180.337,75,317,228.572,105,419
19,1261200.374,1256600,1264168,4541.454,2083,8343,14.098,3,30,159.115,82,265,0.043,0,1,241.809,110,444,306.716,137,590
20,1259279.537,1253104,1263299,6114.208,2788,11240,18.74,5,37,214.59,107,357,0.058,0,1,324.361,142,600,411.678,180,794
21,1256700.588,1248438,1262149,8223.939,3728,15040,25.109,8,47,287.897,144,487,0.075,0,2,435.984,199,818,553.801,238,1024
22,1253230.371,1241945,1260549,11063.14,5032,20429,33.538,8,65,387.404,196,654,0.094,0,2,585.846,287,1077,744.927,312,1335
23,1250698.693,1237338,1259312,12746.686,5842,23444,44.994,12,82,520.558,261,923,0.134,0,2,788.575,377,1406,1001.577,466,1772
24,1247293.817,1231155,1257673,15174.199,7039,27827,60.087,25,111,700.139,340,1272,0.174,0,2,1015.322,482,1802,1348.071,635,2422
25,1243128.588,1223759,1255734,18177.24,8392,33101,79.905,29,135,939.456,454,1689,0.227,0,3,1280.836,602,2261,1750.443,815,3252
26,1238168.635,1214928,1253413,21743.06,10115,39337,106.88,39,176,1257.363,605,2256,0.306,0,3,1596.117,734,2868,2202.005,997,4073
27,1232309.456,1204340,1250725,25932.695,12012,46957,141.952,52,242,1677.668,837,3001,0.433,0,4,1971.35,876,3543,2708.555,1253,4976
28,1225410.582,1191870,1247539,30843.054,14301,55899,188.498,74,334,2235.602,1083,4056,0.602,0,5,2413.175,1086,4265,3257.115,1543,5929
29,1217331.387,1177459,1243847,36559.681,16921,66065,240.918,85,428,2919.737,1399,5328,0.831,0,5,2934.145,1330,5232,3901.865,1838,7052
30,1207893.232,1160790,1239402,43193.245,20096,77593,299.356,132,510,3746.819,1803,6837,1.158,0,6,3547.457,1575,6356,4665.158,2160,8560
31,1196889.599,1141269,1234192,50887.524,23742,91236,364.319,159,586,4749.347,2230,8648,1.569,0,7,4266.82,1887,7642,5562.835,2596,10193
32,1184087.709,1118927,1228001,59788.274,28161,106496,436.383,215,693,5954.665,2812,10846,2.145,0,9,5110.262,2256,9157,6613.384,3040,12084
33,1169227.751,1093143,1220803,70070.144,33228,124221,515.127,263,796,7402.377,3465,13501,2.856,0,10,6093.268,2710,10890,7843.291,3711,14322
34,1152042.674,1064165,1212505,81887.579,38972,143829,600.661,324,912,9134.984,4222,16779,3.726,0,13,7241.742,3236,12879,9265.588,4322,16723
35,1132229.985,1031538,1202746,95422.524,45763,165588,693.687,385,1033,11203.924,5155,20544,4.872,0,16,8581.084,3871,15144,10912.179,5129,19449
36,1109492.155,994438,1191250,110846.424,53786,189947,792.373,439,1168,13663.365,6273,24950,6.263,0,20,10134.078,4618,17963,12824.765,6079,22582
37,1083514.347,953331,1178021,128329.856,62796,216312,894.853,514,1283,16586.374,7675,30386,7.996,1,23,11926.12,5547,20999,15026.837,7025,26362
38,1054007.82,907517,1162528,148000.413,73521,245626,997.881,591,1387,20036.332,9159,36589,10.238,1,28,13989.423,6532,24365,17556.022,8380,30487
39,1020714.087,857697,1144647,169952.453,85845,276610,1099.692,661,1477,24106.73,11014,43738,12.894,1,34,16356.395,7706,28280,20462.913,9866,35301
40,983405.427,804104,1124225,194239.108,99628,308842,1197.238,759,1538,28897.515,13261,52169,16.203,2,39,19059.932,9128,32737,23761.777,11706,40524
41,941975.598,746936,1100705,220776.903,115453,342393,1291.884,876,1601,34510.816,15821,62132,20.242,3,47,22132.761,10784,37601,27494.939,13664,46059
42,896383.489,686737,1074067,249452.916,133065,375983,1378.463,950,1664,41055.514,18926,73384,25.058,6,53,25591.756,12742,42853,31706.896,15901,52452
43,846748.121,625033,1043688,279970.017,153264,408789,1458.697,1047,1717,48675.662,22622,86446,30.843,10,60,29473.521,14891,48241,36384.322,18477,59080
44,793359.953,562305,1009172,311903.912,175941,439947,1530.128,1140,1790,57494.418,27125,101146,37.627,12,69,33789.505,17321,54334,41567.665,21452,66648
