day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,810082.249,810060,810106,43.755,23,64,0.0,0,0,0.0,0,0,0.0,0,0,3.721,0,11,0.0,0,0
1,810026.227,809993,810058,90.15,65,117,0.0,0,0,0.393,0,4,0.0,0,0,10.483,3,22,0.175,0,4
2,809954.719,809910,810001,147.224,110,193,0.0,0,0,1.536,0,8,0.0,0,0,19.968,6,35,0.591,0,4
3,809860.488,809786,809925,221.045,170,281,0.0,0,0,3.728,0,11,0.0,0,0,32.957,17,58,1.44,0,7
4,809736.042,809616,809814,317.705,251,415,0.0,0,0,7.277,0,18,0.0,0,0,50.121,28,77,2.752,0,9
5,809572.377,809430,809673,443.5,347,554,0.023,0,2,12.99,2,29,0.0,0,0,72.584,43,101,4.691,0,13
6,809357.577,809189,809482,607.392,499,754,0.074,0,2,21.256,7,41,0.0,0,0,102.51,65,141,7.296,1,17
7,809075.222,808871,809244,821.713,682,991,0.156,0,3,33.164,15,59,0.0,0,0,141.882,99,188,10.681,2,22
8,808705.036,808428,808942,1101.364,923,1333,0.282,0,4,49.792,26,77,0.0,0,0,193.61,144,245,15.289,4,30
9,808221.975,807871,808560,1465.631,1207,1757,0.498,0,4,73.117,45,104,0.001,0,1,260.523,197,318,21.125,8,38
10,807590.044,807141,808004,1941.731,1587,2305,0.81,0,5,104.228,66,139,0.001,0,1,348.114,258,439,28.931,11,47
11,806764.981,806217,807322,2560.917,2101,2999,1.189,0,6,146.397,107,193,0.001,0,1,463.164,357,575,39.035,18,68
12,805691.374,804921,806352,3365.238,2855,3976,1.684,0,7,202.69,145,265,0.006,0,1,612.558,478,753,52.099,29,79
13,804288.688,803282,805138,4414.333,3746,5166,2.359,0,9,276.645,205,358,0.008,0,1,808.818,651,979,69.338,42,102
14,802465.904,801122,803570,5775.54,4943,6787,3.316,0,10,375.256,287,489,0.011,0,1,1063.563,879,1269,91.631,61,133
15,800098.054,798371,801496,7541.384,6461,8779,4.563,0,11,504.483,399,628,0.023,0,1,1395.037,1176,1643,120.78,85,172
16,797026.405,794779,798823,9827.37,8503,11494,6.276,0,17,674.869,544,828,0.032,0,1,1826.36,1523,2125,158.996,103,227
17,793046.672,790105,795329,12786.389,11097,14945,8.512,0,20,897.226,723,1085,0.039,0,1,2385.238,2005,2797,208.437,153,280
18,787893.907,784202,790757,16611.617,14471,19257,11.493,2,26,1189.131,956,1436,0.052,0,2,3110.185,2638,3699,273.152,204,359
19,781242.72,776460,784826,21539.108,18859,25026,15.558,4,33,1568.818,1304,1890,0.08,0,2,4050.775,3448,4772,357.122,281,461
20,772672.387,766578,777483,27877.445,24289,32327,20.646,7,38,2063.643,1734,2460,0.109,0,2,5266.692,4486,6200,464.678,368,571
21,761677.909,753793,767811,35983.358,31360,41738,27.229,10,45,2707.718,2276,3232,0.145,0,2,6837.85,5833,8002,605.086,485,727
22,747634.859,737737,755303,46300.672,40584,53506,35.929,17,59,3544.036,3018,4185,0.195,0,2,8858.904,7708,10329,787.055,634,932
23,743832.231,733399,751884,45314.22,39783,52243,47.073,26,71,4629.712,3963,5465,0.264,0,3,11448.906,9988,13404,1023.109,856,1200
24,738943.974,727794,747593,45518.06,40003,52496,61.272,34,90,6031.93,5163,7151,0.363,0,3,13679.651,11903,15867,1325.458,1127,1573
25,733126.218,721190,742414,46623.344,41062,53548,79.36,47,113,7723.282,6654,9099,0.509,0,3,15686.86,13563,18280,1668.577,1439,1981
26,726471.926,713393,736548,48458.408,42499,55851,102.852,70,147,9697.142,8415,11483,0.716,0,5,17550.639,15078,20263,2026.369,1755,2347
27,719031.224,704899,730124,50893.13,44493,58683,132.44,93,174,11950.875,10347,14046,0.998,0,5,19352.062,16775,22238,2373.35,2051,2739
28,710819.765,695577,722603,53839.99,47327,61847,169.793,126,219,14494.924,12546,16957,1.412,0,7,21151.951,18467,24398,2687.711,2312,3087
29,701857.799,685604,714604,57233.679,50496,65389,212.195,161,268,17323.712,15024,20194,1.964,0,10,22975.965,20162,26553,2980.815,2552,3483
30,692135.864,674620,706074,61041.05,53867,69461,257.72,200,321,20427.395,17762,23800,2.705,0,11,24861.027,21782,28788,3266.446,2818,3805
31,681656.399,662815,696788,65209.968,57721,74049,305.11,239,363,23810.283,20772,27707,3.661,0,11,26830.379,23447,31011,3549.143,3051,4085
32,670395.082,650179,686652,69733.035,61942,78948,353.699,284,426,27480.951,23987,31997,4.882,0,14,28899.862,25329,33375,3838.309,3298,4483
33,658333.923,636782,675744,74584.947,66373,84156,402.164,318,477,31445.186,27460,36624,6.358,1,15,31096.791,27392,35667,4137.037,3618,4737
34,645473.792,622409,664244,79733.019,71039,89845,449.705,359,533,35724.692,31334,41501,8.265,1,19,33422.23,29362,38228,4450.148,3895,5137
35,631801.324,607185,651854,85163.969,76212,95643,496.982,393,587,40325.722,35359,46709,10.363,3,22,35890.906,31566,41118,4785.266,4125,5624
36,617321.932,591222,638426,90840.388,81880,101700,542.493,433,636,45276.874,39847,52451,12.916,4,26,38506.121,33912,43955,5139.822,4466,5979
37,602038.296,574400,624431,96731.768,87562,107939,585.879,477,679,50593.578,44565,58339,15.865,5,29,41274.69,36356,47175,5514.496,4762,6516
38,585969.654,557038,609571,102798.76,93421,114057,627.128,517,718,56299.734,49515,64951,19.071,6,33,44196.367,39155,50222,5911.354,5195,6930
39,569136.094,538708,593966,108998.892,99319,120635,667.043,536,768,62417.303,54846,72127,22.947,10,38,47267.095,42145,53287,6327.387,5578,7318
