age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,312498.7409095477,302659.11557788943,321060.8542713568,60600.860547738695,56179.115577889446,65057.09547738694,903.0283869346733,817.6180904522613,988.6231155778894,830839.846683417,822365.311557789,840583.8844221105,184.4722613065327,146.54773869346732,219.643216080402,43927.1215477387,41044.20603015075,46883.16582914573,5841.814170854272,5395.211055276382,6304.788944723618,average
1,99.0,160540.7684522613,154695.20603015076,165391.72361809044,30328.525150753772,27944.085427135677,32768.57788944724,422.2229949748743,362.84422110552765,481.8643216080402,415675.3536884422,410833.8140703518,421480.5477386935,203.0849849246231,167.67336683417085,246.5678391959799,21304.74423115578,19767.402010050253,22841.94974874372,3219.404085427136,2949.2964824120604,3507.969849246231,average
2,99.0,181030.62208542714,175415.88442211054,186291.9095477387,31166.89508040201,28847.638190954774,33523.43216080402,438.42359798994977,377.40201005025125,502.20603015075375,420630.17808040197,415441.6432160804,426100.06030150753,205.40315577889444,164.53768844221105,251.68844221105527,21894.75940201005,20403.653266331658,23414.643216080403,3309.232904522613,3035.241206030151,3594.9095477386936,average
3,99.0,212225.02787939704,205257.2864321608,218374.6834170854,38230.46965326633,35392.20603015075,41138.74874371859,469.71695979899494,406.56281407035175,530.5025125628141,519471.32653266325,513447.87939698494,526358.7587939699,507.2128291457287,437.5577889447236,567.1658291457286,26858.995306532666,25020.336683417085,28721.874371859296,4058.5974221105525,3732.0552763819096,4406.974874371859,average
4,99.0,203734.58997487443,197482.5728643216,209169.00502512563,32913.264281407035,30510.75879396985,35387.86432160804,493.36462814070353,429.25125628140705,559.8994974874372,438366.9487638191,433029.2964824121,444417.6331658292,1391.3376683417084,1281.6582914572864,1495.5879396984924,23121.408477386933,21559.859296482413,24724.48743718593,3494.410301507537,3217.1959798994976,3789.924623115578,average
5,99.0,196847.90687939696,191875.99497487437,201247.8040201005,26999.43027135679,25093.26633165829,28960.633165829146,622.9956180904522,549.2010050251256,696.0753768844221,345834.00090452255,341527.4824120603,350747.48743718595,3057.9912010050257,2895.3366834170856,3211.4371859296484,18966.115904522612,17720.175879396986,20222.341708542714,2865.780020100503,2631.035175879397,3115.778894472362,average
6,99.0,242065.45238190956,236841.54773869348,246541.47738693468,26676.695487437188,24893.798994974873,28528.54271356784,957.5820050251257,871.2361809045226,1050.5226130653266,326283.7364924624,322042.7738693467,331204.8140703518,9304.461964824122,8991.59296482412,9598.793969849246,18736.899487437186,17594.532663316582,19952.743718592967,2831.245994974874,2601.115577889447,3071.402010050251,average
7,99.0,13272.657025125629,12709.793969849246,13858.522613065326,5497.304105527639,4863.844221105528,6202.94472361809,160.80944723618092,127.678391959799,196.58793969849245,88411.28789949746,87815.03015075377,88938.17587939698,110.31670854271357,83.21608040201005,141.49748743718592,3862.446351758794,3562.1959798994976,4192.231155778894,583.4635376884421,516.3266331658291,655.2311557788945,average
,,190276.97069849249,184617.17525125627,195241.99748743718,31551.680572236182,29215.589195979897,33945.979899497484,558.5179547738693,492.7242462311558,625.785175879397,423189.08488065324,418312.9038944724,428728.9202261307,1870.5350967336685,1771.0150753768844,1966.5477386934674,22334.06133856784,20834.045226130653,23869.179648241206,3275.4935546482416,3009.6846733668344,3555.872487437186,aoa
,,85043.24414855755,82667.70279765311,87094.59688953894,15190.589923383377,14128.445593343478,16244.381874566165,263.32991891840925,246.95171495574357,280.46109152955876,208118.58373915908,205975.9168557871,210615.25094642738,3168.050986595048,3071.9341589173373,3257.1363895740997,11045.948591990287,10325.646346297053,11777.73784602839,1457.1846031509508,1351.5628352580773,1566.690327144498,std
