age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,100582.37796984924,99368.36180904522,101743.05025125628,52893.35275376885,51314.20100502513,54559.05025125628,2012.5911809045226,1905.3417085427136,2122.7336683417084,979685.7546231156,978282.8844221105,981058.527638191,923.0879648241205,837.391959798995,1008.0653266331658,6480.975899497487,6282.939698492462,6685.804020100502,24266.715075376884,23798.115577889446,24740.713567839197,average
1,99.0,48124.589055276374,47542.19095477387,48734.81909547739,26652.017366834167,25795.105527638192,27500.447236180906,272.2405075376884,228.63316582914572,319.84422110552765,494547.8468040201,493639.4271356784,495325.92462311557,295.76059798994976,248.04020100502512,343.24120603015075,48542.169608040196,47828.08040201005,49288.738693467334,3879.4219396984927,3734.396984924623,4024.743718592965,average
2,99.0,50906.10447738694,50259.42211055276,51569.020100502516,27786.0013919598,26870.165829145728,28717.713567839197,286.0052613065327,239.71356783919597,337.3316582914573,514860.06533165823,514008.2512562814,515749.1608040201,308.2922613065326,254.19597989949747,373.7286432160804,50605.645412060294,49838.59296482412,51367.14572864322,4044.6073668341705,3897.3065326633164,4198.517587939698,average
3,99.0,61632.90190452262,60857.04522613066,62445.47236180904,33827.491527638194,32731.869346733667,34946.94974874372,305.09894472361805,257.48743718592965,355.22613065326635,626813.0886984926,625804.7989949749,627844.9648241206,752.1937085427135,668.8190954773869,844.964824120603,61603.372919598,60707.40201005025,62475.62814070352,4924.193788944724,4756.206030150754,5099.984924623115,average
4,99.0,55499.610688442204,54863.04522613066,56212.31155778895,29673.32156281407,28737.51256281407,30649.286432160803,318.16449748743725,270.1457286432161,368.8542713567839,546892.9220150755,545877.9798994975,547786.5025125628,2138.0739798994973,2009.9095477386934,2283.778894472362,54041.29905527638,53265.08040201005,54845.81909547739,4320.1049296482415,4168.206030150754,4475.035175879397,average
5,99.0,51533.90773869347,50981.005025125625,52128.14572864322,25095.639190954775,24318.54271356784,25843.51256281407,397.2974572864321,341.34170854271355,455.97989949748745,454668.06229145726,453793.8542713568,455452.36180904525,4964.907648241206,4772.120603015075,5153.492462311558,45708.30829145729,45024.23115577889,46378.81407035176,3653.1873015075366,3511.718592964824,3802.9849246231156,average
6,99.0,56131.57385929648,55527.849246231155,56770.88944723618,26416.92250753768,25608.72361809045,27203.226130653267,621.3651758793972,553.2261306532663,689.5025125628141,465210.9942763819,464188.86432160804,466213.63819095475,16484.743326633165,16134.557788944723,16876.53768844221,48107.88467336684,47394.86934673367,48849.17085427135,3845.44235678392,3698.9145728643216,3995.6984924623116,average
7,99.0,10117.925949748744,9881.899497487437,10341.56783919598,4723.81611557789,4422.557788944724,5049.547738693467,40.3114472361809,24.21105527638191,59.472361809045225,85958.22379396982,85621.42211055277,86257.8040201005,135.56226130653266,105.45226130653266,170.72361809045225,8599.629587939698,8321.929648241206,8872.934673366834,687.4231256281408,627.6934673366834,748.6633165829146,average
,,54316.123955402014,53660.10238693467,54993.159547738695,28383.57030213568,27474.834798994976,29308.716708542714,531.634309045226,477.5125628140703,588.6180904522613,521079.6197292714,520152.1853015075,521961.1105527638,3250.3277185929646,3128.810929648241,3381.816582914573,40461.16068090452,39832.89070351758,41095.50690954774,6202.636985552764,6024.06972361809,6385.79271356784,aoa
,,24523.990500762102,24256.600259287286,24780.75406655424,13146.68181562313,12792.773012697684,13521.05910722567,619.3586353334932,595.021578013583,643.5868874299874,244882.04895444584,244599.091397484,245172.0582269333,5581.476647426912,5478.6203660939545,5696.051052870553,20892.38288941179,20642.810904242233,21142.951320352142,7406.727880769285,7285.732326389014,7528.297234293713,std
