day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632324.156,632268,632389,228.091,180,285,0.0,0,0,0.0,0,0,0.0,0,0,36.788,17,60,0.0,0,0
1,631887.089,631789,631973,493.129,399,577,0.0,0,0,2.499,0,9,0.0,0,0,96.627,67,129,4.452,0,12
2,631273.224,631140,631384,854.479,767,965,0.0,0,0,9.167,1,22,0.0,0,0,180.923,135,233,16.25,4,30
3,630382.801,630171,630546,1381.457,1240,1514,0.0,0,0,21.471,9,41,0.0,0,0,299.917,246,353,38.774,17,60
4,629061.008,628733,629282,2177.479,1959,2370,0.0,0,0,42.143,17,68,0.0,0,0,469.556,403,544,75.871,47,110
5,627059.304,626710,627367,3409.384,3104,3689,0.662,0,5,75.871,47,102,0.0,0,0,715.614,635,847,132.001,94,170
6,623988.005,623471,624425,5334.18,4950,5766,3.613,0,13,132.292,93,179,0.007,0,1,1081.242,969,1200,211.001,161,266
7,619208.607,618394,619868,8374.939,7832,8957,9.929,1,26,220.922,154,278,0.083,0,3,1637.051,1482,1793,323.256,258,384
8,611732.765,610278,612806,13178.809,12379,14226,20.221,6,36,357.921,268,442,0.289,0,4,2493.088,2278,2681,490.163,428,564
9,599998.091,597790,601656,20766.451,19572,22266,36.448,16,59,569.305,466,673,0.74,0,6,3825.056,3572,4098,740.292,653,849
10,581655.599,578210,584293,32633.876,30746,34810,61.315,40,90,894.478,801,1024,1.559,0,9,5907.694,5530,6416,1123.702,1018,1257
11,553374.829,548405,557653,50792.566,47747,53673,97.967,71,137,1395.555,1256,1521,3.134,0,13,9166.195,8610,9988,1720.232,1542,1882
12,510811.936,503864,517034,77665.948,73406,81601,151.685,107,194,2169.465,1975,2386,5.955,0,17,14218.805,13372,15320,2649.369,2458,2874
13,449507.198,439696,458173,115035.257,109181,120585,230.908,181,289,3367.876,3148,3640,11.34,2,24,21911.169,20673,23341,4099.722,3821,4380
14,367323.193,354984,378486,161812.537,155071,168497,345.011,276,420,5218.244,4933,5625,21.935,8,39,33231.793,31416,35206,6334.923,5997,6799
15,268699.361,254554,281837,210686.2,204335,217464,508.659,442,592,8041.214,7589,8612,43.84,24,67,48971.767,46454,51487,9708.603,9133,10279
16,168399.877,155828,180625,246227.777,242782,249354,728.759,645,834,12266.107,11657,13055,90.364,62,126,69059.356,65958,72243,14630.685,13819,15516
17,86987.696,78422,95528,251976.929,249726,253894,1000.314,915,1104,18384.442,17392,19541,188.819,145,232,91739.376,88697,95183,21409.463,20309,22602
18,36685.988,32353,41484,224857.126,219234,230404,1288.281,1171,1389,26889.246,25647,28342,389.418,332,460,113487.927,110740,116581,30031.244,28697,31356
19,13037.051,11157,15118,179439.882,172833,186185,1515.634,1404,1623,38159.659,36550,39969,773.124,665,888,130723.011,128680,132897,39939.655,38501,41440
20,4130.554,3420,4764,133227.377,127608,139679,1621.018,1502,1752,52418.437,50484,54628,1424.15,1277,1593,141719.739,140124,143446,50012.305,48344,51390
21,1251.245,967,1544,95183.54,90923,100593,1646.776,1535,1771,69674.042,67268,71989,2388.375,2143,2628,146828.483,145617,147923,58937.137,57624,60111
22,385.713,262,503,66805.164,63715,70713,1677.29,1564,1813,89747.146,87086,92509,3669.822,3393,4012,147359.085,146191,148727,65682.831,64671,66752
23,217.863,156,293,46450.953,44190,49327,1707.224,1594,1824,112240.311,109316,115483,5256.619,4924,5609,144696.823,143541,146365,69784.858,68663,70879
24,126.507,73,184,32273.847,30677,34207,1745.651,1595,1879,136418.105,133137,140043,7081.547,6664,7489,139947.504,138729,141554,71422.127,70647,72164
25,75.761,43,120,22411.244,21247,23773,1782.996,1664,1938,161457.96,158190,165151,9058.341,8619,9481,133947.027,132773,135495,71117.054,70289,71904
26,47.077,21,86,15553.355,14665,16506,1825.935,1674,1980,186620.276,183274,190305,11101.318,10644,11626,127270.89,125981,128694,69429.497,68542,70245
27,30.199,10,54,10795.416,10156,11536,1863.963,1735,2022,211363.252,208230,214849,13152.585,12695,13694,120285.282,118901,121668,66858.487,65931,67755
28,20.037,3,39,7489.986,7000,8105,1904.568,1764,2081,235316.983,232146,238913,15163.2,14669,15740,113247.567,111810,114657,63764.284,62877,64702
29,13.643,1,27,5198.02,4782,5665,1942.093,1804,2065,258252.102,255187,261660,17107.088,16585,17653,106320.648,104969,107789,60392.464,59615,61356
30,9.724,0,23,3606.289,3272,3958,1979.014,1828,2152,280035.864,277002,283056,18962.709,18512,19509,99611.227,98470,100976,56921.78,56147,57726
31,7.039,0,20,2500.953,2293,2753,2013.299,1892,2148,300608.021,297748,303415,20723.464,20252,21248,93191.226,92014,94494,53457.087,52454,54195
32,5.24,0,18,1734.268,1572,1909,2046.359,1912,2212,319965.138,317361,322830,22384.941,21924,22877,87089.271,86027,88417,50058.049,49027,50895
33,3.961,0,16,1202.993,1059,1355,2076.617,1948,2215,338123.634,335630,340894,23945.806,23495,24449,81318.986,80251,82538,46781.665,45797,47617
34,3.056,0,16,835.541,711,954,2104.265,1970,2260,355122.698,352894,357841,25406.955,24909,25866,75882.549,74878,77040,43663.185,42763,44378
35,2.48,0,14,579.257,478,680,2129.622,1978,2261,371010.775,368785,373377,26775.617,26303,27224,70774.78,69763,71850,40711.223,39888,41555
36,2.015,0,13,402.312,326,474,2153.069,2014,2286,385837.1,383771,387979,28051.583,27549,28503,65985.579,65038,67034,37933.756,37252,38807
37,1.681,0,11,278.797,210,350,2174.285,2055,2320,399656.122,397641,401710,29242.576,28669,29703,61509.39,60722,62441,35332.071,34701,35958
38,1.4,0,10,193.391,136,247,2193.093,2059,2339,412538.006,410610,414391,30352.958,29725,30826,57328.972,56573,58246,32887.238,32194,33592
39,1.177,0,8,134.597,85,183,2210.411,2064,2353,424545.688,422636,426246,31387.495,30783,31899,53420.028,52590,54243,30597.463,29943,31308
40,1.022,0,6,93.407,56,135,2225.626,2085,2365,435721.937,433985,437377,32350.439,31763,32898,49775.225,49029,50584,28463.48,27794,29085
41,0.885,0,6,64.818,35,95,2239.595,2102,2401,446131.21,444552,447780,33246.678,32685,33833,46374.571,45637,47105,26473.096,25870,27066
42,0.753,0,6,45.11,21,74,2251.445,2112,2403,455817.254,454293,457327,34081.314,33541,34661,43204.183,42494,43954,24621.043,24101,25222
43,0.673,0,6,31.492,11,53,2262.335,2121,2400,464831.307,463329,466321,34856.274,34321,35489,40248.822,39506,40982,22897.536,22315,23499
44,0.603,0,5,21.955,6,48,2270.87,2113,2424,473218.993,471692,474490,35578.288,35067,36206,37494.714,36787,38269,21290.056,20778,21874
45,0.545,0,5,15.249,2,33,2277.65,2121,2416,481027.033,479507,482342,36249.526,35739,36864,34929.037,34206,35704,19789.936,19247,20314
46,0.492,0,4,10.627,0,27,2282.223,2129,2419,488293.717,486816,489625,36876.607,36341,37488,32535.327,31949,33270,18397.385,17898,18889
47,0.455,0,4,7.267,0,21,2284.76,2145,2426,495055.33,493846,496487,37459.315,36918,38057,30305.692,29762,31059,17103.043,16686,17592
48,0.413,0,4,5.124,0,16,2285.971,2126,2409,501343.688,500136,502689,37999.272,37451,38590,28230.13,27710,28876,15898.761,15440,16483
49,0.388,0,3,3.589,0,14,2285.439,2151,2418,507193.273,505974,508691,38503.822,37926,39079,26294.907,25757,26933,14779.9,14371,15337
50,0.369,0,3,2.574,0,10,2283.842,2152,2408,512638.584,511473,514036,38973.147,38400,39571,24492.608,23972,25115,13739.107,13306,14136
51,0.341,0,3,1.79,0,8,2280.844,2163,2424,517704.229,516505,519171,39409.907,38814,40013,22815.139,22315,23391,12770.104,12393,13137
52,0.32,0,3,1.286,0,7,2277.438,2148,2410,522414.704,521283,523730,39815.78,39223,40402,21251.297,20827,21764,11870.757,11484,12283
53,0.307,0,3,0.917,0,5,2272.315,2151,2407,526796.58,525712,527961,40193.589,39587,40815,19795.675,19402,20290,11040.762,10667,11418
54,0.293,0,3,0.688,0,5,2264.422,2144,2402,530876.622,529786,531991,40546.021,39941,41146,18440.731,18001,18878,10264.416,9901,10634
55,0.279,0,3,0.517,0,4,2255.655,2122,2389,534674.517,533589,535737,40873.997,40269,41485,17176.377,16778,17627,9541.818,9181,9838
56,0.264,0,3,0.379,0,3,2245.993,2120,2387,538204.544,537100,539266,41180.083,40564,41781,15999.461,15606,16418,8873.969,8590,9231
57,0.252,0,3,0.292,0,3,2235.02,2109,2384,541495.001,540272,542520,41465.182,40833,42065,14903.757,14562,15296,8246.253,7986,8542
58,0.243,0,3,0.208,0,3,2222.72,2073,2373,544554.484,543298,545590,41731.067,41073,42309,13883.895,13514,14257,7664.486,7367,7917
59,0.234,0,3,0.169,0,3,2208.966,2058,2352,547401.715,546219,548362,41979.086,41310,42557,12932.399,12569,13262,7124.931,6802,7426
60,0.226,0,3,0.135,0,3,2193.382,2049,2325,550053.055,548873,550981,42209.871,41534,42790,12047.511,11709,12390,6622.432,6376,6898
61,0.217,0,3,0.11,0,2,2176.49,2025,2309,552519.981,551356,553408,42426.006,41764,43021,11222.493,10875,11521,6157.551,5899,6463
