day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664841.192,664767,664928,381.048,322,450,0.0,0,0,0.0,0,0,0.0,0,0,95.376,64,131,0.0,0,0
1,663513.954,663353,663687,1336.822,1175,1493,0.0,0,0,8.376,2,19,0.0,0,0,241.989,200,312,6.43,0,18
2,661065.388,660777,661469,3057.086,2790,3287,0.0,0,0,29.861,15,52,0.0,0,0,524.914,437,604,23.094,10,45
3,656477.547,656022,656980,6270.676,5922,6641,0.0,0,0,76.421,50,112,0.0,0,0,1051.505,933,1171,59.524,34,87
4,647981.109,647097,648788,12189.47,11580,12831,0.0,0,0,169.572,128,209,0.0,0,0,2031.993,1846,2202,132.654,99,175
5,632360.502,630815,633918,23009.619,21978,24057,0.119,0,2,349.885,272,416,0.0,0,0,3854.432,3607,4166,274.139,227,332
6,604065.697,601289,606844,42442.151,40629,44375,0.737,0,5,695.786,592,790,0.0,0,0,7208.163,6755,7638,540.326,467,630
7,554147.688,549310,558899,76215.73,73054,79638,2.293,0,11,1347.559,1195,1476,0.002,0,1,13298.077,12673,14021,1033.416,926,1166
8,470208.364,462326,477772,131337.954,126843,136305,5.474,0,15,2554.616,2380,2756,0.01,0,1,24132.19,22939,25225,1941.585,1770,2125
9,341406.375,329969,353089,210643.028,203969,217748,11.844,1,25,4752.43,4474,5101,0.034,0,1,42625.377,40917,44402,3584.935,3340,3881
10,176330.16,164071,189564,296502.667,290285,301998,23.611,11,41,8644.007,8177,9145,0.094,0,2,71883.23,69480,74964,6482.914,6097,6842
11,32251.386,24830,40273,329156.679,326531,331203,45.514,18,75,15232.681,14444,16002,0.219,0,3,111971.228,109176,115581,11354.483,10711,11943
12,0.0,0,0,237770.129,229263,246005,84.442,48,117,25566.428,24577,26561,0.459,0,4,153603.699,151282,156496,18914.136,18078,19712
13,0.0,0,0,148474.707,143332,153524,152.444,112,205,39943.866,38636,41181,0.954,0,5,177229.499,175817,178618,29205.423,28229,30214
14,0.0,0,0,92706.82,89406,95957,264.273,198,326,57031.386,55406,58451,2.003,0,7,184778.476,183566,185796,40798.255,39750,41869
15,0.0,0,0,57878.077,55777,60011,430.122,357,515,75862.858,74261,77630,4.43,0,11,182930.52,181769,184032,52209.848,51072,53255
16,0.0,0,0,36141.636,34732,37490,630.376,548,709,96205.85,94573,98083,9.796,1,20,175797.127,174564,177056,62209.258,61260,63387
17,0.0,0,0,22567.961,21496,23428,801.55,710,909,118210.849,116345,120278,20.135,8,35,165886.624,164622,167195,69862.992,69002,70910
18,0.0,0,0,14096.444,13305,14814,877.289,775,976,141819.738,139915,143907,36.966,20,60,154731.082,153422,156053,74807.204,73901,75813
19,0.0,0,0,8799.741,8386,9317,886.457,784,970,166550.406,164330,168932,59.282,39,84,143232.966,142001,144676,77278.919,76226,78511
20,0.0,0,0,5494.078,5148,5859,878.354,782,971,191757.948,189441,194120,84.361,55,114,131922.725,130644,133303,77773.002,76769,78786
21,0.0,0,0,3430.933,3195,3703,859.051,768,960,216849.359,214749,219103,111.51,81,147,121094.147,119779,122507,76846.21,75869,77831
22,0.0,0,0,2141.812,1907,2366,837.572,724,941,241359.029,239217,243496,139.443,99,177,110907.161,109753,112223,74989.826,73792,75991
23,0.0,0,0,1337.689,1192,1491,813.137,700,911,265008.507,262850,267090,167.691,123,205,101411.284,100311,102581,72560.987,71551,73385
24,0.0,0,0,836.496,722,956,793.417,689,905,287600.833,285545,289540,195.121,148,237,92639.628,91634,93755,69811.528,68918,70758
25,0.0,0,0,522.557,432,610,772.898,672,890,309055.083,306662,311064,221.52,174,263,84567.851,83582,85727,66903.543,65848,67829
26,0.0,0,0,326.735,230,420,756.168,640,898,329330.265,326769,331587,247.028,206,292,77157.132,76253,78261,63967.135,63021,64866
27,0.0,0,0,204.113,146,278,740.426,621,861,348456.636,345778,350463,271.878,228,316,70372.043,69563,71379,61052.265,59967,61944
28,0.0,0,0,127.528,84,186,730.286,620,846,366461.752,363901,368732,295.687,248,342,64170.25,63378,65098,58201.759,57030,59243
29,0.0,0,0,79.262,44,120,716.469,601,847,383398.264,381090,385417,318.541,270,367,58507.224,57693,59343,55443.424,54491,56289
30,0.0,0,0,49.316,14,77,708.019,591,833,399303.074,396918,401025,340.047,289,392,53332.916,52527,54219,52802.048,51851,53819
31,0.0,0,0,30.719,7,56,698.364,587,801,414239.058,412039,415856,360.677,306,413,48614.57,47814,49444,50284.617,49594,51077
32,0.0,0,0,18.927,3,36,690.054,612,794,428273.157,426156,429858,380.393,323,437,44313.591,43567,45159,47876.117,47079,48610
33,0.0,0,0,11.885,0,31,681.89,602,782,441477.18,439307,442959,399.187,342,461,40390.715,39718,41157,45558.835,44803,46355
34,0.0,0,0,7.47,0,18,675.188,590,766,453889.925,451418,455260,416.788,359,478,36815.895,36150,37484,43343.967,42587,44160
35,0.0,0,0,4.726,0,16,668.515,582,757,465558.777,462832,467090,433.846,376,499,33555.23,32968,34230,41241.241,40540,42128
36,0.0,0,0,3.016,0,12,661.938,566,745,476515.839,474015,477778,449.948,389,514,30584.43,29998,31185,39260.488,38477,39940
37,0.0,0,0,1.857,0,9,654.213,559,739,486833.819,484823,488135,465.113,402,529,27879.414,27330,28499,37360.553,36576,37964
38,0.0,0,0,1.203,0,6,647.964,557,753,496544.787,494592,497858,479.499,416,545,25409.053,24915,25981,35551.105,34817,36195
39,0.0,0,0,0.753,0,5,641.238,558,740,505685.807,504005,506904,493.478,434,561,23159.742,22684,23737,33825.501,33097,34465
40,0.0,0,0,0.501,0,4,634.393,551,719,514295.931,512576,515518,506.72,448,575,21109.166,20675,21615,32189.335,31489,32868
41,0.0,0,0,0.318,0,3,626.769,548,706,522402.033,520806,523454,519.312,461,588,19240.393,18782,19716,30637.067,29913,31271
42,0.0,0,0,0.215,0,3,618.714,524,710,530048.892,528535,531124,531.345,469,602,17534.355,17033,17996,29153.271,28530,29723
43,0.0,0,0,0.132,0,2,611.069,533,692,537258.313,535661,538617,542.804,480,615,15982.093,15521,16400,27738.494,27033,28328
44,0.0,0,0,0.092,0,2,604.305,524,676,544048.034,542449,545311,553.802,490,628,14566.908,14100,14970,26397.532,25781,26984
45,0.0,0,0,0.066,0,2,597.551,527,677,550458.618,549041,551497,564.305,499,633,13277.675,12855,13671,25108.354,24579,25767
46,0.0,0,0,0.049,0,2,589.598,513,684,556510.176,555241,557688,574.304,507,643,12101.673,11714,12467,23887.148,23337,24515
47,0.0,0,0,0.034,0,2,582.631,509,660,562217.423,561041,563288,583.787,514,651,11029.375,10645,11370,22727.395,22148,23336
48,0.0,0,0,0.024,0,1,575.046,500,652,567607.449,566308,568608,592.754,522,660,10052.333,9682,10402,21624.349,21030,22109
49,0.0,0,0,0.017,0,1,567.619,490,641,572693.985,571566,573616,601.267,527,670,9163.315,8825,9515,20574.796,20036,21238
50,0.0,0,0,0.014,0,1,559.296,470,638,577499.216,576328,578449,609.435,536,678,8352.908,8040,8629,19575.522,19097,20152
51,0.0,0,0,0.012,0,1,552.011,481,635,582038.082,580793,583051,617.273,542,689,7613.156,7305,7848,18628.954,18142,19146
