day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632075.493,631999,632160,360.043,296,441,0.0,0,0,0.0,0,0,0.0,0,0,90.101,59,121,0.0,0,0
1,631181.394,631037,631300,902.205,797,1012,0.0,0,0,7.971,0,21,0.0,0,0,228.848,176,275,6.235,0,15
2,629793.121,629596,629967,1733.281,1572,1859,0.0,0,0,28.344,13,48,0.0,0,0,441.348,377,510,21.969,8,39
3,627526.243,627293,627798,3132.955,2914,3346,0.0,0,0,67.522,43,96,0.0,0,0,763.661,674,866,52.905,32,76
4,623723.807,623323,624155,5542.647,5242,5844,0.0,0,0,135.315,100,181,0.0,0,0,1277.671,1145,1417,106.729,77,138
5,617188.233,616585,617787,9782.103,9371,10331,0.32,0,4,249.024,194,301,0.0,0,0,2122.758,1930,2275,196.494,151,236
6,605798.593,604631,606784,17285.877,16512,18158,1.88,0,10,440.425,360,517,0.035,0,2,3556.005,3346,3793,342.468,279,403
7,585871.664,583897,587399,30509.948,29343,31956,5.368,0,17,764.415,668,859,0.207,0,3,6036.868,5733,6421,582.443,502,653
8,551375.715,548381,554055,53346.107,51403,55633,11.934,3,28,1319.258,1194,1470,0.73,0,6,10360.431,9862,10904,985.002,894,1087
9,493476.208,488169,498289,91027.19,87923,94956,22.693,8,45,2270.815,2088,2503,1.96,0,8,17874.676,17170,18715,1679.18,1525,1841
10,402552.213,394393,409667,147599.024,143292,152808,40.411,16,67,3913.833,3700,4175,4.196,0,13,30617.15,29337,31904,2876.308,2683,3084
11,276897.196,266768,286672,217698.725,212345,222766,69.144,43,100,6725.806,6413,7074,8.546,2,21,51071.74,49287,52966,4925.415,4609,5312
12,139567.63,129864,148916,273171.273,270328,275825,116.229,81,157,11423.745,10972,11898,16.419,5,30,80668.49,78013,83128,8349.578,7887,8829
13,40465.282,35583,45465,269641.804,266635,272232,193.789,139,243,18863.877,18111,19517,31.265,15,55,116308.476,113637,118864,13748.862,13215,14408
14,4647.412,3534,5965,204169.892,198824,208985,314.778,246,385,29672.33,28754,30731,60.827,31,84,148232.909,145958,150314,21499.863,20695,22376
15,33.749,0,241,132111.879,127869,136422,492.767,413,573,43697.279,42636,44873,122.128,84,162,167069.431,165382,168771,31230.169,30334,32337
16,1.032,0,30,82530.654,79721,85312,719.791,630,814,60048.913,58892,61392,254.782,204,307,172957.821,171825,174222,41817.807,40931,43131
17,0.118,0,7,51541.456,49640,53125,944.208,835,1034,78011.744,76726,79479,528.718,463,609,170560.023,169333,171762,51973.876,51022,53204
18,0.024,0,2,32180.622,30858,33386,1095.614,978,1194,97334.545,95607,98902,1026.324,910,1136,163526.127,162170,165037,60638.648,59663,61656
19,0.009,0,2,20089.997,19123,20860,1196.772,1086,1304,117910.165,116183,119412,1781.418,1622,1944,154084.034,152586,155646,67109.022,66151,68125
20,0.002,0,1,12546.016,12044,13138,1303.186,1186,1420,139497.162,137783,141186,2770.462,2555,2962,143579.016,142089,145081,71185.529,70287,72051
