day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632025.311,631948,632125,561.37,464,638,0.0,0,0,0.0,0,0,0.0,0,0,48.31,27,74,0.0,0,0
1,631293.103,631172,631414,1167.256,1080,1264,0.0,0,0,2.104,0,9,0.0,0,0,138.242,102,182,17.811,6,33
2,630395.577,630191,630539,1873.913,1741,2044,0.0,0,0,8.19,0,19,0.0,0,0,270.902,212,328,52.168,32,78
3,629252.116,629022,629455,2752.309,2571,2934,0.0,0,0,20.054,6,37,0.0,0,0,451.881,372,524,104.363,77,137
4,627756.749,627508,628041,3888.986,3668,4146,0.0,0,0,39.814,21,60,0.0,0,0,693.009,590,782,176.634,138,217
5,625766.203,625402,626066,5399.658,5140,5760,5.417,0,15,82.665,58,116,0.0,0,0,1011.169,892,1107,256.631,206,306
6,623079.727,622683,623499,7445.745,7138,7828,15.626,3,29,151.244,116,200,0.078,0,2,1432.274,1317,1545,353.531,281,421
7,619424.312,618869,619928,10243.917,9805,10665,30.655,17,51,251.212,204,318,0.346,0,4,1991.324,1846,2142,476.108,402,548
8,614398.683,613671,615076,14115.635,13500,14722,50.931,29,73,390.92,331,472,0.901,0,7,2741.542,2545,2934,638.963,570,730
9,607456.697,606550,608526,19492.833,18599,20185,77.741,55,102,581.047,504,659,1.972,0,7,3757.877,3514,3968,856.58,769,934
10,597850.987,596592,599111,26963.909,25948,28101,112.869,78,150,840.614,750,940,3.831,0,11,5144.177,4853,5410,1153.576,1054,1257
11,584584.98,582958,586336,37299.543,35960,38654,157.814,119,215,1193.734,1086,1313,6.906,0,17,7048.023,6647,7496,1561.841,1447,1703
12,566353.545,564187,568681,51503.769,49579,53381,215.106,173,261,1676.638,1555,1834,12.109,4,27,9665.782,9220,10167,2126.874,1982,2278
13,541567.111,538512,544708,70756.555,68263,73323,287.581,229,344,2335.975,2151,2527,20.704,10,37,13265.085,12732,13811,2910.626,2732,3085
14,508492.029,504644,512623,96252.78,93014,99350,378.483,326,440,3242.547,3027,3443,35.267,18,59,18191.212,17457,18868,3991.736,3781,4227
15,465509.672,460556,470930,128943.871,124881,132893,487.074,415,569,4494.904,4255,4734,60.839,39,89,24871.089,23831,25879,5477.645,5162,5746
16,411757.561,405694,418437,168945.003,163978,173621,611.605,525,703,6221.454,5886,6490,105.209,73,138,33774.721,32509,35012,7485.392,7108,7861
17,348073.694,341527,355364,214625.77,209307,219527,744.159,648,839,8602.665,8205,8953,180.781,139,231,45373.342,43699,46967,10138.27,9631,10622
18,277736.137,270878,285722,262112.988,256766,266930,869.173,781,954,11861.831,11376,12344,305.653,248,361,59990.008,57949,61714,13543.226,12882,14087
19,206670.387,199928,214509,305277.821,300342,309672,966.527,868,1081,16277.317,15646,16949,504.479,436,571,77628.98,75052,79483,17708.264,16972,18351
20,142050.142,136086,148559,337418.501,334109,340767,1022.64,923,1128,22152.954,21349,23144,803.307,712,905,97815.092,95078,100048,22519.583,21796,23212
21,89724.889,85061,95053,353865.353,352026,355530,1045.101,954,1135,29773.805,28722,30790,1223.213,1113,1362,119589.519,116800,122059,27638.309,26851,28499
22,52140.685,49214,55639,353830.88,352165,355317,1054.373,955,1142,39391.574,38062,40632,1780.142,1624,1937,141668.978,139052,144012,32516.801,31770,33319
23,46008.234,43340,49140,322359.36,320524,324158,1063.62,976,1145,51151.944,49659,52716,2488.013,2313,2655,162769.99,160253,165042,36552.384,35885,37270
24,40164.986,37868,42941,293930.78,291920,295812,1074.105,978,1166,65072.273,63280,66910,3351.658,3164,3546,180510.032,178155,182965,39192.614,38541,39847
25,34789.011,32775,37316,268066.014,265945,270184,1086.539,996,1171,80881.907,78787,82960,4359.217,4112,4600,195260.269,193165,197552,39678.385,38959,40258
