age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,96357.46155778893,95560.42211055277,97092.40703517589,52037.25282914573,51043.63819095477,53086.778894472365,214.2917788944724,175.46231155778895,256.11557788944725,947582.3315778896,946422.5326633166,948707.0904522613,215.79640201005023,176.19095477386935,254.71859296482413,134282.74530653266,133114.8743718593,135445.92462311557,11502.373025125627,11224.788944723618,11779.628140703517,average
1,99.0,43256.405201005036,42838.07537688442,43643.44221105528,26224.932266331656,25637.417085427136,26814.557788944723,368.7709899497487,318.5326633165829,422.8140703517588,486828.6331658292,486199.4773869347,487534.5879396985,913.2395477386934,830.2261306532663,1000.9095477386935,4964.751326633165,4789.597989949749,5145.221105527638,24152.21534673367,23735.4824120603,24571.226130653267,average
2,99.0,45932.72533668342,45491.64824120603,46321.79396984925,27339.853386934672,26751.643216080403,27940.201005025127,392.179768844221,341.8241206030151,446.5778894472362,506704.2166834171,506014.38693467336,507413.52763819095,952.2595175879397,844.4974874371859,1042.8391959798994,5176.83959798995,4993.140703517588,5363.859296482412,25180.659693467343,24737.688442211056,25618.94472361809,average
3,99.0,55520.39469346734,54991.94974874372,55983.76884422111,33283.30717085427,32583.72864321608,33987.80904522613,417.19841708542714,364.7386934673367,473.41206030150755,616167.144954774,615417.1457286432,616954.487437186,2320.981065326633,2179.592964824121,2466.673366834171,6303.673748743718,6103.688442211055,6510.542713567839,30654.715603015076,30181.00502512563,31144.532663316582,average
4,99.0,49761.34254773869,49312.54271356784,50185.65326633166,29198.591547738695,28583.72361809045,29823.597989949747,445.6390753768845,391.5326633165829,504.77386934673365,534813.5349949748,534071.1005025125,535603.0402010051,6602.392572864322,6366.457286432161,6835.934673366834,5527.707854271357,5334.94472361809,5718.125628140703,26891.7929798995,26446.075376884422,27358.50753768844,average
5,99.0,46918.00291457286,46527.522613065325,47254.61306532663,24690.521306532668,24185.57286432161,25202.155778894474,591.0759195979899,527.4221105527638,657.7386934673367,437565.04808542714,436827.56783919595,438342.54271356785,15310.661673366836,14995.150753768845,15645.934673366834,4674.811326633166,4500.824120603015,4855.668341708542,22743.930537688437,22357.40703517588,23161.979899497488,average
6,99.0,51374.43248743718,50975.93969849246,51740.0,25988.991849246235,25473.668341708544,26503.366834170854,942.5648341708543,862.1708542713568,1025.0954773869346,423575.66701005027,422610.51256281405,424573.86432160804,50792.77924120603,50141.87939698492,51434.78391959799,4918.908658291457,4742.311557788945,5106.839195979899,23939.235155778893,23536.552763819094,24359.3216080402,average
7,99.0,20771.125155778896,20571.94974874372,20982.824120603014,4630.847075376884,4479.321608040201,4790.050251256282,107.81898492462311,81.76884422110552,137.45226130653268,73000.53285929648,72724.49748743718,73262.28140703517,359.5422412060301,311.16582914572865,417.41206030150755,873.2391407035175,796.8743718592965,954.5929648241206,4257.584040201004,4091.120603015075,4430.407035175879,average
,,51236.48623680904,50783.75628140703,51650.56281407035,27924.287179020102,27342.339195979897,28518.564698492464,434.94247110552766,382.9315326633166,490.4974874371859,503279.6386664573,502535.90263819095,504048.9277638191,9683.456532663316,9480.645100502512,9887.400753768845,20840.33461997487,20547.03203517588,21137.59673366834,21165.313297738692,20788.765075376883,21553.068467336685,aoa
,,21027.35789624911,20863.053914289238,21173.55550215168,12938.284225569172,12706.551355640522,13183.0682908711,251.9612223071485,236.1997609881439,267.3537373182936,241198.33609525187,240978.499320246,241412.21487598377,17382.517180550352,17183.107511028433,17579.979065452637,45866.03421334076,45511.53051956629,46217.05237998137,8761.248397775204,8658.508738910577,8868.155361897609,std
