day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632183.53,632110,632261,425.034,352,495,0.0,0,0,0.0,0,0,0.0,0,0,16.121,5,30,0.0,0,0
1,631705.791,631597,631816,818.056,719,907,0.0,0,0,1.342,0,7,0.0,0,0,45.734,29,69,2.402,0,8
2,631216.333,631084,631330,1186.314,1087,1315,0.0,0,0,5.238,0,14,0.0,0,0,85.914,61,115,9.132,2,20
3,630707.233,630537,630843,1540.316,1407,1696,0.0,0,0,12.741,3,28,0.0,0,0,134.713,105,175,21.818,7,39
4,630174.421,629957,630328,1883.271,1743,2057,0.0,0,0,24.217,10,44,0.0,0,0,192.289,143,237,41.874,21,71
5,629614.072,629377,629777,2222.609,2085,2389,0.039,0,2,40.857,22,63,0.0,0,0,255.899,209,306,70.373,46,106
6,629021.278,628770,629239,2562.516,2393,2735,0.247,0,3,63.333,40,92,0.004,0,1,326.242,264,379,107.983,79,141
7,628392.458,628128,628630,2906.947,2744,3067,0.821,0,5,92.708,62,131,0.04,0,2,402.513,346,461,154.348,116,193
8,627725.659,627476,627971,3257.131,3080,3449,1.999,0,11,130.885,100,170,0.152,0,2,483.464,416,551,209.144,167,260
9,627015.53,626745,627290,3617.321,3409,3783,3.706,0,12,178.762,138,221,0.469,0,5,569.382,489,654,272.044,213,326
10,626257.765,625968,626530,3990.372,3813,4217,6.107,0,20,238.301,188,290,1.112,0,7,660.87,577,738,342.992,262,403
11,625449.59,625185,625746,4379.195,4164,4606,9.238,1,21,310.547,254,378,2.182,0,10,757.276,673,844,420.957,355,496
12,624584.785,624275,624927,4788.731,4563,4995,13.191,3,28,396.132,330,459,3.824,0,14,858.954,747,982,506.703,438,596
13,623659.641,623308,623997,5220.009,5009,5443,17.688,5,38,498.157,421,571,6.23,0,21,965.916,864,1108,597.736,519,681
14,622669.226,622324,623027,5675.524,5416,5940,22.832,7,44,617.297,522,702,9.461,1,21,1078.516,974,1206,695.844,596,781
15,621607.369,621224,621988,6161.241,5911,6470,28.389,11,50,754.422,645,851,13.736,3,28,1197.211,1077,1322,800.259,708,891
16,620470.019,620059,620893,6674.663,6404,7041,34.79,15,60,912.738,814,1013,19.012,7,34,1322.191,1204,1458,910.796,796,1023
17,619250.275,618789,619642,7222.905,6932,7566,42.056,20,69,1091.96,984,1204,25.411,11,42,1454.233,1321,1572,1027.362,903,1146
18,617941.681,617508,618348,7809.533,7497,8121,49.499,27,76,1292.852,1166,1421,33.196,15,51,1593.777,1451,1760,1151.003,981,1250
19,616536.477,616141,616964,8435.713,8125,8736,57.25,33,87,1516.83,1373,1652,42.52,22,66,1742.398,1607,1873,1280.629,1138,1397
20,615027.456,614584,615520,9108.959,8780,9419,65.066,38,99,1767.471,1628,1926,53.512,30,81,1899.418,1758,2057,1417.641,1293,1537
21,613406.868,612919,613900,9830.772,9449,10153,73.741,39,115,2044.591,1876,2221,65.86,38,93,2066.081,1907,2220,1563.933,1406,1695
22,611665.857,611143,612148,10604.557,10250,10986,83.011,51,119,2351.059,2176,2547,79.756,53,110,2242.135,2083,2402,1716.7,1558,1854
23,610829.025,610332,611350,10443.851,10100,10833,92.796,44,127,2686.231,2500,2882,95.462,67,126,2414.996,2265,2599,1878.427,1719,2036
24,609909.255,609392,610418,10381.673,10055,10765,102.103,59,138,3051.847,2888,3248,113.195,78,144,2568.193,2426,2745,2049.162,1890,2213
25,608918.025,608395,609447,10397.217,10068,10747,112.851,76,160,3447.393,3246,3659,132.832,96,172,2704.913,2553,2883,2223.08,2054,2359
26,607864.229,607290,608474,10473.295,10136,10855,123.177,86,177,3872.72,3620,4072,154.888,116,204,2831.51,2674,2992,2397.01,2221,2585
27,606752.784,606152,607347,10600.488,10252,11050,134.147,81,175,4328.498,4090,4563,179.16,142,236,2949.453,2792,3134,2566.897,2390,2759
28,605589.982,604986,606225,10765.513,10384,11141,145.444,98,198,4812.762,4523,5057,205.844,163,270,3061.194,2878,3253,2732.092,2540,2968
29,604378.248,603764,605058,10964.556,10568,11344,157.839,110,200,5327.472,5054,5581,234.629,185,290,3168.963,3010,3343,2889.666,2687,3113
30,603124.257,602388,603827,11186.706,10767,11590,169.3,127,219,5872.223,5583,6147,266.021,209,323,3273.426,3081,3462,3044.245,2838,3292
31,601827.037,601141,602540,11431.82,11034,11833,180.611,133,227,6445.719,6134,6734,300.218,241,362,3377.965,3205,3586,3189.913,2978,3456
32,600492.401,599773,601258,11691.734,11297,12118,192.0,145,250,7047.923,6705,7363,337.259,282,404,3480.945,3269,3701,3329.382,3127,3564
33,599120.697,598306,599948,11964.502,11574,12369,202.908,145,256,7677.151,7343,8012,376.818,317,449,3585.45,3378,3805,3464.742,3233,3667
34,597713.431,596934,598563,12246.822,11816,12640,212.629,152,273,8333.689,7984,8690,418.855,341,488,3690.175,3469,3904,3594.314,3374,3809
35,596270.872,595431,597157,12537.065,12140,12978,222.537,160,276,9016.149,8649,9395,463.333,384,522,3796.927,3588,3979,3719.166,3476,3916
36,594796.863,593920,595768,12831.335,12438,13269,230.829,171,288,9725.35,9334,10082,510.591,440,574,3903.833,3680,4124,3840.887,3603,4064
37,593286.821,592413,594233,13135.332,12682,13629,238.387,178,289,10457.297,10082,10830,560.005,493,636,4011.813,3774,4234,3961.996,3721,4197
38,591745.082,590890,592697,13441.818,12997,13867,246.649,191,301,11216.202,10790,11623,611.421,531,682,4119.311,3901,4317,4080.582,3844,4355
39,590172.211,589281,591118,13748.942,13211,14251,253.055,194,314,11996.482,11572,12425,664.922,573,738,4231.822,3970,4437,4199.936,3946,4406
40,588566.275,587619,589566,14061.827,13493,14533,259.045,205,315,12801.695,12355,13198,720.411,635,808,4343.461,4089,4536,4321.555,4051,4545
41,586929.276,585929,587992,14376.515,13839,14874,266.872,203,340,13628.227,13163,14055,777.297,679,868,4455.49,4198,4658,4445.134,4189,4708
42,585260.964,584235,586375,14694.427,14211,15167,272.448,217,353,14479.943,14052,14906,835.957,735,937,4568.681,4292,4795,4569.281,4339,4871
43,583562.621,582491,584783,15008.55,14515,15478,278.716,198,335,15355.896,14901,15796,896.841,801,994,4684.324,4441,4918,4691.548,4381,4955
44,581831.996,580708,583053,15326.736,14882,15854,284.524,220,346,16253.526,15776,16732,959.201,862,1055,4801.475,4527,5034,4818.133,4549,5072
45,580070.881,578932,581389,15647.402,15193,16176,291.224,207,367,17180.268,16674,17680,1023.533,932,1134,4915.363,4672,5152,4942.631,4640,5178
46,578277.051,577071,579646,15970.537,15494,16510,298.266,242,372,18129.051,17568,18699,1089.599,991,1194,5031.737,4772,5264,5070.389,4790,5297
47,576454.005,575221,577804,16293.072,15759,16889,304.32,236,389,19100.112,18489,19641,1157.023,1052,1278,5149.244,4896,5402,5201.26,4885,5461
48,574597.984,573335,575944,16616.447,16094,17201,312.25,250,387,20098.539,19431,20695,1226.607,1123,1352,5267.482,4985,5558,5329.42,5075,5618
49,572712.202,571392,574056,16938.005,16342,17516,318.629,238,391,21121.198,20432,21722,1298.503,1191,1428,5388.5,5142,5657,5459.269,5149,5718
50,570793.928,569423,572157,17262.424,16749,17891,325.332,263,397,22167.781,21411,22795,1371.85,1260,1521,5509.638,5262,5818,5593.872,5297,5854
51,568845.736,567450,570229,17587.885,17051,18315,332.711,273,407,23238.909,22430,23867,1447.161,1332,1588,5631.75,5376,5918,5727.889,5392,5972
52,566868.114,565349,568273,17911.413,17384,18638,339.949,281,403,24334.922,23528,25009,1524.505,1400,1659,5754.911,5499,6046,5862.462,5608,6151
53,564857.726,563261,566282,18235.551,17661,18892,346.442,283,417,25457.858,24589,26160,1604.36,1481,1759,5879.62,5634,6165,5997.022,5746,6278
54,562817.781,561116,564242,18561.247,17984,19246,355.073,282,433,26608.312,25699,27360,1685.378,1549,1849,6003.567,5705,6286,6130.894,5849,6426
55,560748.677,558945,562196,18883.286,18308,19487,363.19,299,437,27783.648,26836,28496,1768.135,1640,1927,6127.831,5802,6414,6268.014,5985,6595
56,558647.862,556911,560097,19208.711,18596,19860,370.323,288,440,28984.227,28013,29715,1853.712,1721,2015,6253.922,5988,6544,6404.87,6139,6762
57,556521.494,554735,558012,19529.909,18859,20265,376.899,311,465,30212.856,29151,31013,1941.123,1800,2099,6379.33,6107,6680,6543.397,6262,6877
58,554363.191,552498,555882,19852.073,19152,20618,384.017,313,453,31466.42,30380,32248,2030.339,1884,2183,6506.007,6223,6804,6682.052,6326,7000
59,552175.777,550207,553790,20172.488,19531,20976,390.979,311,474,32749.363,31643,33606,2121.832,1966,2295,6630.251,6318,6968,6821.944,6504,7150
60,549960.198,547986,551693,20489.422,19832,21262,398.901,314,485,34055.844,32952,34882,2215.293,2057,2393,6756.836,6449,7077,6964.938,6618,7304
61,547715.836,545740,549488,20805.135,20184,21505,406.369,330,480,35389.08,34281,36299,2310.24,2145,2487,6883.809,6565,7220,7110.013,6786,7417
62,545443.494,543380,547312,21118.96,20521,21883,415.094,340,491,36750.261,35629,37641,2407.176,2228,2566,7010.576,6644,7311,7252.713,6943,7627
