day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664904.755,664811,664989,360.06,306,441,0.0,0,0,0.0,0,0,0.0,0,0,92.029,60,131,0.0,0,0
1,664110.574,663995,664234,845.056,746,968,0.0,0,0,3.889,0,11,0.0,0,0,241.195,189,294,5.67,0,16
2,662916.654,662722,663108,1563.929,1420,1704,0.0,0,0,13.972,3,25,0.0,0,0,465.657,396,552,20.682,7,42
3,661128.797,660807,661395,2632.361,2441,2866,0.0,0,0,33.546,17,56,0.0,0,0,802.287,711,917,49.563,29,74
4,658462.293,658063,658878,4213.258,3857,4440,0.0,0,0,67.514,42,98,0.0,0,0,1305.412,1156,1434,98.821,64,134
5,654510.821,653872,655059,6540.675,6146,6883,0.01,0,1,122.8,86,156,0.0,0,0,2054.898,1877,2263,177.925,120,223
6,648681.778,647839,649456,9953.237,9461,10397,0.049,0,2,210.137,152,254,0.001,0,1,3162.966,2921,3414,301.919,246,356
7,640113.999,638970,641221,14943.199,14259,15650,0.199,0,3,344.978,280,409,0.001,0,1,4798.95,4474,5148,492.119,420,572
8,627614.958,625875,629249,22161.447,21275,23100,0.501,0,4,550.353,469,623,0.002,0,1,7206.018,6747,7618,779.156,678,889
9,609528.159,607153,611696,32503.262,31396,33947,1.161,0,7,861.084,769,978,0.006,0,1,10731.558,10090,11268,1207.735,1065,1335
10,583702.636,580681,586824,47056.63,45308,49007,2.155,0,8,1326.148,1200,1469,0.011,0,1,15851.062,15136,16673,1844.223,1670,1992
11,547495.261,543152,551567,67028.178,64550,69553,3.84,0,14,2014.58,1842,2208,0.023,0,1,23211.913,22292,24252,2779.878,2589,2982
12,498077.48,492012,503458,93404.195,90896,96963,6.554,0,17,3026.782,2793,3254,0.049,0,2,33629.365,32390,35322,4144.889,3885,4436
13,433239.599,425528,440244,126210.622,123044,130129,10.625,0,23,4498.384,4182,4801,0.089,0,2,48048.811,46406,49961,6112.061,5794,6517
14,352887.519,343922,361631,163363.88,159316,167243,16.834,5,31,6610.491,6226,6985,0.169,0,2,67382.586,65327,69872,8916.878,8556,9446
15,261292.032,251431,271171,199076.543,195449,203484,25.853,11,44,9585.461,9050,10050,0.281,0,2,92171.538,89710,95168,12828.717,12284,13497
16,168660.914,159430,177735,223664.526,221799,225823,39.645,11,63,13672.765,13075,14288,0.486,0,4,121929.623,118729,125556,18140.336,17377,18866
17,89617.342,82604,96836,226296.521,224458,228390,58.598,32,90,19111.779,18310,19931,0.764,0,4,154565.303,151301,158154,25122.667,24271,26021
18,36385.549,32503,40913,202243.318,198200,206206,85.967,57,120,26072.573,25175,27137,1.213,0,5,186260.518,183312,189573,33854.288,32684,35006
19,10339.146,8820,12109,159224.327,154156,164718,124.126,88,160,34569.83,33617,35772,1.896,0,7,212566.892,210127,215408,44208.548,42748,45593
20,1892.749,1485,2411,113289.165,108448,118422,174.969,135,234,44473.508,43287,45697,2.948,0,9,230486.639,228667,232645,55712.207,54276,57053
21,215.634,69,349,76285.092,72673,80026,241.623,190,300,55522.32,54246,56716,4.6,0,12,239897.237,238251,241344,67728.675,66248,69223
22,17.952,0,70,50428.948,47956,53229,322.971,264,381,67499.649,66098,68883,7.072,1,17,242664.391,241344,244036,79572.989,78016,80911
23,14.098,0,60,33214.113,31344,35060,413.971,347,490,80267.739,78714,81885,10.868,2,22,240942.151,239779,242463,90677.391,89319,92011
24,11.108,0,51,21876.099,20729,23143,506.952,431,588,93802.899,92282,95391,16.242,6,32,236381.446,234976,237913,100648.571,99220,101775
25,8.744,0,42,14405.713,13685,15184,591.292,511,689,108121.982,106311,109831,23.587,11,39,230098.753,228648,231515,109167.705,107954,110242
26,6.912,0,35,9487.676,8998,10058,660.328,579,770,123246.005,121226,125107,33.434,16,54,222819.904,221334,224149,116079.975,114697,117247
27,5.516,0,30,6250.1,5884,6585,710.795,630,798,139172.41,137166,140975,45.785,26,70,215014.796,213522,216354,121292.47,120030,122407
28,4.453,0,25,4118.105,3830,4411,743.931,642,823,155837.638,153719,157869,60.578,42,85,206999.03,205560,208375,124824.328,123611,125867
29,3.625,0,18,2714.495,2519,3001,762.593,659,850,173159.544,170840,175095,77.572,50,108,198957.352,197304,200326,126761.212,125747,127955
