Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20210513,Perth and Kinross,Male,70 - 74,4494.0,Dose 2,8,0.178015131286159,4472,99.51045838896309
20210513,Perth and Kinross,Male,75 - 79,3097.0,Dose 2,1,0.0322893122376493,3091,99.80626412657409
20210513,Perth and Kinross,Male,80 years and over,4075.0,Dose 2,0,0.0,3930,96.441717791411
20210513,Perth and Kinross,Total,18 - 29,18982.0,Dose 2,44,0.231798545990939,2014,10.610051627858
20210513,Perth and Kinross,Total,18 years and over,124294.0,Dose 2,663,0.533412715014401,52265,42.0494955508713
20210513,Perth and Kinross,Total,30 - 39,17386.0,Dose 2,76,0.43713332566432794,2514,14.4599102726332
20210513,Perth and Kinross,Total,40 - 49,18213.0,Dose 2,125,0.6863229561302371,3717,20.4084994234887
20210513,Perth and Kinross,Total,50 - 54,11797.0,Dose 2,92,0.779859286259218,3004,25.464101042638003
20210513,Perth and Kinross,Total,50 years and over,69713.0,Dose 2,418,0.599601222153687,44020,63.14460717513229
20210513,Perth and Kinross,Total,55 - 59,11540.0,Dose 2,117,1.01386481802426,3527,30.5632582322357
20210513,Perth and Kinross,Total,60 - 64,10542.0,Dose 2,152,1.4418516410548299,3606,34.2060330108139
20210513,Perth and Kinross,Total,65 - 69,9875.0,Dose 2,28,0.28354430379746803,8599,87.0784810126582
20210513,Perth and Kinross,Total,70 - 74,9300.0,Dose 2,18,0.193548387096774,9273,99.7096774193548
20210513,Perth and Kinross,Total,75 - 79,6697.0,Dose 2,4,0.0597282365238166,6629,98.9846199790951
20210513,Perth and Kinross,Total,80 years and over,9962.0,Dose 2,7,0.0702670146556916,9382,94.17787592852841
20210514,Perth and Kinross,Female,18 - 29,8787.0,Dose 1,0,0.0,2429,27.643109138500098
20210514,Perth and Kinross,Female,18 years and over,63767.0,Dose 1,322,0.504963382313736,48625,76.2541753571597
20210514,Perth and Kinross,Female,30 - 39,8828.0,Dose 1,2,0.0226551880380607,2987,33.8355233348437
20210514,Perth and Kinross,Female,40 - 49,9444.0,Dose 1,320,3.3883947479881398,7201,76.24947056332059
20210514,Perth and Kinross,Female,50 - 54,6131.0,Dose 1,0,0.0,5633,91.87734464198341
20210514,Perth and Kinross,Female,55 - 59,5851.0,Dose 1,0,0.0,5834,99.70945137583321
20210514,Perth and Kinross,Female,60 - 64,5394.0,Dose 1,0,0.0,5281,97.90507971820541
20210514,Perth and Kinross,Female,65 - 69,5039.0,Dose 1,0,0.0,4939,98.01547926175829
20210514,Perth and Kinross,Female,70 - 74,4806.0,Dose 1,0,0.0,4945,102.892218060757
20210514,Perth and Kinross,Female,75 - 79,3600.0,Dose 1,0,0.0,3661,101.694444444444
20210514,Perth and Kinross,Female,80 years and over,5887.0,Dose 1,0,0.0,5715,97.07830813657209
20210514,Perth and Kinross,Male,18 - 29,10195.0,Dose 1,1,0.00980872976949485,1402,13.751839136831801
20210514,Perth and Kinross,Male,18 years and over,60527.0,Dose 1,389,0.642688387000843,41370,68.3496621342541
20210514,Perth and Kinross,Male,30 - 39,8558.0,Dose 1,2,0.0233699462491236,1582,18.4856274830568
20210514,Perth and Kinross,Male,40 - 49,8769.0,Dose 1,383,4.36765879803855,6103,69.59744554681261
20210514,Perth and Kinross,Male,50 - 54,5666.0,Dose 1,0,0.0,4981,87.91034239322269
20210514,Perth and Kinross,Male,55 - 59,5689.0,Dose 1,2,0.035155563367903,5549,97.53911056424678
20210514,Perth and Kinross,Male,60 - 64,5148.0,Dose 1,1,0.0194250194250194,5164,100.3108003108
20210514,Perth and Kinross,Male,65 - 69,4836.0,Dose 1,0,0.0,4684,96.8569065343259
20210514,Perth and Kinross,Male,70 - 74,4494.0,Dose 1,0,0.0,4627,102.95950155763201
