Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Fife,Female,18 - 29,27466.0,Dose 1,6,0.0218451904172431,6,0.0218451904172431
20201208,Fife,Female,18 years and over,157060.0,Dose 1,59,0.0375652616834331,59,0.0375652616834331
20201208,Fife,Female,30 - 39,22744.0,Dose 1,13,0.057157931762223,13,0.057157931762223
20201208,Fife,Female,40 - 49,23854.0,Dose 1,16,0.0670747044520835,16,0.0670747044520835
20201208,Fife,Female,50 - 54,14411.0,Dose 1,14,0.0971480119353272,14,0.0971480119353272
20201208,Fife,Female,55 - 59,13995.0,Dose 1,9,0.0643086816720257,9,0.0643086816720257
20201208,Fife,Female,60 - 64,12546.0,Dose 1,1,0.00797066794197354,1,0.00797066794197354
20201208,Fife,Female,65 - 69,11364.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Female,70 - 74,11207.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Female,75 - 79,7923.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Female,80 years and over,11550.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Male,18 - 29,27536.0,Dose 1,1,0.0036316095293434,1,0.0036316095293434
20201208,Fife,Male,18 years and over,144442.0,Dose 1,20,0.013846388169646002,20,0.013846388169646002
20201208,Fife,Male,30 - 39,20789.0,Dose 1,5,0.0240511809129828,5,0.0240511809129828
20201208,Fife,Male,40 - 49,22462.0,Dose 1,6,0.0267117798949337,6,0.0267117798949337
20201208,Fife,Male,50 - 54,13642.0,Dose 1,1,0.00733030347456385,1,0.00733030347456385
20201208,Fife,Male,55 - 59,13231.0,Dose 1,1,0.007558007709167859,1,0.007558007709167859
20201208,Fife,Male,60 - 64,11802.0,Dose 1,4,0.03389256058295201,4,0.03389256058295201
20201208,Fife,Male,65 - 69,10407.0,Dose 1,2,0.0192178341500913,2,0.0192178341500913
20201208,Fife,Male,70 - 74,10253.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Male,75 - 79,6664.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Male,80 years and over,7656.0,Dose 1,0,0.0,0,0.0
20201208,Fife,Total,18 - 29,55002.0,Dose 1,7,0.0127268099341842,7,0.0127268099341842
20201208,Fife,Total,18 years and over,301502.0,Dose 1,79,0.0262021479127833,79,0.0262021479127833
20201208,Fife,Total,30 - 39,43533.0,Dose 1,18,0.0413479429398387,18,0.0413479429398387
20201208,Fife,Total,40 - 49,46316.0,Dose 1,22,0.0474997840918905,22,0.0474997840918905
20201208,Fife,Total,50 - 54,28053.0,Dose 1,15,0.0534702170890814,15,0.0534702170890814
