Date,HBName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20210102,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 1,0,0.0,787,1.3317764916912
20210102,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 1,0,0.0,102,1.4245810055865902
20210102,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 1,0,0.0,114,1.4583599846488402
20210102,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 1,0,0.0,80,1.4422210203713701
20210102,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 1,0,0.0,89,1.50388644812437
20210102,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 1,0,0.0,57,1.05127259313906
20210102,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 1,0,0.0,33,0.621234939759036
20210102,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 1,0,0.0,34,0.672867603403918
20210102,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 1,0,0.0,43,1.2082045518403999
20210102,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 1,0,0.0,169,4.03148854961832
20210102,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 1,0,0.0,437,2.47171945701357
20210102,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 1,0,0.0,3471,2.8290353079255404
20210102,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 1,0,0.0,496,3.3304236889814
20210102,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 1,0,0.0,539,3.2785888077858902
20210102,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 1,0,0.0,387,3.31932412728364
20210102,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 1,0,0.0,1999,2.71312042780168
20210102,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 1,0,0.0,407,3.3219066274893905
20210102,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 1,0,0.0,282,2.51830684050723
20210102,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 1,0,0.0,100,0.9300595238095241
20210102,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 1,0,0.0,79,0.7676610630648141
20210102,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 1,0,0.0,118,1.54754098360656
20210102,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 1,0,0.0,626,6.321955160573619
20210102,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 2,0,0.0,1,0.0016922191762277
20210102,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 2,0,0.0,1,0.0188253012048193
20210102,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 2,0,0.0,1,0.00081504906595377
20210102,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 2,0,0.0,1,0.0013572388333175
20210102,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 2,0,0.0,1,0.009300595238095241
20210102,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 2,0,0.0,0,0.0
20210102,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 1,0,0.0,371,4.33107634835396
20210103,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 1,1,0.0015723764898267199,2685,4.22183087518475
20210103,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 1,0,0.0,394,5.09504720031036
20210103,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 1,0,0.0,425,4.92867911399745
20210103,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 1,0,0.0,307,5.0229057591623
20210103,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 1,0,0.0,318,5.020524155352071
20210103,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 1,0,0.0,225,3.8954293628808903
20210103,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 1,0,0.0,67,1.23161764705882
20210103,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 1,0,0.0,45,0.8591065292096222
20210103,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 1,1,0.0245941957697983,76,1.86915887850467
20210103,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 1,0,0.0,457,8.00350262697023
20210103,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 1,0,0.0,66,0.7241606319947329
20210103,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 1,0,0.0,787,1.3317764916912
20210103,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 1,0,0.0,102,1.4245810055865902
20210103,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 1,0,0.0,114,1.4583599846488402
20210103,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 1,0,0.0,80,1.4422210203713701
20210103,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 1,0,0.0,89,1.50388644812437
20210103,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 1,0,0.0,57,1.05127259313906
20210103,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 1,0,0.0,33,0.621234939759036
20210103,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 1,0,0.0,34,0.672867603403918
20210103,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 1,0,0.0,43,1.2082045518403999
20210103,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 1,0,0.0,169,4.03148854961832
20210103,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 1,0,0.0,437,2.47171945701357
20210103,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 1,1,0.00081504906595377,3472,2.82985035699149
20210103,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 1,0,0.0,496,3.3304236889814
20210103,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 1,0,0.0,539,3.2785888077858902
20210103,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 1,0,0.0,387,3.31932412728364
20210103,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 1,1,0.0013572388333175,2000,2.714477666635
20210103,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 1,0,0.0,407,3.3219066274893905
20210103,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 1,0,0.0,282,2.51830684050723
20210103,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 1,0,0.0,100,0.9300595238095241
20210103,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 1,0,0.0,79,0.7676610630648141
20210103,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 1,1,0.0131147540983607,119,1.56065573770492
20210103,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 1,0,0.0,626,6.321955160573619
20210103,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 2,0,0.0,1,0.0016922191762277
20210103,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 2,0,0.0,1,0.0188253012048193
20210103,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 2,0,0.0,1,0.00081504906595377
20210103,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 2,0,0.0,1,0.0013572388333175
20210103,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 2,0,0.0,1,0.009300595238095241
20210103,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 2,0,0.0,0,0.0
20210103,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 1,25,0.29185150595377096,396,4.62292785430773
20210104,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 1,137,0.21541557910626102,2822,4.437246454291019
20210104,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 1,24,0.31035820509504697,418,5.4054054054054
20210104,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 1,17,0.197147164559898,442,5.12582627855735
20210104,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 1,14,0.22905759162303696,321,5.25196335078534
20210104,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 1,20,0.315756236185665,338,5.336280391537731
20210104,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 1,23,0.39819944598338003,248,4.29362880886427
20210104,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 1,11,0.20220588235294099,78,1.43382352941176
20210104,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 1,2,0.0381825124093165,47,0.8972890416189391
20210104,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 1,1,0.0245941957697983,77,1.89375307427447
20210104,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 1,0,0.0,457,8.00350262697023
20210104,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 1,3,0.032916392363397,69,0.75707702435813
20210104,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 1,16,0.0270755068196433,803,1.35885199851085
20210104,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 1,3,0.0418994413407821,105,1.4664804469273702
20210104,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 1,0,0.0,114,1.4583599846488402
20210104,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 1,2,0.0360555255092843,82,1.4782765458806597
20210104,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 1,4,0.0675904021628929,93,1.57147685028726
20210104,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 1,1,0.0184433788270011,58,1.06971597196606
20210104,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 1,3,0.0564759036144578,36,0.677710843373494
20210104,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 1,0,0.0,34,0.672867603403918
20210104,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 1,0,0.0,43,1.2082045518403999
20210104,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 1,0,0.0,169,4.03148854961832
20210104,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 1,28,0.15837104072398198,465,2.63009049773756
20210104,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 1,153,0.12470250709092699,3625,2.95455286408242
20210104,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 1,27,0.181293225005036,523,3.5117169139864397
20210104,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 1,17,0.10340632603406301,556,3.38199513381995
20210104,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 1,16,0.137233038854104,403,3.4565571661377503
20210104,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 1,81,0.109936345498717,2081,2.82441401213372
20210104,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 1,24,0.19588638589618,431,3.51779301338557
20210104,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 1,24,0.214323986426148,306,2.73263082693338
20210104,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 1,14,0.130208333333333,114,1.06026785714286
20210104,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 1,2,0.0194344572927801,81,0.787095520357594
20210104,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 1,1,0.0131147540983607,120,1.5737704918032802
20210104,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 1,0,0.0,626,6.321955160573619
20210104,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 2,0,0.0,1,0.0016922191762277
20210104,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 2,0,0.0,1,0.0188253012048193
20210104,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 2,0,0.0,1,0.00081504906595377
20210104,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 2,0,0.0,1,0.0013572388333175
20210104,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 2,0,0.0,1,0.009300595238095241
20210104,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 2,0,0.0,0,0.0
20210104,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 1,24,0.28017744571562,420,4.903105300023349
20210105,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 1,180,0.28302776816881003,3002,4.72027422245983
20210105,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 1,44,0.5689900426742529,462,5.97439544807966
20210105,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 1,35,0.405891221152731,477,5.531717499710081
20210105,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 1,27,0.44175392670157104,348,5.693717277486909
20210105,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 1,27,0.42627091885064705,365,5.76255131038838
20210105,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 1,17,0.29432132963988894,265,4.58795013850416
20210105,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 1,5,0.0919117647058823,83,1.5257352941176499
20210105,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 1,1,0.0190912562046583,48,0.9163802978235971
20210105,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 1,0,0.0,77,1.89375307427447
20210105,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 1,0,0.0,457,8.00350262697023
20210105,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 1,4,0.043888523151196,73,0.8009655475093259
20210105,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 1,40,0.0676887670491082,843,1.42654076555996
20210105,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 1,7,0.0977653631284916,112,1.56424581005587
20210105,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 1,9,0.115133682998593,123,1.57349366764743
20210105,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 1,6,0.10816657652785301,88,1.58644312240851
20210105,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 1,9,0.152078404866509,102,1.72355525515377
20210105,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 1,2,0.0368867576540022,60,1.10660272962007
20210105,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 1,3,0.0564759036144578,39,0.7341867469879519
20210105,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 1,0,0.0,34,0.672867603403918
20210105,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 1,0,0.0,43,1.2082045518403999
20210105,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 1,0,0.0,169,4.03148854961832
20210105,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 1,28,0.15837104072398198,493,2.7884615384615397
20210105,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 1,220,0.17931079450982898,3845,3.13386365859225
20210105,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 1,51,0.34244275834284604,574,3.85415967232928
20210105,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 1,44,0.267639902676399,600,3.6496350364963503
20210105,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 1,33,0.28304314263659003,436,3.7396003087743397
20210105,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 1,97,0.13165216683179698,2178,2.9560661789655094
20210105,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 1,36,0.29382957884427,467,3.8116225922298397
20210105,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 1,19,0.1696731559207,325,2.90230398285408
20210105,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 1,8,0.0744047619047619,122,1.1346726190476202
20210105,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 1,1,0.00971722864639005,82,0.796812749003984
20210105,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 1,0,0.0,120,1.5737704918032802
20210105,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 1,0,0.0,626,6.321955160573619
20210105,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 2,2,0.00314475297965345,2,0.00314475297965345
20210105,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 2,1,0.0115968920329352,1,0.0115968920329352
20210105,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 2,1,0.0163612565445026,1,0.0163612565445026
20210105,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 2,0,0.0,1,0.0016922191762277
20210105,Dumfries and Galloway,Male,30 - 39,7160.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,40 - 49,7817.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,50 - 54,5547.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,55 - 59,5918.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,60 - 64,5422.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,65 - 69,5312.0,Dose 2,0,0.0,1,0.0188253012048193
20210105,Dumfries and Galloway,Male,70 - 74,5053.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,75 - 79,3559.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Male,80 years and over,4192.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,18 - 29,17680.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,18 years and over,122692.0,Dose 2,2,0.00163009813190754,3,0.00244514719786131
20210105,Dumfries and Galloway,Total,30 - 39,14893.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,40 - 49,16440.0,Dose 2,1,0.00608272506082725,1,0.00608272506082725
20210105,Dumfries and Galloway,Total,50 - 54,11659.0,Dose 2,1,0.00857706492838151,1,0.00857706492838151
20210105,Dumfries and Galloway,Total,50 years and over,73679.0,Dose 2,1,0.0013572388333175,2,0.0027144776666350005
20210105,Dumfries and Galloway,Total,55 - 59,12252.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,60 - 64,11198.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,65 - 69,10752.0,Dose 2,0,0.0,1,0.009300595238095241
20210105,Dumfries and Galloway,Total,70 - 74,10291.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,75 - 79,7625.0,Dose 2,0,0.0,0,0.0
20210105,Dumfries and Galloway,Total,80 years and over,9902.0,Dose 2,0,0.0,0,0.0
20210106,Dumfries and Galloway,Female,18 - 29,8566.0,Dose 1,25,0.29185150595377096,445,5.19495680597712
20210106,Dumfries and Galloway,Female,18 years and over,63598.0,Dose 1,123,0.19340230824868698,3125,4.91367653070851
20210106,Dumfries and Galloway,Female,30 - 39,7733.0,Dose 1,26,0.336221388852968,488,6.310616836932629
20210106,Dumfries and Galloway,Female,40 - 49,8623.0,Dose 1,18,0.208744056592833,495,5.74046155630291
20210106,Dumfries and Galloway,Female,50 - 54,6112.0,Dose 1,16,0.261780104712042,364,5.95549738219895
20210106,Dumfries and Galloway,Female,55 - 59,6334.0,Dose 1,21,0.33154404799494797,386,6.09409535838333
20210106,Dumfries and Galloway,Female,60 - 64,5776.0,Dose 1,11,0.19044321329639902,276,4.77839335180055
20210106,Dumfries and Galloway,Female,65 - 69,5440.0,Dose 1,3,0.0551470588235294,86,1.58088235294118
20210106,Dumfries and Galloway,Female,70 - 74,5238.0,Dose 1,3,0.0572737686139748,51,0.9736540664375721
20210106,Dumfries and Galloway,Female,75 - 79,4066.0,Dose 1,0,0.0,77,1.89375307427447
20210106,Dumfries and Galloway,Female,80 years and over,5710.0,Dose 1,0,0.0,457,8.00350262697023
20210106,Dumfries and Galloway,Male,18 - 29,9114.0,Dose 1,9,0.0987491770901909,82,0.8997147245995172
20210106,Dumfries and Galloway,Male,18 years and over,59094.0,Dose 1,47,0.0795343012827021,890,1.50607506684266
