Date,HBName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 1,20,0.0189431610452836,20,0.0189431610452836
20201208,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 1,84,0.0167735313675021,84,0.0167735313675021
20201208,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 1,17,0.0196506802603137,17,0.0196506802603137
20201208,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 1,15,0.0203508486303879,15,0.0203508486303879
20201208,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 1,6,0.0136478402292837,6,0.0136478402292837
20201208,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 1,17,0.0393163579176207,17,0.0393163579176207
20201208,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 1,8,0.021703743895822,8,0.021703743895822
20201208,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 1,1,0.00340634260993971,1,0.00340634260993971
20201208,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 1,12,0.0111908980695701,12,0.0111908980695701
20201208,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 1,45,0.009746272050940509,45,0.009746272050940509
20201208,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 1,18,0.0204960032793605,18,0.0204960032793605
20201208,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 1,9,0.0130046527757709,9,0.0130046527757709
20201208,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 1,2,0.00504719123807601,2,0.00504719123807601
20201208,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 1,3,0.00765481870837692,3,0.00765481870837692
20201208,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 1,1,0.00297459694211434,1,0.00297459694211434
20201208,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 1,32,0.0150369580233919,32,0.0150369580233919
20201208,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 1,129,0.0134025417037228,129,0.0134025417037228
20201208,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 1,35,0.020076520222792,35,0.020076520222792
20201208,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 1,24,0.0167934337673969,24,0.0167934337673969
20201208,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 1,8,0.0095706372848102,8,0.0095706372848102
20201208,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 1,38,0.00878716334180447,38,0.00878716334180447
20201208,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 1,20,0.024263011039669997,20,0.024263011039669997
20201208,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 1,9,0.012769942393371,9,0.012769942393371
20201208,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 1,1,0.0017774933788371602,1,0.0017774933788371602
20201208,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 1,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 2,0,0.0,0,0.0
20201208,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 1,41,0.0388334801428314,61,0.05777664118811499
20201209,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 1,190,0.0379401304741119,274,0.0547136618416139
20201209,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 1,38,0.0439250499936424,55,0.0635757302539561
20201209,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 1,49,0.0664794388592671,64,0.086830287489655
20201209,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 1,28,0.0636899210699907,34,0.0773377612992744
20201209,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 1,20,0.0462545387266126,37,0.0855708966442332
20201209,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 1,14,0.0379815518176886,22,0.0596852957135106
20201209,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 1,0,0.0,1,0.00340634260993971
20201209,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 1,16,0.0149211974260934,28,0.0261120954956635
20201209,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 1,96,0.0207920470420064,141,0.030538319092947002
20201209,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 1,24,0.0273280043724807,42,0.0478240076518412
20201209,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 1,27,0.0390139583273127,36,0.0520186111030836
20201209,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 1,16,0.0403775299046081,18,0.0454247211426841
20201209,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 1,5,0.0127580311806282,8,0.0204128498890051
20201209,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 1,6,0.0178475816526861,7,0.0208221785948004
20201209,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 1,1,0.0037171957475280602,1,0.0037171957475280602
20201209,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 1,1,0.004301630317890479,1,0.004301630317890479
20201209,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 1,57,0.0267845814791668,89,0.0418215395025586
20201209,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 1,286,0.0297141622268583,415,0.0431167039305811
20201209,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 1,62,0.0355641215375173,97,0.0556406417603093
20201209,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 1,76,0.0531792069300903,100,0.0699726406974873
20201209,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 1,44,0.0526385050664561,52,0.0622091423512663
20201209,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 1,91,0.021042943792216,129,0.0298301071340204
20201209,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 1,25,0.0303287637995875,45,0.0545917748392575
20201209,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 1,20,0.0283776497630466,29,0.0411475921564176
20201209,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 1,1,0.0017774933788371602,2,0.0035549867576743295
20201209,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 1,1,0.00199298469387755,1,0.00199298469387755
20201209,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 1,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 2,0,0.0,0,0.0
20201209,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 1,94,0.08903285691283301,155,0.146809498100948
20201210,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 1,508,0.101439927793941,782,0.156153589635555
20201210,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 1,102,0.117904081561882,157,0.181479811815838
20201210,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 1,110,0.14923955662284502,174,0.23606984411249998
20201210,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 1,65,0.147851602483907,99,0.22518936378318102
20201210,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 1,86,0.198894516524434,123,0.28446541316866697
20201210,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 1,36,0.0976668475311991,58,0.15735214324470997
20201210,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 1,11,0.0374697687093368,12,0.0408761113192765
20201210,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 1,3,0.0111404062534814,3,0.0111404062534814
20201210,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 1,1,0.00487995315244974,1,0.00487995315244974
20201210,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 1,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 1,32,0.0298423948521869,60,0.0559544903478504
20201210,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 1,190,0.0411509264373044,331,0.0716892455302513
20201210,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 1,42,0.0478240076518412,84,0.0956480153036825
20201210,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 1,43,0.0621333410397942,79,0.114151952142878
20201210,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 1,27,0.0681370817140261,45,0.11356180285671001
20201210,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 1,26,0.0663417621392667,34,0.0867546120282718
20201210,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 1,18,0.0535427449580582,25,0.0743649235528586
20201210,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 1,1,0.0037171957475280602,2,0.00743439149505613
20201210,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 1,0,0.0,1,0.004301630317890479
20201210,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 1,1,0.0064077918749199,1,0.0064077918749199
20201210,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 1,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 1,126,0.0592080222171055,215,0.101029561719664
20201210,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 1,698,0.0725191791410737,1113,0.115635883071655
20201210,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 1,144,0.0826005403452014,241,0.13824118210551098
20201210,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 1,153,0.10705814026715599,253,0.17703078096464303
20201210,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 1,92,0.11006232877531698,144,0.172271471126584
20201210,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 1,275,0.0635913136577955,404,0.0934214207918159
20201210,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 1,112,0.135872861822152,157,0.19046463666141
20201210,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 1,54,0.0766196543602259,83,0.117767246516643
20201210,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 1,12,0.021329920546046002,14,0.0248849073037203
20201210,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 1,3,0.00597895408163265,4,0.0079719387755102
20201210,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 1,2,0.00554047315640756,2,0.00554047315640756
20201210,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 1,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 2,0,0.0,0,0.0
20201210,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 1,107,0.10134591159226701,262,0.248155409693216
20201211,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 1,582,0.116216610189122,1364,0.272370199824677
20201211,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 1,126,0.145646218399972,283,0.32712603021581105
20201211,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 1,114,0.154666449590948,288,0.390736293703447
20201211,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 1,93,0.211541523553898,192,0.436730887337079
20201211,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 1,78,0.18039270103378896,201,0.46485811420245604
20201211,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 1,52,0.14107433532284303,110,0.298426478567553
20201211,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 1,10,0.0340634260993971,22,0.0749395374186736
20201211,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 1,2,0.007426937502320921,5,0.0185673437558023
20201211,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 1,0,0.0,1,0.00487995315244974
20201211,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 1,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 1,32,0.0298423948521869,92,0.0857968852000373
20201211,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 1,231,0.050030863194827996,562,0.12172010872507902
20201211,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 1,55,0.0626266766869349,139,0.158274691990617
20201211,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 1,58,0.0838077623327457,137,0.19795971447562302
20201211,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 1,27,0.0681370817140261,72,0.18169888457073602
20201211,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 1,40,0.102064249445026,74,0.188818861473297
20201211,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 1,15,0.0446189541317152,40,0.118983877684574
20201211,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 1,1,0.0037171957475280602,3,0.0111515872425842
20201211,Greater Glasgow and Clyde,Male,70 - 74,23247.0,Dose 1,3,0.0129048909536714,4,0.0172065212715619
20201211,Greater Glasgow and Clyde,Male,75 - 79,15606.0,Dose 1,0,0.0,1,0.0064077918749199
20201211,Greater Glasgow and Clyde,Male,80 years and over,19267.0,Dose 1,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Total,18 - 29,212809.0,Dose 1,139,0.0653167864141084,354,0.166346348133773
20201211,Greater Glasgow and Clyde,Total,18 years and over,962504.0,Dose 1,813,0.0844671814350901,1926,0.200103064506745
20201211,Greater Glasgow and Clyde,Total,30 - 39,174333.0,Dose 1,181,0.10382429029500999,422,0.24206547240052104
20201211,Greater Glasgow and Clyde,Total,40 - 49,142913.0,Dose 1,172,0.12035294199967801,425,0.29738372296432103
20201211,Greater Glasgow and Clyde,Total,50 - 54,83589.0,Dose 1,120,0.14355955927215303,264,0.315831030398737
20201211,Greater Glasgow and Clyde,Total,50 years and over,432449.0,Dose 1,321,0.0742284061241904,725,0.167649826916006
20201211,Greater Glasgow and Clyde,Total,55 - 59,82430.0,Dose 1,118,0.143151765134053,275,0.333616401795463
20201211,Greater Glasgow and Clyde,Total,60 - 64,70478.0,Dose 1,67,0.0950651267062062,150,0.21283237322285
20201211,Greater Glasgow and Clyde,Total,65 - 69,56259.0,Dose 1,11,0.0195524271672088,25,0.0444373344709291
20201211,Greater Glasgow and Clyde,Total,70 - 74,50176.0,Dose 1,5,0.00996492346938775,9,0.017936862244898
20201211,Greater Glasgow and Clyde,Total,75 - 79,36098.0,Dose 1,0,0.0,2,0.00554047315640756
20201211,Greater Glasgow and Clyde,Total,80 years and over,53419.0,Dose 1,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,18 - 29,105579.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,18 years and over,500789.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,30 - 39,86511.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,40 - 49,73707.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,50 - 54,43963.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,55 - 59,43239.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,60 - 64,36860.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,65 - 69,29357.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,70 - 74,26929.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,75 - 79,20492.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Female,80 years and over,34152.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,18 - 29,107230.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,18 years and over,461715.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,30 - 39,87822.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,40 - 49,69206.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,50 - 54,39626.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,55 - 59,39191.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,60 - 64,33618.0,Dose 2,0,0.0,0,0.0
20201211,Greater Glasgow and Clyde,Male,65 - 69,26902.0,Dose 2,0,0.0,0,0.0
