age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,239077.28160301506,234255.391959799,243275.44221105528,70551.57936683418,67188.40201005025,73952.88442211055,91.5321407035176,67.81909547738694,118.80904522613065,792182.8204422111,787879.9698492462,797102.9547738694,64.75848241206029,41.47738693467337,92.84924623115577,157602.5730050251,153455.55778894472,161750.46231155779,5828.759336683417,5528.371859296482,6134.120603015075,average
1,99.0,116467.2552562814,113837.91457286432,118698.12060301508,35547.24363316583,33730.497487437184,37333.246231155776,441.63122613065326,387.83417085427135,500.25125628140705,432183.9977738694,429918.7587939699,434911.0,748.9386030150754,673.5427135678392,823.2562814070352,11926.334557788943,11475.386934673366,12371.61809045226,33234.25022613065,31677.48743718593,34779.73366834171,average
2,99.0,125301.59484924623,122605.01507537688,127693.29145728644,37059.56100502513,35233.89447236181,38892.53266331658,468.8682110552764,414.1256281407035,526.748743718593,446707.5083115579,444263.17085427133,449393.7638190955,772.4618894472362,695.6180904522613,846.3115577889447,12429.810060301508,11969.035175879397,12912.201005025127,34646.27942211056,33102.91959798995,36243.86934673367,average
3,99.0,153291.6644170854,149864.56783919598,156205.62311557788,45113.764125628135,42833.29648241206,47338.221105527635,504.0240452261307,443.91959798994975,564.2462311557789,542212.3416733668,539218.688442211,545691.4070351758,1879.868753768844,1743.3316582914572,2011.6633165829146,15136.045457286433,14600.417085427136,15706.804020100502,42175.81740201004,40314.89447236181,44072.98994974874,average
4,99.0,133160.00980904524,130375.58291457286,135605.20603015076,39571.873140703516,37651.195979899494,41521.62814070352,522.8764472361809,463.2562814070352,584.7989949748744,473157.23031658295,470573.2010050251,475936.54271356785,5375.536793969849,5132.21608040201,5611.010050251256,13275.699507537689,12789.834170854272,13786.286432160805,36994.199291457284,35358.61306532663,38678.86934673367,average
5,99.0,121876.30892964824,119523.02010050252,123969.20100502513,33413.33036180904,31819.35175879397,35040.10552763819,691.162592964824,621.3366834170854,764.1708542713568,383053.723,380844.1256281407,385459.9447236181,12310.444597989948,12012.97487437186,12642.24120603015,11206.439572864321,10781.035175879397,11653.447236180904,31238.85129648241,29898.150753768845,32605.331658291456,average
6,99.0,132121.15962311556,129696.18090452261,134221.1407035176,35149.72534170854,33581.693467336685,36737.93969849246,1110.2506030150753,1026.7638190954774,1198.5778894472362,371327.8074271357,369165.77889447234,373797.02512562816,40655.49318592965,40012.582914572864,41268.08542713568,11779.510648241207,11380.809045226131,12201.75879396985,32859.542798994975,31499.015075376883,34208.70854271357,average
7,99.0,13602.37175879397,13161.24623115578,14082.462311557789,6299.418296482411,5733.206030150754,6883.180904522613,121.07050251256283,95.48241206030151,150.12060301507537,83314.74142713571,82782.24623115578,83788.60301507538,378.2994020100503,319.51256281407035,441.90452261306535,2116.8618341708543,1978.5477386934674,2251.045226130653,5889.594271356784,5506.804020100502,6299.145728643216,average
,,129362.20578077888,126664.86494974875,131718.81092964823,37838.3119089196,35971.44221105527,39712.46733668342,493.9269711055276,440.0672110552764,550.9654522613066,440517.5212964824,438080.7424623115,443260.1551507538,7773.22521356784,7578.907035175879,7967.165201005025,29434.159330402006,28553.827889447235,30329.20288944724,27858.411755653266,26610.78203517588,29127.84610552764,aoa
,,61261.96458031312,60061.86865906455,62278.134008247194,17539.59408150508,16764.216513977208,18317.069161496318,321.6038079372212,301.97746009252546,341.58739352367337,196711.01495761203,195671.48408646655,197938.57330425215,13911.799429054243,13712.454725426373,14102.7022974962,51931.98450247971,50606.89118781127,53252.26740253415,13978.548440994016,13398.795902300144,14564.781551637017,std
