day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1265513.375,1265412,1265621,1034.406,943,1156,0.0,0,0,0.0,0,0,0.0,0,0,22.007,9,39,0.0,0,0
1,1263883.679,1263697,1264075,2282.842,2125,2474,0.0,0,0,1.305,0,7,0.0,0,0,61.231,39,87,47.058,22,77
2,1261617.153,1261298,1261907,3958.206,3699,4210,0.0,0,0,4.998,0,15,0.0,0,0,120.235,84,155,168.76,125,215
3,1258426.611,1258012,1258777,6278.011,5991,6595,0.0,0,0,12.119,2,26,0.0,0,0,205.679,165,260,392.997,331,460
4,1253932.709,1253397,1254468,9511.252,9113,9914,0.0,0,0,24.203,10,41,0.0,0,0,327.594,273,383,759.139,661,861
5,1247612.146,1246875,1248339,14026.122,13510,14658,0.06,0,2,44.103,25,69,0.0,0,0,500.015,416,584,1316.583,1194,1448
6,1238704.313,1237564,1239763,20371.401,19616,21183,0.37,0,3,76.357,48,107,0.0,0,0,742.723,648,836,2139.603,1968,2339
7,1226192.097,1224541,1227556,29256.373,28212,30440,1.317,0,7,126.982,92,170,0.001,0,1,1085.978,959,1199,3329.619,3064,3576
8,1208667.731,1206646,1210536,41667.0,40319,43039,3.577,0,11,207.173,156,255,0.001,0,1,1565.96,1445,1723,5027.623,4685,5327
9,1184222.257,1181355,1186676,58917.08,57052,60880,7.824,2,19,331.472,256,414,0.007,0,1,2240.06,2070,2449,7433.365,7089,7785
10,1150383.29,1146400,1154033,82666.621,79916,85404,15.432,4,34,521.659,449,596,0.014,0,1,3180.865,2970,3414,10818.634,10306,11357
11,1104027.665,1098754,1108912,114956.9,111396,118641,28.067,13,44,806.15,695,897,0.03,0,1,4489.553,4221,4730,15568.768,14864,16213
12,1041492.938,1034484,1048018,158007.899,153283,162835,47.588,28,73,1228.851,1096,1358,0.074,0,2,6292.809,5958,6607,22207.798,21316,23262
13,959035.555,949757,967762,213759.421,207803,220145,76.585,45,107,1845.926,1674,2021,0.131,0,3,8759.148,8390,9187,31430.862,30260,32888
14,853701.589,841640,865134,283033.476,275676,290343,119.192,78,160,2734.02,2526,2972,0.24,0,3,12077.073,11538,12694,44169.998,42692,46072
15,725088.864,710304,739583,363982.452,354397,372508,179.793,138,228,3998.115,3751,4244,0.401,0,4,16434.199,15799,17216,61549.252,59710,63851
16,577621.71,561519,593542,450198.953,440221,459198,264.875,215,324,5765.903,5471,6068,0.712,0,5,21973.395,21164,22905,84887.155,82129,88047
17,422305.174,406623,438107,529820.926,521623,537412,382.274,311,441,8212.854,7806,8615,1.123,0,6,28718.011,27830,29842,115585.105,112173,118971
18,276289.773,261783,290168,586802.07,581755,591401,542.219,469,621,11556.957,11036,12097,1.751,0,8,36485.561,35586,37738,154797.946,150424,159241
19,157568.397,147318,167789,606953.374,605014,609117,752.259,675,851,16048.377,15416,16670,2.745,0,8,44796.385,43760,45978,203050.651,197265,208430
20,76817.474,70347,82797,585768.647,581240,589746,1021.303,908,1142,21981.261,21366,22878,4.412,0,11,52973.035,51890,54347,259754.31,253488,265656
21,31852.256,28666,35114,532353.978,525487,538407,1353.795,1223,1473,29704.781,28870,30919,6.932,0,16,60279.089,59180,61500,322903.649,316100,329408
22,11452.019,10000,12764,463349.146,455609,470022,1739.87,1611,1906,39630.827,38537,41150,10.987,3,23,66196.665,65389,67339,389275.258,382738,396265
23,6504.436,5738,7362,390468.664,383187,396341,2153.936,2004,2282,52238.981,50676,54202,17.061,6,31,70524.575,69694,71501,455018.407,448671,461628
24,3611.808,3148,4140,327794.091,321382,332858,2557.159,2415,2708,68092.935,66196,70259,26.324,14,43,73287.027,72505,74248,516442.74,510906,522277
25,1995.086,1715,2302,274377.704,269033,278734,2906.679,2760,3056,87784.136,85435,90555,39.372,21,63,74769.247,74026,75631,570453.05,565246,575622
26,1111.413,936,1303,229189.119,224994,232959,3168.133,3011,3324,111893.533,109205,114869,57.522,36,90,75203.49,74385,76267,615031.356,610889,619703
27,630.69,514,773,191193.5,187463,194511,3342.707,3197,3573,140846.72,137943,144412,80.467,57,115,74802.24,74030,75836,648956.496,645514,652743
28,366.717,278,469,159358.287,156265,162294,3457.536,3295,3633,174876.263,171227,179349,109.373,77,145,73743.73,72956,74767,671715.181,668462,674946
29,219.29,161,290,132750.996,130219,135244,3534.259,3344,3715,213989.013,209747,218708,143.924,109,186,72179.661,71378,73171,683337.495,680953,685796
30,134.77,79,190,110541.64,108365,112578,3579.931,3374,3755,257922.487,253392,262705,183.767,142,231,70232.319,69372,71308,684349.969,682295,686400
31,85.876,49,126,92026.707,90156,93830,3610.506,3446,3768,306170.609,301363,311813,227.86,186,277,68003.003,67140,69117,675669.918,673252,677788
32,56.455,29,99,76601.539,74916,78281,3623.919,3416,3826,358046.655,352781,363839,275.872,229,329,65580.844,64624,66702,658474.351,655255,660880
33,38.381,18,70,63755.449,62441,65136,3628.338,3448,3909,412689.755,407393,418336,326.398,274,391,63026.071,62140,64016,634094.645,630642,637180
34,26.7,9,53,53065.505,51855,54366,3619.278,3406,3853,469181.318,463378,474896,379.234,327,453,60390.232,59467,61280,603940.136,600044,607497
35,19.23,7,41,44159.614,42982,45274,3610.302,3323,3945,526561.002,520965,532186,432.887,375,502,57724.29,56777,58562,569427.196,565080,573159
36,14.193,1,27,36750.126,35874,37715,3581.38,3287,3940,583941.212,578660,590002,487.087,419,567,55056.22,54106,55919,531910.485,527112,535592
37,10.715,1,24,30583.986,29758,31459,3562.277,3231,3972,640456.027,635055,646306,540.331,474,625,52413.229,51571,53275,492603.774,488147,496624
38,8.381,0,21,25449.352,24748,26173,3518.979,3137,3949,695382.162,689590,701413,592.161,519,673,49823.123,48976,50631,452610.941,447970,457229
39,6.681,0,17,21177.133,20591,21819,3496.431,3054,4007,748132.72,742878,753971,641.762,564,727,47295.088,46510,48087,412793.874,408393,417145
40,5.363,0,14,17619.459,17017,18209,3444.059,2991,3896,798252.219,793313,803618,689.832,611,784,44839.802,43966,45655,373934.936,369766,378181
41,4.449,0,13,14662.273,14115,15182,3409.375,3027,3828,845347.731,840488,850913,734.828,658,834,42469.496,41688,43327,336599.451,332348,340777
42,3.751,0,12,12198.813,11704,12641,3357.477,3027,3721,889223.159,884920,894096,776.491,695,881,40189.929,39441,40932,301244.412,297131,305035
43,3.221,0,12,10150.107,9768,10545,3310.617,3054,3574,929755.972,925772,934300,814.956,738,926,38001.699,37235,38722,268132.674,264086,271762
44,2.781,0,11,8448.804,8121,8789,3254.189,3058,3508,966920.04,962878,970792,849.946,764,949,35907.294,35128,36615,237467.86,233806,241102
45,2.461,0,11,7031.446,6723,7326,3194.915,3014,3394,1000760.191,996704,1004585,882.018,792,993,33907.569,33202,34534,209329.055,205856,213031
46,2.183,0,10,5850.655,5565,6142,3131.475,2946,3283,1031378.702,1027781,1034759,911.239,826,1030,32002.635,31322,32636,183729.671,180811,186932
47,1.953,0,9,4868.343,4626,5158,3067.764,2898,3199,1058916.171,1055927,1061873,937.348,849,1061,30191.314,29559,30881,160616.794,157988,163317
48,1.745,0,9,4049.63,3799,4327,2998.994,2819,3178,1083558.883,1080705,1086116,960.523,870,1081,28469.447,27840,29176,139894.208,137439,142268
49,1.603,0,9,3369.924,3164,3641,2923.827,2748,3063,1105517.259,1103058,1107789,981.216,893,1100,26836.918,26253,27509,121422.375,119337,123469
50,1.472,0,8,2802.824,2592,3063,2846.527,2698,3036,1124992.486,1122555,1127152,999.471,907,1128,25292.294,24761,25946,105055.666,103260,107087
51,1.366,0,8,2332.599,2178,2523,2764.144,2591,2943,1142203.969,1140180,1144141,1015.747,915,1150,23829.655,23322,24464,90630.493,88987,92538
