day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113090.465,113044,113093,2.535,0,49,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113073.793,112978,113093,18.756,0,112,0.0,0,0,0.0,0,0,0.0,0,0,0.251,0,9,0.0,0,0
8,113010.925,112804,113093,78.536,0,270,0.0,0,0,0.019,0,2,0.0,0,0,2.004,0,17,0.056,0,3
9,112844.096,112477,113057,232.083,36,564,0.0,0,0,0.125,0,5,0.0,0,0,9.667,0,43,0.406,0,5
10,112476.387,111997,112875,560.822,208,1002,0.0,0,0,0.645,0,7,0.0,0,0,31.79,2,94,2.073,0,12
11,111754.571,110998,112420,1188.626,614,1845,0.0,0,0,2.601,0,11,0.0,0,0,84.222,24,176,7.462,0,27
12,110469.149,109279,111374,2275.057,1486,3261,0.0,0,0,7.787,0,24,0.0,0,0,193.867,84,321,21.606,2,53
13,108327.981,106899,109765,4035.054,2838,5104,0.001,0,1,19.453,3,41,0.0,0,0,402.984,234,660,53.599,16,104
14,104952.473,102994,106935,6733.377,5142,8454,0.003,0,1,43.377,14,75,0.0,0,0,771.439,487,1082,118.175,59,198
15,99889.63,97178,102324,10665.295,8596,12813,0.014,0,2,89.381,43,135,0.0,0,0,1381.133,991,1795,238.097,137,354
16,92663.165,89517,96275,16100.408,13186,18309,0.044,0,2,172.167,105,253,0.0,0,0,2336.82,1809,2849,448.873,296,605
17,82845.097,79264,87211,23214.853,20112,25626,0.147,0,3,312.995,225,418,0.0,0,0,3764.466,3025,4467,795.658,592,1011
18,70237.157,66433,75383,31923.582,28627,34507,0.372,0,3,540.078,411,676,0.001,0,1,5800.815,4788,6640,1339.7,1055,1616
19,55167.894,51432,60708,41635.158,38542,43934,0.86,0,5,892.401,683,1095,0.008,0,1,8559.395,7272,9539,2159.232,1766,2519
20,38816.263,35619,44563,51000.596,48207,53098,1.872,0,8,1415.574,1116,1674,0.022,0,1,12095.77,10530,13193,3332.14,2811,3837
21,23234.586,20881,27473,58010.28,56059,60196,3.424,0,11,2160.784,1834,2525,0.069,0,2,16339.543,14663,17509,4941.38,4218,5559
22,10899.88,9420,13483,60609.176,59141,62500,5.783,0,14,3175.035,2806,3550,0.163,0,3,21002.134,19154,21972,7036.744,6233,7672
23,3485.932,2780,4695,57846.854,56276,59995,9.222,0,23,4496.608,3996,4977,0.357,0,3,25644.578,24045,26577,9596.611,8627,10308
24,554.732,313,863,51059.521,49284,53553,13.366,3,26,6140.524,5548,6710,0.766,0,5,29738.79,28439,30597,12529.204,11578,13324
25,9.784,0,73,43025.344,41371,45271,18.211,1,33,8090.36,7450,8777,1.456,0,7,32931.435,31970,33711,15664.05,14779,16489
26,0.338,0,8,35811.124,34327,37681,23.393,9,39,10318.328,9624,11070,2.661,0,8,35148.557,34442,35851,18783.164,18041,19527
27,0.056,0,4,29798.319,28649,31335,28.451,14,49,12803.787,12046,13612,4.423,0,11,36527.268,35990,37052,21693.565,20899,22453
28,0.013,0,2,24793.665,23832,26019,33.902,16,54,15528.146,14706,16400,7.073,0,18,37239.924,36636,37761,24253.913,23498,24910
29,0.004,0,1,20630.48,19696,21699,39.783,19,64,18481.394,17532,19485,10.743,2,25,37423.535,36830,37998,26372.15,25678,26964
30,0.001,0,1,17164.87,16451,18005,45.704,22,70,21659.852,20603,22693,15.465,5,29,37191.693,36593,37698,27993.822,27273,28618
31,0.0,0,0,14281.488,13660,14965,52.324,29,83,25061.099,23888,26079,21.385,8,36,36635.963,36070,37155,29095.592,28400,29578
32,0.0,0,0,11886.162,11396,12466,58.945,36,93,28669.229,27473,29663,28.765,11,44,35830.267,35284,36382,29683.714,29122,30180
33,0.0,0,0,9891.114,9452,10396,65.622,41,97,32455.126,31374,33485,37.395,15,56,34844.9,34231,35397,29783.1,29304,30323
34,0.0,0,0,8230.21,7790,8660,72.214,41,105,36391.736,35112,37402,46.916,25,68,33722.315,33120,34413,29441.319,28917,29884
35,0.0,0,0,6848.29,6522,7226,78.876,49,115,40446.744,39130,41488,57.437,34,81,32504.894,31987,33127,28703.645,28051,29205
36,0.0,0,0,5698.155,5396,6048,84.835,54,114,44568.702,43316,45524,68.649,44,92,31225.252,30668,31799,27639.363,26994,28182
37,0.0,0,0,4740.726,4468,5007,91.34,59,128,48706.221,47583,49632,80.403,55,104,29910.235,29323,30512,26320.819,25677,26931
38,0.0,0,0,3946.084,3699,4203,96.832,69,133,52821.759,51677,53819,92.454,65,121,28578.122,27973,29091,24803.372,24218,25465
39,0.0,0,0,3283.973,3047,3489,102.726,61,143,56869.822,55634,57829,104.486,74,136,27250.624,26637,27762,23147.6,22567,23882
40,0.0,0,0,2731.941,2507,2929,107.209,72,148,60809.829,59726,61820,116.516,86,147,25938.034,25313,26420,21414.986,20822,22070
41,0.0,0,0,2272.547,2102,2447,111.814,75,147,64609.768,63553,65471,128.14,93,163,24651.72,24071,25105,19651.392,19153,20389
42,0.0,0,0,1889.959,1722,2071,115.459,79,151,68245.245,67321,69158,139.334,103,176,23396.732,22855,23846,17900.688,17407,18578
43,0.0,0,0,1572.146,1426,1753,118.949,83,158,71696.832,70801,72571,150.043,109,188,22180.067,21657,22618,16192.365,15649,16858
44,0.0,0,0,1308.216,1167,1461,121.722,90,165,74951.035,74080,75785,160.166,121,204,21005.249,20466,21483,14552.537,13976,15034
45,0.0,0,0,1087.244,962,1215,123.971,89,165,77994.906,77151,78807,169.351,133,211,19875.865,19329,20336,13006.441,12465,13487
46,0.0,0,0,904.542,802,1025,125.767,84,165,80833.264,80018,81617,178.063,140,220,18791.999,18305,19242,11559.388,11128,12018
47,0.0,0,0,752.23,660,862,126.859,96,161,83461.908,82637,84204,186.016,147,227,17755.77,17279,18197,10223.638,9853,10671
