day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266165.679,1266099,1266232,546.343,480,620,0.0,0,0,0.0,0,0,0.0,0,0,23.551,10,46,0.0,0,0
1,1265556.797,1265436,1265671,1070.877,966,1180,0.0,0,0,1.218,0,5,0.0,0,0,67.696,40,97,4.244,0,15
2,1264914.603,1264785,1265053,1590.009,1467,1709,0.0,0,0,4.94,0,14,0.0,0,0,130.287,95,183,15.678,4,30
3,1264227.072,1264084,1264387,2115.223,1972,2253,0.0,0,0,11.931,1,26,0.0,0,0,210.714,164,269,36.639,17,62
4,1263481.212,1263310,1263654,2660.052,2517,2821,0.0,0,0,23.149,9,41,0.0,0,0,307.724,260,371,68.45,43,99
5,1262666.704,1262466,1262842,3233.62,3085,3401,0.527,0,5,42.739,22,68,0.0,0,0,420.8,359,489,109.166,78,158
6,1261772.065,1261530,1262001,3844.414,3650,4029,2.13,0,7,75.535,46,115,0.0,0,0,551.094,463,623,155.492,118,198
7,1260790.632,1260450,1261050,4497.198,4288,4739,5.068,0,14,123.685,86,169,0.0,0,0,698.288,598,787,207.073,165,260
8,1259705.103,1259343,1260005,5205.207,4951,5461,9.526,2,23,188.654,147,236,0.001,0,1,864.073,770,954,264.72,207,325
9,1258509.24,1258121,1258853,5970.826,5707,6226,15.473,4,33,273.319,226,338,0.002,0,1,1049.152,949,1149,327.087,263,392
10,1257188.695,1256742,1257647,6804.168,6502,7114,22.943,11,41,380.02,320,445,0.006,0,1,1255.08,1126,1365,395.314,333,479
11,1255726.222,1255272,1256184,7717.729,7399,8081,32.575,18,52,510.864,434,586,0.014,0,1,1483.445,1348,1615,469.5,391,546
12,1254109.164,1253661,1254593,8718.659,8379,9043,44.043,24,67,668.095,573,748,0.021,0,1,1737.174,1606,1893,548.15,484,625
13,1252324.762,1251764,1252942,9812.622,9464,10201,57.528,32,85,854.254,748,952,0.033,0,1,2016.802,1863,2189,632.507,555,733
14,1250351.585,1249621,1251113,11014.992,10570,11517,73.059,42,105,1073.475,956,1184,0.051,0,2,2323.977,2164,2491,724.287,634,822
15,1248169.188,1247373,1248998,12335.648,11853,12888,90.93,53,133,1326.625,1218,1452,0.066,0,2,2663.299,2504,2850,823.363,736,933
16,1245754.854,1244765,1246655,13792.223,13263,14408,110.993,67,154,1617.691,1498,1746,0.088,0,2,3036.499,2843,3219,932.18,828,1040
17,1243087.081,1242045,1244089,15393.906,14810,16071,133.449,88,176,1949.075,1803,2079,0.116,0,2,3447.781,3229,3658,1052.303,935,1185
18,1240143.614,1238973,1241190,17149.422,16576,17874,158.442,116,203,2327.755,2143,2479,0.153,0,2,3901.779,3670,4141,1182.823,1042,1300
19,1236885.014,1235659,1237953,19091.664,18451,19854,186.385,139,231,2755.828,2524,2929,0.208,0,4,4401.207,4133,4656,1326.518,1190,1440
