day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,637731.789,637661,637795,485.689,427,556,0.0,0,0,0.0,0,0,0.0,0,0,54.889,32,82,0.0,0,0
1,637053.751,636930,637165,1034.499,931,1139,0.0,0,0,8.978,0,20,0.0,0,0,149.637,113,204,9.1,1,23
2,636180.241,636009,636320,1711.144,1579,1875,0.0,0,0,33.551,16,55,0.0,0,0,282.733,230,340,29.741,13,55
3,635041.596,634794,635275,2567.846,2387,2780,0.0,0,0,80.038,51,119,0.0,0,0,462.202,387,531,62.913,37,96
4,633559.955,633227,633816,3661.823,3435,3944,0.0,0,0,156.125,119,199,0.0,0,0,696.529,616,792,112.039,80,161
5,631636.049,631220,631944,5062.215,4817,5401,0.189,0,4,271.532,224,342,0.0,0,0,1002.198,861,1124,178.107,130,230
6,629152.503,628658,629521,6848.191,6522,7238,1.133,0,5,442.277,373,521,0.0,0,0,1397.364,1257,1546,263.088,207,324
7,625954.677,625328,626442,9129.152,8714,9604,3.025,0,12,685.838,601,795,0.002,0,1,1904.003,1752,2067,371.197,310,458
8,621859.516,621088,622614,12022.208,11444,12555,6.195,0,19,1022.784,915,1136,0.003,0,1,2555.943,2370,2838,505.682,421,598
9,616636.924,615607,617480,15685.637,15031,16320,10.893,3,28,1479.534,1348,1609,0.007,0,1,3386.925,3181,3694,678.271,579,791
10,610005.53,608668,611023,20302.922,19530,21283,17.41,5,35,2088.722,1908,2305,0.019,0,1,4446.112,4177,4757,896.854,770,1018
11,601619.662,599808,602945,26102.472,25165,27364,26.147,10,45,2891.373,2689,3141,0.04,0,1,5791.004,5489,6177,1175.519,1000,1297
12,591090.18,588968,592692,33322.574,32107,34940,37.621,19,61,3939.221,3664,4224,0.059,0,2,7496.978,7143,7929,1529.203,1349,1666
