day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113077.093,112989,113093,15.907,0,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,112989.299,112756,113093,98.783,0,294,0.0,0,0,0.0,0,0,0.0,0,0,3.04,0,25,0.0,0,0
8,112730.766,112288,112987,326.169,98,689,0.0,0,0,0.296,0,5,0.0,0,0,22.011,0,92,0.69,0,9
9,112157.379,111521,112644,797.285,413,1243,0.0,0,0,2.605,0,14,0.0,0,0,82.773,20,210,5.632,0,29
10,111083.353,110095,111837,1620.831,1053,2469,0.0,0,0,11.617,1,34,0.0,0,0,228.359,88,432,23.911,2,73
11,109272.028,107998,110451,2921.642,2047,3816,0.0,0,0,36.127,9,87,0.0,0,0,519.718,309,795,71.685,24,155
12,106436.153,104640,108178,4839.864,3591,5941,0.007,0,1,91.69,47,183,0.0,0,0,1030.826,697,1443,175.33,84,317
13,102273.376,100117,104529,7481.223,6100,8911,0.067,0,2,203.344,127,326,0.0,0,0,1859.549,1382,2425,373.005,219,574
14,96462.759,93890,99303,10934.558,9312,12521,0.418,0,4,405.553,268,570,0.0,0,0,3117.019,2395,3907,714.643,482,992
15,88697.997,85546,92205,15258.831,13174,17273,1.572,0,10,747.954,539,1004,0.008,0,1,4910.199,4038,5834,1260.991,904,1609
16,78794.314,75048,83029,20361.153,18060,22342,4.448,0,16,1300.692,992,1638,0.026,0,1,7349.525,6192,8421,2081.124,1619,2597
17,66803.464,62850,71630,25941.987,23784,28576,10.537,1,26,2144.277,1735,2601,0.068,0,2,10523.548,9141,11818,3243.883,2610,4008
18,53178.22,48841,57868,31404.346,29302,33649,21.262,6,42,3379.528,2814,3963,0.203,0,3,14436.876,12738,15825,4820.154,4023,5728
19,38811.596,34478,43499,35884.346,33987,37739,38.931,19,67,5115.839,4304,5853,0.51,0,5,19003.774,17245,20450,6851.477,5884,7825
20,25150.526,21449,29673,38248.023,36559,39684,65.1,37,99,7472.643,6469,8474,1.126,0,6,23949.269,22202,25506,9332.238,8263,10332
21,13819.376,10983,17285,37537.548,35669,39059,100.652,65,143,10545.108,9291,11781,2.384,0,8,28821.804,27170,30321,12185.97,11132,13211
22,6016.883,4409,8172,33521.599,31402,35737,144.552,101,193,14393.996,12909,15929,4.512,0,13,33033.386,31636,34306,15235.163,14206,16259
23,1869.739,1158,2872,27116.246,24759,29426,192.768,146,244,19024.545,17245,20773,8.209,1,20,36011.153,34979,36980,18204.799,17319,19251
24,341.419,131,651,20110.234,18039,22655,239.352,184,300,24379.282,22445,26270,14.232,5,27,37429.798,36749,38341,20733.432,19943,21624
25,25.598,0,108,14099.079,12609,15980,277.14,215,338,30362.593,28229,32453,23.04,9,43,37327.302,36716,38113,22481.575,21663,23272
26,1.537,0,19,9688.127,8599,11023,302.675,238,367,36836.497,34634,38971,34.818,13,62,36066.475,35329,36896,23220.734,22579,23850
27,0.221,0,6,6640.8,5843,7419,316.713,248,381,43655.265,41437,45862,49.801,26,81,34083.718,33240,34850,22897.529,22250,23770
28,0.043,0,3,4550.577,3967,5155,322.727,249,385,50647.441,48421,52833,67.312,44,101,31726.121,30865,32623,21615.238,20764,22571
29,0.011,0,1,3117.909,2745,3534,324.763,255,388,57626.819,55272,59687,85.986,60,119,29210.181,28291,30068,19607.82,18670,20707
30,0.006,0,1,2135.387,1859,2437,324.513,253,388,64395.604,62025,66483,105.211,81,147,26685.691,25814,27539,17145.499,16273,18118
31,0.001,0,1,1461.18,1242,1664,322.379,254,388,70760.252,68549,72659,123.826,95,164,24239.009,23386,25040,14508.606,13579,15460
32,0.0,0,0,1000.944,835,1176,318.528,248,385,76568.862,74571,78323,141.148,111,185,21923.729,21157,22668,11927.675,11047,12902
33,0.0,0,0,685.03,549,804,313.388,245,383,81739.972,80076,83279,156.176,121,196,19767.834,19077,20456,9561.593,8773,10424
34,0.0,0,0,470.134,387,573,307.325,244,373,86250.384,84866,87555,169.149,129,216,17778.889,17112,18357,7499.32,6809,8191
35,0.0,0,0,321.931,256,394,300.445,235,363,90115.849,88937,91310,179.92,140,225,15966.527,15358,16557,5770.597,5124,6347
36,0.0,0,0,220.496,166,283,292.912,227,357,93394.293,92408,94438,188.572,146,235,14319.17,13753,14840,4368.428,3785,4891
37,0.0,0,0,151.12,108,202,284.766,223,344,96153.361,95275,96981,195.45,154,239,12828.588,12282,13331,3262.254,2831,3666
38,0.0,0,0,103.425,64,145,276.214,213,333,98471.819,97747,99151,200.835,158,247,11480.698,10942,11954,2407.994,2073,2739
39,0.0,0,0,70.777,37,111,267.626,206,324,100413.993,99774,101056,204.949,164,249,10269.837,9776,10736,1759.488,1503,2005
40,0.0,0,0,48.275,25,77,258.867,199,319,102046.748,101507,102586,208.146,165,253,9182.095,8754,9608,1274.431,1078,1477
41,0.0,0,0,32.831,12,55,250.149,190,309,103423.467,102969,103975,210.671,167,255,8208.831,7766,8577,915.294,743,1057
42,0.0,0,0,22.534,5,39,241.351,183,300,104591.854,104174,105081,212.477,167,257,7333.704,6930,7669,655.137,532,801
43,0.0,0,0,15.395,1,31,232.77,174,295,105588.339,105229,105984,213.896,168,259,6552.02,6199,6841,465.819,365,588
44,0.0,0,0,10.548,0,24,224.28,165,284,106443.983,106097,106783,215.026,170,261,5851.578,5538,6140,330.447,229,427
45,0.0,0,0,7.232,0,18,215.931,157,271,107181.893,106890,107485,215.961,170,261,5227.018,4937,5492,233.225,153,296
46,0.0,0,0,4.939,0,14,207.753,148,260,107824.418,107559,108111,216.741,170,262,4667.066,4383,4920,164.029,100,221
47,0.0,0,0,3.437,0,11,199.917,144,247,108384.709,108107,108650,217.383,171,262,4167.158,3903,4436,114.876,71,170
