day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710354.872,710301,710409,204.03,155,246,0.0,0,0,0.0,0,0,0.0,0,0,23.576,11,43,0.0,0,0
1,709810.938,709679,709935,566.974,472,681,0.0,0,0,1.046,0,5,0.0,0,0,61.17,33,86,12.452,2,27
2,708909.057,708758,709060,1160.732,1031,1311,0.0,0,0,3.83,0,11,0.0,0,0,124.214,85,166,43.556,21,66
3,707414.324,707189,707668,2140.145,1946,2349,0.0,0,0,9.421,1,22,0.0,0,0,229.178,175,275,105.678,73,141
4,704943.163,704540,705358,3754.277,3469,4112,0.0,0,0,19.912,6,35,0.0,0,0,402.159,345,473,216.676,168,276
5,700854.846,700246,701505,6421.876,5950,6912,1.489,0,7,48.585,28,72,0.0,0,0,688.238,596,804,397.515,316,485
6,694113.37,693166,695200,10807.871,10175,11472,5.361,0,12,107.922,78,143,0.008,0,1,1161.305,1036,1321,691.64,591,789
7,683039.607,681533,684722,17994.979,16894,18992,12.751,3,23,215.784,172,265,0.042,0,2,1941.334,1761,2109,1176.056,1034,1296
8,664977.91,662593,667709,29660.481,27693,31251,25.792,10,42,401.67,344,475,0.101,0,2,3223.024,2943,3457,1973.439,1770,2171
9,635934.813,632378,640238,48229.875,45440,50515,48.086,26,73,718.351,631,860,0.302,0,3,5320.903,4870,5624,3284.283,2998,3586
10,590211.941,584575,597096,76990.517,72682,80609,85.134,58,115,1249.03,1124,1377,0.674,0,5,8715.943,8086,9256,5430.794,5003,5877
11,520930.516,512570,531035,119264.136,112907,124358,144.935,104,186,2131.262,1935,2314,1.499,0,6,14111.009,13365,14953,8927.132,8299,9587
12,422350.719,411253,436022,176055.241,168610,182581,240.269,193,292,3584.338,3310,3856,3.475,0,9,22427.804,21304,23711,14539.314,13637,15272
13,296147.203,282634,313058,240647.156,232439,247494,386.779,327,456,5958.588,5586,6417,7.797,1,19,34616.401,32955,36393,23354.816,21970,24543
14,160993.189,148408,177422,291631.529,286742,296197,597.171,516,689,9784.37,9191,10505,17.956,6,35,51088.864,48801,53142,36707.144,34889,38354
15,54403.775,46101,64959,296239.414,292569,299508,874.645,779,966,15853.992,14947,16854,41.769,25,63,70631.717,67964,72838,55750.188,52822,57923
16,5889.889,3797,9158,241179.599,233529,250227,1180.727,1064,1302,25233.054,23894,26475,94.992,65,130,89624.008,87052,91718,80549.734,77181,83323
17,0.0,0,0,162736.441,156149,171702,1422.031,1321,1553,39284.04,37336,41166,204.076,158,261,103617.974,101927,105181,108782.861,105229,111722
18,0.0,0,0,105829.312,101472,111745,1505.696,1385,1614,59546.42,56865,62050,401.298,338,473,111098.862,109964,112495,135503.975,132221,137963
19,0.0,0,0,68826.019,65988,72497,1500.826,1359,1620,87394.159,83308,90889,702.024,610,804,113979.255,112988,115226,155273.55,152584,157228
20,0.0,0,0,44770.384,42879,47331,1532.604,1403,1652,123466.237,118482,127835,1105.348,969,1212,113951.254,113019,115261,164837.221,163498,166063
21,0.0,0,0,29115.933,27675,30849,1490.352,1383,1649,166744.514,161164,171543,1609.953,1482,1762,112118.326,111193,113427,163991.803,162668,165192
22,0.0,0,0,18942.996,18014,20084,1588.458,1406,1751,213752.911,207661,218807,2152.979,2001,2315,109194.162,108259,110421,155461.002,153518,157054
23,0.0,0,0,12316.997,11585,13149,1532.823,1371,1724,261073.999,255016,265966,2714.654,2541,2922,105642.554,104702,106847,142879.937,140922,145094
24,0.0,0,0,8013.657,7480,8564,1501.919,1358,1717,306265.894,300480,310736,3249.929,3068,3451,101752.129,100859,102796,128642.194,126731,131212
25,0.0,0,0,5211.536,4816,5621,1523.113,1360,1705,348098.351,342896,352114,3737.537,3566,3958,97719.711,96763,98793,114225.47,112441,116657
26,0.0,0,0,3388.201,3031,3737,1482.643,1355,1664,386160.363,381447,389622,4184.01,3993,4376,93657.618,92647,94713,100453.884,98853,102606
27,0.0,0,0,2204.178,1965,2435,1458.718,1320,1606,420330.763,416395,423361,4580.201,4370,4784,89643.117,88771,90705,87704.296,86306,89732
28,0.0,0,0,1432.863,1267,1601,1446.626,1322,1587,450720.367,447364,453665,4927.621,4698,5153,85730.187,84794,86844,76183.464,74694,77993
29,0.0,0,0,932.498,809,1094,1420.277,1301,1558,477633.351,474471,480137,5233.004,4989,5481,81935.152,80997,83068,65925.24,64781,67345
