day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632282.986,632225,632343,284.989,240,344,0.0,0,0,0.0,0,0,0.0,0,0,50.408,27,75,0.0,0,0
1,631910.425,631825,632004,506.676,432,583,0.0,0,0,2.647,0,10,0.0,0,0,137.751,98,178,1.679,0,7
2,631536.722,631448,631642,679.3,592,757,0.0,0,0,9.88,0,22,0.0,0,0,250.181,198,302,6.468,0,17
3,631160.341,631051,631277,814.452,721,901,0.0,0,0,23.119,9,40,0.0,0,0,380.562,325,440,15.031,4,29
4,630782.276,630657,630957,921.246,832,1037,0.0,0,0,43.188,23,64,0.0,0,0,522.249,449,596,27.923,14,45
5,630401.173,630264,630569,1006.694,895,1110,0.003,0,1,70.563,43,97,0.0,0,0,671.051,583,754,45.393,26,65
6,630015.946,629875,630207,1076.267,968,1189,0.018,0,2,106.041,77,136,0.0,0,0,823.456,728,910,68.077,44,103
7,629628.028,629472,629833,1132.091,1034,1258,0.079,0,2,149.54,111,187,0.0,0,0,977.838,875,1065,95.647,69,131
8,629237.261,629058,629414,1178.639,1076,1290,0.21,0,3,201.12,163,253,0.005,0,1,1131.731,1025,1232,128.292,89,168
9,628843.17,628659,629037,1217.981,1117,1333,0.523,0,4,261.556,208,320,0.011,0,1,1283.008,1164,1391,165.697,114,206
10,628445.03,628264,628639,1253.013,1121,1370,1.077,0,6,330.55,271,392,0.025,0,1,1431.209,1299,1550,207.407,155,258
11,628042.951,627850,628249,1283.153,1154,1409,1.963,0,7,407.82,340,479,0.057,0,1,1577.835,1454,1705,252.927,186,306
12,627637.282,627425,627869,1309.843,1178,1430,3.295,0,10,494.149,414,557,0.101,0,2,1719.839,1563,1877,302.225,244,364
13,627228.255,627014,627464,1333.343,1207,1467,5.093,0,15,590.009,498,674,0.199,0,4,1857.83,1694,1998,354.127,296,412
14,626816.615,626594,627054,1354.013,1232,1477,7.491,0,19,693.933,603,777,0.334,0,4,1992.323,1814,2156,408.751,346,487
15,626401.305,626170,626678,1373.647,1260,1526,10.443,2,22,806.966,715,895,0.568,0,5,2123.143,1946,2281,465.678,405,547
16,625982.955,625726,626256,1390.878,1250,1521,14.183,4,31,929.636,826,1037,0.901,0,5,2249.804,2096,2438,524.19,453,604
17,625560.93,625322,625860,1408.743,1267,1538,18.541,5,33,1061.326,943,1166,1.315,0,7,2372.08,2206,2539,583.502,508,666
18,625137.574,624854,625463,1425.971,1305,1555,23.559,12,39,1201.419,1077,1300,1.909,0,8,2489.459,2339,2679,643.283,567,731
19,624710.442,624383,625077,1442.946,1305,1575,29.455,13,48,1351.63,1205,1460,2.604,0,11,2601.385,2448,2787,703.582,613,788
20,624280.907,623975,624640,1457.721,1312,1594,36.08,15,54,1509.677,1364,1617,3.509,0,13,2711.837,2533,2925,763.81,669,866
21,623847.661,623550,624199,1472.034,1357,1602,43.268,23,64,1677.571,1543,1797,4.614,0,15,2818.867,2601,3027,823.313,721,932
22,623414.456,623126,623741,1484.106,1348,1618,51.289,29,76,1854.44,1722,1985,5.904,0,16,2921.422,2688,3135,882.726,782,997
23,623371.355,623090,623707,1186.965,1075,1317,59.991,34,86,2041.039,1881,2181,7.444,1,18,2970.468,2752,3149,941.232,838,1074
24,623327.68,623037,623667,958.273,860,1049,69.426,43,100,2233.77,2045,2389,9.2,2,19,2975.681,2780,3148,996.997,882,1115
25,623283.667,622990,623618,783.468,697,871,79.591,54,107,2429.358,2238,2624,11.434,2,23,2949.58,2748,3127,1048.038,944,1188
26,623239.764,622945,623580,647.213,566,724,89.986,62,125,2627.952,2420,2818,13.928,3,29,2901.631,2694,3083,1094.472,980,1228
27,623196.384,622902,623526,541.994,464,626,100.862,70,135,2827.247,2633,3018,16.82,4,34,2837.838,2662,3009,1134.134,1003,1254
28,623153.839,622860,623481,460.721,395,547,112.347,84,145,3026.638,2828,3217,19.994,6,36,2762.526,2602,2915,1168.35,1041,1290
29,623112.412,622811,623446,396.202,341,469,123.966,91,162,3226.217,3003,3412,23.656,9,43,2680.571,2526,2853,1195.2,1073,1313
30,623072.282,622780,623403,345.605,283,411,135.417,101,171,3424.66,3220,3610,27.578,13,49,2593.536,2412,2753,1216.192,1108,1334
31,623033.159,622740,623357,305.403,236,361,147.241,105,196,3621.057,3408,3821,32.059,15,55,2504.728,2349,2661,1230.236,1119,1354
32,622995.039,622696,623319,273.188,216,327,159.456,117,207,3816.558,3617,4005,36.81,19,62,2414.985,2250,2564,1238.227,1124,1367
33,622958.4,622658,623291,247.082,193,300,171.243,133,226,4010.883,3797,4200,42.028,23,66,2324.86,2159,2491,1239.739,1120,1362
34,622922.896,622633,623262,225.849,169,291,182.511,141,234,4202.567,3980,4395,47.644,29,74,2236.324,2075,2381,1235.618,1102,1349
35,622888.566,622602,623221,208.403,163,258,193.437,149,250,4392.651,4196,4573,53.646,34,81,2149.584,1993,2293,1225.738,1090,1350
36,622855.538,622573,623196,193.528,146,248,203.868,159,253,4579.581,4367,4786,60.08,39,92,2065.049,1919,2204,1211.316,1097,1316
37,622823.641,622546,623170,180.998,133,231,213.349,158,267,4763.481,4544,4976,66.833,44,97,1982.394,1836,2139,1194.235,1081,1300
38,622792.943,622522,623140,170.314,128,217,222.424,179,269,4943.543,4726,5161,73.995,48,108,1902.86,1762,2058,1172.999,1059,1269
39,622763.563,622489,623109,160.463,121,200,231.08,182,280,5119.439,4906,5332,81.288,57,113,1826.481,1682,1963,1148.867,1025,1251
40,622735.14,622468,623074,152.095,101,191,238.28,188,298,5292.249,5067,5502,89.19,62,121,1752.731,1618,1884,1122.068,1000,1232
41,622707.929,622443,623047,144.254,101,185,244.952,196,299,5461.275,5240,5685,97.136,68,129,1681.484,1552,1801,1093.502,985,1205
42,622681.787,622418,623020,137.368,98,181,250.486,198,300,5625.987,5407,5860,105.399,74,140,1613.208,1479,1729,1064.268,974,1186
43,622656.413,622393,623003,131.355,92,171,255.384,199,305,5787.281,5567,6025,113.887,84,153,1547.165,1410,1671,1032.129,940,1160
44,622632.208,622358,622978,125.564,92,165,259.068,202,312,5943.876,5710,6197,122.447,91,159,1484.054,1358,1620,1000.137,891,1107
45,622608.781,622337,622949,120.333,83,161,261.888,208,320,6095.387,5872,6350,131.067,98,169,1423.303,1279,1567,968.968,871,1074
46,622586.128,622307,622928,115.567,73,155,263.83,211,315,6242.913,6015,6490,139.764,106,174,1364.641,1219,1494,937.64,838,1035
47,622564.861,622286,622902,110.014,73,150,264.99,208,317,6385.858,6139,6631,148.52,109,183,1308.876,1172,1434,906.041,808,1015
48,622544.22,622264,622883,105.117,73,142,265.693,214,313,6524.423,6269,6758,157.226,118,193,1255.177,1116,1370,874.548,783,982
49,622524.363,622239,622860,100.521,69,133,265.607,217,310,6658.418,6394,6893,166.086,126,207,1203.976,1085,1310,843.6,747,947
50,622505.249,622216,622837,96.812,61,131,264.357,218,317,6788.25,6525,7044,175.057,136,224,1154.367,1048,1267,813.131,720,916
51,622486.942,622202,622814,92.859,64,127,262.818,218,322,6914.056,6640,7161,183.836,145,234,1106.684,1002,1225,782.919,690,877
52,622469.182,622177,622791,89.179,54,124,260.885,209,317,7035.411,6752,7274,192.436,155,242,1061.109,962,1167,753.807,656,857
53,622452.29,622166,622770,85.584,50,116,258.039,212,311,7152.352,6872,7382,201.074,157,252,1017.682,917,1113,725.744,638,818
54,622436.093,622141,622752,82.074,52,112,254.942,208,311,7264.904,6973,7501,209.582,166,262,976.214,875,1077,698.536,616,793
55,622420.162,622123,622746,79.308,50,110,251.223,206,298,7374.436,7078,7613,218.102,175,272,935.523,837,1041,672.107,599,751
56,622405.068,622104,622730,75.783,46,107,247.413,201,293,7479.689,7181,7712,226.593,180,279,897.198,807,1012,646.115,574,737
57,622390.554,622092,622715,73.109,46,104,243.048,197,290,7581.437,7286,7815,234.877,189,288,859.926,768,958,621.467,545,711
58,622376.605,622084,622705,70.232,46,99,238.576,193,292,7678.879,7391,7909,243.097,193,295,824.7,735,912,597.496,514,687
59,622363.06,622074,622692,67.842,44,96,233.983,195,288,7772.896,7461,8011,250.917,204,308,791.071,701,882,574.21,502,660
60,622350.344,622058,622681,65.003,40,90,228.876,190,280,7863.644,7565,8102,258.775,206,317,758.514,670,847,552.079,481,637
61,622337.852,622046,622668,62.666,40,91,223.889,185,280,7950.78,7652,8224,266.279,214,324,727.575,644,812,531.017,461,605
62,622325.954,622030,622655,60.157,34,87,218.665,174,267,8034.588,7739,8324,273.794,221,329,698.092,623,780,510.412,442,582
63,622314.513,622020,622645,57.483,35,83,213.266,168,263,8115.201,7823,8411,281.036,229,335,669.78,594,746,491.069,420,571
