day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664986.388,664918,665052,404.929,350,464,0.0,0,0,0.0,0,0,0.0,0,0,42.094,23,62,0.0,0,0
1,664442.946,664339,664540,836.013,760,927,0.0,0,0,2.603,0,11,0.0,0,0,118.611,88,152,2.219,0,8
2,663757.812,663620,663900,1353.877,1240,1472,0.0,0,0,9.842,2,22,0.0,0,0,229.11,182,283,8.467,1,19
3,662871.253,662685,663049,2006.657,1870,2190,0.0,0,0,24.104,9,39,0.0,0,0,379.322,316,454,20.089,7,38
4,661713.205,661474,661992,2846.944,2666,3040,0.0,0,0,47.324,24,74,0.0,0,0,579.975,485,664,39.183,21,63
5,660198.733,659851,660519,3934.521,3705,4199,0.002,0,1,83.187,57,113,0.0,0,0,844.977,737,941,67.952,43,103
6,658220.29,657800,658613,5346.19,5067,5637,0.016,0,1,135.517,98,175,0.0,0,0,1192.479,1077,1313,108.557,75,143
7,655639.387,655084,656167,7180.39,6828,7600,0.063,0,2,209.709,167,266,0.0,0,0,1644.246,1506,1786,165.301,119,211
8,652284.912,651639,652887,9550.477,9151,9965,0.193,0,3,312.351,253,367,0.0,0,0,2236.082,2043,2441,242.307,196,298
9,647940.617,647131,648811,12606.821,11996,13218,0.455,0,4,453.631,371,532,0.0,0,0,3003.649,2778,3235,345.094,283,416
10,642318.38,641338,643301,16544.138,15784,17244,0.887,0,6,643.669,549,740,0.001,0,1,4004.115,3739,4270,480.658,406,554
11,635062.263,633778,636428,21609.369,20722,22509,1.697,0,7,898.02,798,997,0.001,0,1,5297.914,4983,5593,660.288,562,768
12,625750.369,624179,627506,28079.927,26885,29258,2.902,0,10,1236.907,1111,1358,0.001,0,1,6969.484,6594,7298,894.753,799,1047
13,613849.622,611802,616042,36308.586,34763,37771,4.762,0,14,1683.401,1540,1839,0.002,0,1,9123.642,8694,9565,1199.083,1065,1377
14,598750.338,596198,601356,46672.544,44838,48468,7.419,0,18,2270.973,2113,2455,0.003,0,1,11891.761,11366,12431,1593.724,1430,1769
15,579715.651,576278,582874,59642.703,57452,62011,11.198,2,23,3038.395,2854,3250,0.011,0,1,15425.764,14722,16090,2104.762,1936,2346
16,555980.51,551850,560092,75635.385,72851,78340,16.293,5,30,4039.191,3801,4276,0.016,0,1,19918.121,19069,20740,2761.581,2551,3023
17,526750.371,521626,531771,95067.416,91652,98392,23.096,10,40,5330.701,5045,5620,0.025,0,1,25584.062,24536,26500,3602.649,3371,3874
18,491342.123,485586,497090,118184.503,114312,122155,32.349,18,55,6996.539,6630,7334,0.034,0,2,32648.526,31452,33878,4676.083,4372,4995
19,449339.28,442546,456239,144911.539,140540,148857,44.542,23,67,9125.996,8665,9541,0.067,0,2,41380.487,39861,42919,6036.83,5664,6390
20,400817.07,392520,408311,174722.949,170027,179745,60.4,37,89,11828.392,11263,12414,0.098,0,2,51985.738,50169,53708,7750.444,7298,8164
21,346566.676,337352,354629,206419.289,201661,211629,81.123,56,107,15232.171,14463,15941,0.16,0,2,64642.447,62652,66778,9879.932,9388,10308
22,288378.251,278741,297164,237978.897,233197,242873,107.417,77,139,19476.807,18650,20307,0.236,0,4,79385.352,77015,81910,12506.159,11882,13060
23,271073.049,261491,279647,224623.383,220492,229020,140.835,107,176,24710.874,23780,25799,0.325,0,4,96053.308,93407,98706,15691.199,15034,16308
24,251372.502,242270,259689,215384.499,211748,218972,182.702,142,222,31071.206,29990,32297,0.479,0,4,110474.165,107541,113380,19479.116,18678,20174
25,230303.211,221391,238198,208699.735,205521,211606,235.061,188,284,38447.298,37195,39765,0.74,0,5,123156.103,120244,126156,23692.115,22879,24477
26,208697.699,200194,216489,203410.486,201034,205732,298.969,249,358,46753.715,45296,48220,1.123,0,5,134455.035,131446,137501,28181.295,27267,29083
27,187235.989,179226,194950,198654.729,196964,200314,375.185,321,442,55945.65,54256,57634,1.675,0,9,144576.389,141411,147953,32826.058,31691,33908
28,166437.927,158502,173762,193850.285,192195,195322,464.772,389,530,65994.227,64008,67796,2.49,0,10,153633.976,150309,156786,37499.59,36320,38544
29,146679.488,139045,153888,188637.537,187158,189735,565.738,473,637,76877.204,74651,78993,3.67,0,11,161688.339,158557,164569,42112.266,40853,43215
30,128262.529,121259,134726,182751.248,181585,183939,674.925,589,756,88580.475,86077,90866,5.31,0,16,168775.319,165858,171527,46563.28,45230,47671
31,111371.685,105160,117359,176097.155,174782,177727,788.403,697,875,101085.494,98355,103493,7.711,1,18,174887.927,172219,177575,50771.16,49320,52054
32,96109.085,90532,101375,168662.978,167068,170547,899.245,792,988,114365.607,111287,117029,10.928,2,22,180019.587,177505,182536,54660.538,53141,55948
33,82504.611,77402,87205,160537.976,158740,162526,1000.679,893,1092,128375.402,125048,131357,15.03,3,29,184152.934,181884,186630,58186.103,56882,59326
34,70523.485,66193,74717,151827.661,149428,154120,1088.549,988,1190,143060.101,139325,146301,20.285,9,36,187302.785,185391,189471,61293.59,59912,62398
35,60088.066,56291,63683,142702.63,140182,145368,1160.114,1057,1264,158360.33,154541,161558,26.538,12,45,189461.722,187641,191476,63961.17,62783,65165
36,51083.902,47733,54169,133310.934,130737,136008,1214.485,1106,1329,174187.305,170227,177516,33.845,16,55,190661.316,189111,192354,66165.751,64983,67397
37,43375.645,40564,46123,123840.932,121125,126578,1253.621,1143,1360,190457.687,186353,193873,42.212,22,64,190930.688,189627,192267,67899.389,66836,69059
38,36823.527,34414,39318,114432.519,111755,117187,1279.598,1168,1385,207076.504,202906,210900,51.457,29,74,190328.139,189168,191557,69165.582,68172,70283
39,31286.97,29215,33435,105223.577,102760,107958,1295.635,1172,1397,223960.094,219766,228048,61.382,39,85,188907.531,187746,190074,69967.784,68975,71001
40,26620.75,24825,28499,96329.637,93874,98941,1305.044,1195,1422,241011.357,236643,245151,72.072,45,97,186733.079,185573,187803,70326.886,69322,71286
41,22704.028,21105,24230,87837.227,85293,90407,1309.714,1202,1423,258133.651,253680,262229,83.205,54,110,183891.645,182860,185097,70257.965,69250,71103
42,19421.994,18102,20685,79801.149,77411,82461,1310.864,1195,1407,275254.395,270769,279384,94.51,63,124,180448.817,179241,181750,69798.14,68700,70643
43,16675.851,15514,17812,72269.403,69870,74665,1310.144,1191,1409,292290.242,288028,296609,106.263,72,142,176488.875,174935,177912,68965.888,68060,69801
44,14375.842,13355,15318,65253.226,63094,67543,1307.396,1187,1409,309165.639,304788,313421,118.181,82,154,172101.049,170422,173489,67792.774,66933,68703
45,12452.768,11620,13284,58766.866,56751,60783,1303.921,1192,1401,325816.006,321407,329892,130.206,93,168,167346.203,165651,168939,66317.955,65424,67196
46,10838.559,10061,11538,52805.034,50930,54796,1298.897,1181,1401,342178.778,337910,346125,142.227,103,179,162301.584,160555,163835,64576.16,63676,65352
47,9480.876,8826,10088,47354.836,45600,49190,1293.411,1175,1384,358200.246,353982,362378,154.249,115,189,157028.353,155340,158683,62611.066,61756,63449
48,8338.905,7741,8883,42402.704,40821,44136,1287.461,1176,1383,373848.118,369783,377879,166.376,124,204,151575.0,149936,153261,60444.423,59490,61301
49,7373.273,6848,7876,37909.378,36422,39587,1280.26,1177,1379,389062.586,384958,392972,178.158,136,217,146015.645,144326,147718,58121.608,57153,59002
50,6555.103,6072,6954,33841.285,32499,35238,1272.835,1169,1360,403821.031,399549,407664,189.71,146,230,140394.679,138769,142185,55675.84,54663,56696
51,5860.13,5420,6241,30176.949,28953,31492,1265.251,1153,1354,418092.076,414055,421758,201.092,159,243,134754.858,133207,136505,53135.636,52155,54022
52,5266.062,4882,5608,26882.726,25779,28178,1257.538,1144,1344,431848.978,427920,435464,212.167,167,256,129131.416,127515,130992,50537.487,49588,51443
53,4758.012,4442,5092,23927.153,22978,25032,1248.957,1145,1345,445077.522,441321,448642,222.851,177,272,123557.029,121992,125437,47912.049,46930,48902
54,4320.532,4030,4620,21281.284,20376,22232,1240.256,1130,1344,457766.17,454173,461240,233.199,181,282,118058.69,116605,119755,45282.213,44310,46313
