age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,179397.00811055276,176511.35175879396,182304.50753768845,26016.540829145728,24755.663316582915,27286.356783919597,1067.9566281407035,975.4572864321608,1157.572864321608,907373.936562814,904304.5427135678,910460.1005025125,762.7461909547739,688.6733668341709,863.9748743718593,9545.112623115578,9175.718592964824,9925.437185929648,38548.11078894472,37413.37185929648,39673.39698492462,average
1,99.0,85249.59816582914,83613.3417085427,86842.05025125628,13109.72827638191,12416.11055276382,13805.226130653265,434.39801005025134,374.3969849246231,495.7537688442211,463805.4356934673,462205.82412060304,465573.5376884422,745.5753266331658,678.9597989949749,834.6633165829146,6020.226698492463,5734.859296482412,6281.979899497487,18631.539768844224,18013.804020100502,19254.261306532662,average
2,99.0,92738.35546231153,90952.84924623116,94536.67336683418,13661.23877386935,12940.11055276382,14391.11055276382,464.5261055276382,404.0603015075377,525.4824120603015,479721.624,477938.3115577889,481562.89447236183,772.3616231155778,692.3065326633166,850.3869346733668,6275.499979899498,5995.884422110553,6564.105527638191,19414.04405527638,18752.562814070352,20078.42713567839,average
3,99.0,111896.50460301508,109740.21105527638,114031.68844221106,16633.408407035175,15765.165829145728,17505.23618090452,495.12696984924617,432.79396984924625,558.4623115577889,584146.2231457286,581898.2663316583,586462.3467336684,1880.773592964824,1753.3417085427136,2025.2412060301508,7638.639758793969,7313.929648241206,7986.874371859297,23638.028185929656,22878.341708542714,24399.613065326634,average
4,99.0,100237.85398994976,98398.42713567839,102010.81909547739,14591.467366834171,13861.688442211056,15340.201005025127,520.1716984924624,457.4422110552764,585.6934673366834,506575.5841809044,504644.65326633165,508590.10050251253,5340.982718592964,5112.271356783919,5559.015075376885,6700.227979899498,6403.226130653266,6992.391959798995,20735.218417085427,20036.884422110554,21422.21608040201,average
5,99.0,95261.69287939699,93740.09045226131,96778.50753768845,12318.552105527639,11736.587939698493,12898.4824120603,687.6616432160803,614.2361809045226,764.643216080402,410182.5101708542,408601.51256281405,411735.5075376884,12205.917452261307,11909.748743718594,12515.37688442211,5656.730145728641,5425.155778894472,5907.733668341709,17504.1605879397,16946.22110552764,18068.386934673366,average
6,99.0,107244.8745427136,105589.6783919598,108840.74371859296,12928.58032160804,12343.8391959799,13549.75879396985,1122.0547386934675,1029.929648241206,1217.819095477387,397424.80179899494,395699.1859296482,399185.4221105528,40046.81965829147,39497.693467336685,40641.4472361809,5936.605623115577,5687.839195979899,6196.894472361809,18369.334728643214,17795.75376884422,18950.05527638191,average
7,99.0,11901.938552763819,11614.24120603015,12226.0,2325.2168140703516,2060.2060301507536,2595.8693467336684,82.0573567839196,57.68341708542714,109.31155778894473,85140.65393969849,84762.1959798995,85460.0351758794,360.4517939698493,305.00502512562815,425.03015075376885,1066.7498140703517,985.2412060301508,1150.9447236180904,3302.7192814070345,3116.859296482412,3484.175879396985,average
,,97990.97828831658,96270.02386934673,99696.3737437186,13948.091611809044,13234.92148241206,14671.53015075377,609.2441438442212,543.25,676.8423366834171,479296.34618655767,477506.811557789,481128.7430904522,7764.453544597991,7579.75,7964.391959798994,6104.974077889447,5840.231783919598,6375.795226130653,20017.894476758793,19369.22487437186,20666.316582914573,aoa
,,45543.8453976326,44837.75315496124,46244.71791063756,6467.981398886839,6189.774136126924,6747.101308625675,344.32919737123416,323.3580030348262,364.805763599886,227428.67262229774,226688.39812673358,228191.8732068839,13650.566774344232,13485.474319037101,13826.789485064826,2396.1351718483625,2311.9563914004343,2483.377238154516,9619.245159796888,9358.376644109128,9878.101731138744,std
