age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,187119.39631658292,184387.24120603016,189542.14572864323,80995.57057788945,78713.59798994975,83255.72864321608,1065.3638391959798,973.9045226130653,1152.6281407035176,883753.5396834172,881086.4170854271,886750.1959798995,361.65818592964825,309.58793969849245,420.9748743718593,77710.62679396984,76176.47236180905,79202.72864321608,13841.550608040201,13400.70351758794,14301.180904522613,average
1,99.0,89178.40265326634,87677.00502512563,90627.90452261307,40810.08572361809,39565.211055276384,42097.53266331658,396.6172110552764,343.2110552763819,452.5326633165829,449087.13672361814,447582.11557788943,450684.5326633166,310.6118592964824,254.46733668341707,359.49748743718595,43279.25514070352,42302.34673366834,44237.70854271357,5894.634412060301,5642.844221105528,6150.140703517588,average
2,99.0,97040.3461155779,95419.09045226131,98594.19095477388,42546.54322613064,41200.115577889446,43876.934673366835,418.0761306532664,360.09547738693465,475.83417085427135,464136.4788190955,462480.12060301506,465826.91959798994,320.3190452261306,274.45226130653265,369.67336683417085,45117.242542713575,44139.090452261305,46117.030150753766,6145.312050251255,5887.35175879397,6407.582914572864,average
3,99.0,116840.17079396985,114942.99497487437,118731.12060301508,51796.45805527638,50226.45728643216,53378.502512562816,446.379743718593,391.3316582914573,503.6180904522613,566015.5962763818,564020.8140703518,568013.2713567839,782.347648241206,705.6683417085427,859.070351758794,54928.40080904523,53734.065326633165,56087.61306532663,7480.980472361808,7170.336683417086,7794.984924623115,average
4,99.0,105297.3215527638,103626.21608040201,106851.8391959799,45436.429507537694,44100.79396984925,46752.50753768844,464.62850251256276,407.4070351758794,526.0954773869347,492121.6625527638,490425.48743718595,493904.02512562816,2222.353105527638,2088.8492462311556,2396.5175879396984,48174.05313065326,47167.608040201005,49222.236180904525,6563.741286432161,6282.43216080402,6848.346733668342,average
5,99.0,99755.080080402,98355.07537688442,101074.38693467337,38412.45136180904,37284.5527638191,39477.40703517588,584.4534824120602,520.070351758794,651.3015075376884,402176.15529648244,400803.79396984924,403737.2010050251,5079.711130653266,4870.050251256282,5330.246231155779,40722.5476281407,39849.125628140704,41585.13065326633,5548.919758793971,5310.085427135678,5783.462311557789,average
6,99.0,111923.72445728643,110482.46733668342,113287.59296482411,40391.1477839196,39308.16582914573,41443.23115577889,945.4524472361807,865.2562814070352,1031.145728643216,404847.2756834171,403376.4522613065,406450.58291457285,16659.368180904523,16262.798994974873,16996.829145728643,42815.471643216086,41969.29648241206,43680.40201005025,5835.514673366833,5591.180904522613,6081.874371859297,average
7,99.0,17276.020628140705,17055.91959798995,17479.527638190953,7234.882909547739,6957.497487437186,7505.693467336683,51.63877889447236,33.266331658291456,74.81909547738694,78022.23398994975,77742.79396984924,78319.98492462312,142.0208894472362,107.63819095477388,177.3718592964824,7668.2956130653265,7434.748743718593,7916.592964824121,1044.7392060301509,962.0804020100503,1128.035175879397,average
,,103053.80782474874,101493.25125628141,104523.58856783921,43452.94614321608,42169.54899497487,44723.44221105528,546.5762669597989,486.8178391959799,608.4968592964824,467520.0098781407,465939.74937185936,469210.8391959799,3234.7987556532667,3109.189070351759,3363.772613065327,45051.98666268845,44096.59422110552,46006.180276381914,6544.424058417085,6280.87688442211,6811.951005025126,aoa
,,46195.53892931937,45520.733008442476,46795.987127198336,20132.889315758664,19580.502859955042,20684.078555259828,323.02041856901644,302.2271953339263,342.48438439876196,221622.07234339055,220961.82899162566,222353.24870279938,5676.110353350961,5554.5134096113015,5778.530117550811,19266.220862669277,18903.170503573696,19613.7724643279,3514.1997409478,3417.4496080046615,3616.538425604687,std
