day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266443.662,1266393,1266497,286.583,237,333,0.0,0,0,0.0,0,0,0.0,0,0,15.043,4,32,0.0,0,0
1,1266089.905,1266006,1266174,591.368,512,665,0.0,0,0,2.1,0,10,0.0,0,0,41.581,23,65,1.061,0,7
2,1265657.319,1265554,1265785,949.756,843,1046,0.0,0,0,7.991,1,19,0.0,0,0,78.878,53,117,4.15,0,13
3,1265112.574,1264959,1265254,1390.587,1258,1534,0.0,0,0,18.965,6,36,0.0,0,0,128.432,92,175,10.16,0,22
4,1264414.461,1264225,1264644,1949.658,1768,2135,0.0,0,0,36.887,20,58,0.0,0,0,191.694,139,238,19.867,6,34
5,1263511.995,1263266,1263802,2666.359,2412,2891,0.003,0,1,63.991,41,89,0.0,0,0,273.193,224,334,34.513,17,53
6,1262337.112,1262034,1262732,3595.68,3246,3867,0.013,0,1,102.358,72,133,0.0,0,0,378.256,314,447,55.635,35,84
7,1260801.857,1260348,1261336,4809.965,4329,5188,0.046,0,2,155.77,123,199,0.0,0,0,512.602,441,591,84.894,56,122
8,1258796.748,1258199,1259503,6394.561,5836,6888,0.136,0,3,228.157,181,274,0.0,0,0,686.38,602,802,124.844,88,173
9,1256166.183,1255377,1257091,8474.654,7667,9126,0.337,0,3,325.567,262,395,0.0,0,0,911.248,810,1018,177.756,134,230
10,1252715.923,1251634,1253980,11201.991,10213,12062,0.688,0,4,454.682,389,544,0.0,0,0,1206.183,1081,1360,247.287,198,298
11,1248182.709,1246746,1249890,14789.129,13407,15932,1.248,0,7,627.37,538,723,0.0,0,0,1588.382,1405,1758,338.695,268,404
12,1242227.62,1240205,1244408,19506.452,17754,21101,2.147,0,11,855.437,740,973,0.0,0,0,2088.477,1834,2307,458.634,387,540
13,1234407.542,1231824,1237309,25699.214,23439,27696,3.461,0,11,1156.485,1026,1297,0.001,0,1,2745.846,2493,3045,615.706,532,727
14,1224147.62,1220786,1227898,33826.02,30878,36453,5.358,0,14,1553.885,1392,1710,0.001,0,1,3604.453,3291,3967,821.403,710,931
15,1210707.588,1206233,1215679,44466.182,40616,48032,7.982,0,17,2074.101,1873,2265,0.003,0,1,4734.622,4232,5184,1090.511,960,1238
16,1193157.372,1187313,1200067,58345.468,52809,63069,11.506,2,24,2762.136,2478,3026,0.007,0,1,6211.991,5691,6786,1442.487,1283,1602
17,1170328.548,1162919,1179181,76363.22,69263,82355,16.351,6,30,3666.847,3306,4001,0.01,0,1,8145.584,7513,8876,1902.601,1680,2097
18,1140822.034,1131166,1152042,99581.527,90712,107305,22.699,10,38,4850.427,4403,5220,0.015,0,1,10674.509,9783,11596,2506.193,2214,2766
19,1102997.572,1090341,1117122,129213.123,118213,139195,31.154,16,51,6402.621,5827,6948,0.025,0,1,13959.192,12722,15065,3294.169,2924,3635
20,1055072.364,1038854,1073079,166513.915,152338,179209,42.403,24,70,8433.209,7649,9103,0.039,0,1,18204.47,16809,19705,4326.539,3863,4739
21,995224.357,975113,1017107,212672.409,195792,228367,56.879,37,84,11083.517,10112,11986,0.065,0,2,23642.119,21642,25659,5669.778,5090,6159
22,921921.261,897613,948272,268506.36,248527,287498,76.169,51,102,14531.681,13215,15662,0.087,0,2,30521.728,28066,33006,7413.39,6639,8062
23,867166.13,839747,897015,301229.776,279450,321537,100.675,70,132,18982.725,17410,20487,0.11,0,2,39100.194,35798,42078,9663.936,8781,10474
24,801397.948,771168,834233,342289.525,319336,363652,132.568,95,175,24695.841,22659,26650,0.159,0,2,48034.858,44196,51417,12544.948,11448,13535
25,727347.724,694773,762999,388247.984,364394,410389,173.17,132,218,31734.74,29163,34160,0.234,0,3,57694.285,53226,61789,16079.31,14783,17288
26,647632.998,612978,685291,436105.562,411966,458547,225.08,173,275,40223.322,36783,43233,0.333,0,4,68197.054,63534,72642,20310.146,18698,21817
27,564935.081,529391,603416,483031.651,460290,504814,289.35,234,345,50312.091,46100,54036,0.498,0,4,79516.187,74223,84180,25279.176,23483,27173
28,482064.687,446409,520944,526279.481,504763,546432,368.191,306,424,62158.322,57120,66911,0.746,0,4,91492.49,86056,96231,31029.506,28858,33376
29,401829.625,367498,439330,563315.76,544943,580819,462.368,391,524,75902.131,70026,81298,1.115,0,5,103882.592,98077,109276,37573.091,35022,40374
30,326825.693,295122,361967,592092.228,577494,605299,572.39,492,666,91660.634,84704,97823,1.683,0,6,116288.552,110610,121376,44900.803,41927,48089
31,259222.115,231613,290303,611099.031,601865,618897,694.4,612,805,109498.282,101583,116791,2.525,0,9,128344.882,122834,133575,52977.025,49667,56515
