day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1265981.941,1265876,1266094,711.76,607,808,0.0,0,0,0.0,0,0,0.0,0,0,28.337,11,47,0.0,0,0
1,1265166.992,1265041,1265335,1406.793,1271,1533,0.0,0,0,1.36,0,7,0.0,0,0,82.172,52,118,1.775,0,8
2,1264272.666,1264105,1264437,2126.557,1961,2276,0.0,0,0,5.503,0,15,0.0,0,0,158.117,119,207,6.69,0,20
3,1263262.962,1263068,1263467,2903.63,2719,3067,0.0,0,0,13.364,2,29,0.0,0,0,257.001,198,313,16.201,5,31
4,1262103.992,1261854,1262370,3767.445,3567,3989,0.0,0,0,26.246,11,47,0.0,0,0,379.283,322,437,31.886,12,51
5,1260758.634,1260471,1261070,4746.818,4454,5012,0.021,0,2,45.2,25,69,0.0,0,0,527.64,459,602,54.424,34,81
6,1259181.539,1258876,1259574,5879.824,5572,6140,0.164,0,3,72.208,49,107,0.0,0,0,704.921,618,784,85.558,57,116
7,1257327.036,1256947,1257785,7199.037,6840,7507,0.571,0,6,109.924,80,149,0.0,0,0,915.685,818,1014,125.64,90,173
8,1255137.106,1254630,1255689,8747.339,8364,9122,1.45,0,8,161.066,119,212,0.0,0,0,1163.451,1054,1276,174.74,133,228
9,1252547.825,1251936,1253204,10570.766,10090,11010,2.925,0,10,227.801,176,286,0.001,0,1,1456.78,1293,1573,234.205,186,299
10,1249480.823,1248818,1250212,12725.163,12190,13234,5.252,0,15,314.371,263,376,0.002,0,1,1802.389,1657,1940,306.027,244,369
11,1245847.566,1245049,1246718,15273.306,14621,15879,8.472,1,18,424.153,351,500,0.003,0,1,2209.855,2061,2362,391.396,322,468
12,1241537.398,1240618,1242664,18293.583,17467,18973,12.819,2,24,562.442,489,649,0.007,0,1,2690.922,2498,2879,493.252,420,580
13,1236425.413,1235303,1237698,21874.603,20954,22666,18.567,4,33,733.27,650,835,0.013,0,1,3257.749,3073,3471,613.602,516,693
14,1230361.928,1229036,1231709,26116.901,25172,27013,25.817,11,43,942.783,854,1048,0.019,0,1,3930.592,3685,4145,755.551,644,855
15,1223165.215,1221545,1224781,31152.364,29978,32256,34.92,17,54,1199.09,1068,1307,0.026,0,1,4726.502,4443,4968,922.824,818,1030
16,1214646.099,1212821,1216624,37106.246,35594,38379,46.328,28,70,1510.862,1379,1637,0.037,0,1,5666.367,5376,5981,1118.844,1001,1278
17,1204558.978,1202514,1206847,44147.406,42381,45679,59.945,36,86,1887.196,1727,2050,0.045,0,1,6780.708,6461,7117,1353.269,1216,1484
18,1192632.103,1190143,1195336,52463.068,50423,54089,76.445,48,103,2341.043,2187,2553,0.056,0,1,8097.009,7722,8503,1627.827,1481,1788
19,1178560.42,1175791,1181657,62253.908,59684,64136,96.616,64,126,2886.523,2665,3105,0.08,0,2,9656.591,9238,10078,1953.217,1798,2113
20,1161983.456,1158684,1165657,73762.335,70877,76183,120.421,80,160,3539.205,3298,3760,0.116,0,2,11499.078,10994,12008,2340.856,2167,2538
21,1142535.179,1138663,1146797,87218.505,84102,89738,148.248,111,192,4320.677,4072,4539,0.161,0,2,13673.261,13107,14222,2797.341,2602,3022
22,1119776.142,1115412,1124667,102902.998,99383,105874,180.744,146,236,5251.53,4977,5529,0.212,0,2,16235.58,15585,16901,3340.003,3125,3582
23,1110142.719,1105509,1115349,104255.1,100634,107366,218.692,171,280,6360.672,6056,6695,0.276,0,3,19223.538,18509,19998,3979.708,3714,4238
24,1098766.642,1093771,1104335,107245.84,103546,110303,263.164,215,326,7680.033,7227,8025,0.372,0,4,22111.267,21267,22950,4730.893,4456,4999
25,1085821.072,1080368,1091815,111565.911,107900,114894,314.458,263,373,9219.461,8727,9629,0.51,0,4,24964.36,24012,25858,5572.277,5302,5905
26,1071419.393,1065718,1077684,116989.077,113467,120474,373.195,321,433,10983.737,10503,11498,0.684,0,5,27839.556,26743,28779,6494.669,6170,6853
